00007ffa01d4c810 (__TEXT,__text) non-external -[CUICatalog(LIRepSelection) _LI_iconImageWithName:size:scale:idiom:subtype:gamut:layoutDirection:]
00007ffa40265da0 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_112_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa40265c78 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00007ffa40265d60 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_48_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa40265d40 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_76_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa40265e58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ffa40265e98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00007ffa40265eb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ffa40265ed8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ffa40265c98 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa40265e38 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa40265e78 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa40265d80 (__DATA_CONST,__const) non-external ___block_literal_global.163
00007ffa40265dc0 (__DATA_CONST,__const) non-external ___block_literal_global.180
00007ffa40265cb8 (__DATA_CONST,__const) non-external ___block_literal_global.42
00007ffa40265cd8 (__DATA_CONST,__const) non-external ___block_literal_global.45
00007ffa40265cf8 (__DATA_CONST,__const) non-external ___block_literal_global.48
00007ffa01d4d4a0 (__TEXT,__text) non-external ___convertBGRA8888ToBGRA8888Grayscale
00007ffa01d47a40 (__TEXT,__text) non-external ___createDocumentIconFromImage_block_invoke
                 (undefined) external ___memcpy_chk (from libSystem)
                 (undefined) external ___memset_chk (from libSystem)
00007ffa01d4c160 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_0_0
00007ffa01d4c130 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_0_1_8_0
00007ffa01d468f0 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_2_2_8_32_4_0
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00007ffa01d4b1e0 (__TEXT,__text) non-external __addContinuousCornerToPath
00007ffa01d4dec0 (__TEXT,__const) non-external __addContinuousCornerToPath.arcDelta
00007ffa01d4deb8 (__TEXT,__const) non-external __addContinuousCornerToPath.arcOffset
00007ffa01d4deb0 (__TEXT,__const) non-external __addContinuousCornerToPath.continuousRadiusAdjust
00007ffa01d4dea8 (__TEXT,__const) non-external __addContinuousCornerToPath.percent
00007ffa01d4dea0 (__TEXT,__const) non-external __addContinuousCornerToPath.radiusFactor
00007ffa01d41610 (__TEXT,__text) non-external __bundleIsAppleInternal
00007ffa01d41670 (__TEXT,__text) non-external __bundleIsRightToLeft
00007ffa01d42d80 (__TEXT,__text) external __copyAppClipDefaultIconImages
00007ffa41c8c508 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.__DefaultImageURLs
00007ffa41c8c510 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.onceToken
00007ffa01d42ba0 (__TEXT,__text) non-external (was a private external) __copyDefaultIconImages
00007ffa41c8c4d8 (__DATA,__bss) non-external __copyDefaultIconImages.__DefaultImageURLs
00007ffa41c8c4e0 (__DATA,__bss) non-external __copyDefaultIconImages.onceToken
00007ffa01d427b0 (__TEXT,__text) non-external (was a private external) __copyDefaultIconURLs
00007ffa01d42ce0 (__TEXT,__text) non-external (was a private external) __copyMessagesDefaultIconImages
00007ffa41c8c4f8 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.__DefaultImageURLs
00007ffa41c8c500 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.onceToken
00007ffa01d42c40 (__TEXT,__text) non-external (was a private external) __copyNanoDefaultIconImages
00007ffa41c8c4e8 (__DATA,__bss) non-external __copyNanoDefaultIconImages.__DefaultImageURLs
00007ffa41c8c4f0 (__DATA,__bss) non-external __copyNanoDefaultIconImages.onceToken
00007ffa01d44730 (__TEXT,__text) non-external __createApplicationIconFromImage
00007ffa01d47490 (__TEXT,__text) non-external __createCircleIconFromImage
00007ffa01d47530 (__TEXT,__text) non-external __createIcon
00007ffa01d42b30 (__TEXT,__text) non-external __frameworkBundle
00007ffa41c8c518 (__DATA,__bss) non-external __frameworkBundle.frameworkBundle
00007ffa41c8c520 (__DATA,__bss) non-external __frameworkBundle.onceToken
00007ffa01d4bdb0 (__TEXT,__text) non-external __interiorPointForCorner
00007ffa01d3fcb0 (__TEXT,__text) non-external __isDocumentVariant
                 (undefined) external __kCFBundleIconFileKey (from CoreFoundation)
00007ffa01d4a400 (__TEXT,__text) non-external __legacy_bottomInsetForPrecomposedImageVariant
00007ffa01d4a180 (__TEXT,__text) non-external __legacy_expectedInputSizeForPrecomposedImageVariant
00007ffa01d49f60 (__TEXT,__text) non-external __legacy_isPrecomposedImageForVariant
00007ffa01d4a370 (__TEXT,__text) non-external __legacy_sideInsetForPrecomposedImageVariant
00007ffa01d4a2b0 (__TEXT,__text) non-external __legacy_topInsetForPrecomposedImageVariant
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
00007ffa01d47350 (__TEXT,__text) non-external _addURLsForCFBundleIconsEntry
00007ffa01d471c0 (__TEXT,__text) non-external _addURLsForIconSpecifier
00007ffa01d47100 (__TEXT,__text) non-external _addURLsForIconSpecifiers
00007ffa01d463a0 (__TEXT,__text) non-external _bottomInsetForVariant
                 (undefined) external _calloc (from libSystem)
00007ffa01d48f90 (__TEXT,__text) non-external _canonicalizePath
00007ffa01d40290 (__TEXT,__text) non-external _composedImageBoundsForVariant
00007ffa01d48a30 (__TEXT,__text) non-external _copyIconFilesForStyleDictionary
00007ffa01d409a0 (__TEXT,__text) non-external _copyIconFilesForVariantInBundle
00007ffa01d41110 (__TEXT,__text) non-external _copyIconsDictionaryForBundle
00007ffa01d41870 (__TEXT,__text) non-external (was a private external) _copyImagesForIconURLsFilteringForVariant
00007ffa01d48d10 (__TEXT,__text) non-external _copyPathByResolvingSymlinkAtURL
00007ffa01d41350 (__TEXT,__text) non-external _copyPrimaryIconName
00007ffa01d48950 (__TEXT,__text) non-external _copyStyleDictionaryForStyleAndPreferredIconName
                 (undefined) external _cos (from libSystem)
00007ffa01d403a0 (__TEXT,__text) non-external _createApplicationIconFromImage
00007ffa01d41b50 (__TEXT,__text) non-external _createCGImageForURL
00007ffa01d47f50 (__TEXT,__text) non-external _createCGImageFromFrameworkBundleResourceNamed
00007ffa01d40590 (__TEXT,__text) non-external _createCircleIconFromImage
00007ffa01d49420 (__TEXT,__text) non-external _createDefaultAppClipIconWithOptions
00007ffa01d41810 (__TEXT,__text) non-external _createDefaultIconWithOptions
00007ffa01d40760 (__TEXT,__text) non-external _createDocumentIconFromImage
00007ffa01d46fe0 (__TEXT,__text) non-external _createInfoDictionaryForBundleNotLocalizedForDevice
00007ffa01d407f0 (__TEXT,__text) non-external _createMessagesIconFromImage
00007ffa01d491a0 (__TEXT,__text) non-external _createURLForFormatInBundle
00007ffa01d49030 (__TEXT,__text) non-external _createURLForImageInBundleWithSizeIfExists
00007ffa01d425d0 (__TEXT,__text) non-external _createURLForPrefixes
                 (undefined) external _dispatch_once (from libSystem)
00007ffa01d48550 (__TEXT,__text) non-external _documentBadgeSizeForVariant
00007ffa01d48330 (__TEXT,__text) non-external _documentBaseNameForVariant
00007ffa01d3f110 (__TEXT,__text) non-external _expectedInputSizeForVariant
00007ffa01d42f20 (__TEXT,__text) non-external _frameAndImageNamesForVariant
00007ffa01d42460 (__TEXT,__text) non-external _gatherURLsForBundleWithFiles
00007ffa01d40e50 (__TEXT,__text) non-external _iconOptionsForBundle
00007ffa01d48b40 (__TEXT,__text) non-external _iconOptionsForBundleWithStyleDictionary
00007ffa01d41860 (__TEXT,__text) non-external _isAppClipBundle
00007ffa01d48ed0 (__TEXT,__text) non-external _isFilePathContainedInPath
00007ffa01d41df0 (__TEXT,__text) non-external _isProbableBadInputImage
00007ffa01d487e0 (__TEXT,__text) non-external _isPropertyListBooleanTrue
00007ffa01d492f0 (__TEXT,__text) non-external _isRegularFileAtURL
00007ffa01d49320 (__TEXT,__text) non-external _isRegularFileAtURLWithSize
00007ffa01d48c60 (__TEXT,__text) non-external _isSystemURL
00007ffa01d46f90 (__TEXT,__text) non-external _isType
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorMalloc (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleUsesMetricSystem (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLFileSizeKey (from CoreFoundation)
                 (undefined) external _kCGColorSpaceExtendedSRGB (from CoreGraphics)
                 (undefined) external _kCGImageBlockBaseAddressAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockBytesPerRowAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatBGRx8 (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockMarkAsReadOnlyRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockSingletonRequest (from CoreGraphics)
                 (undefined) external _kCGImageSourceShouldCache (from ImageIO)
                 (undefined) external _kCGImageSourceSkipMetadata (from ImageIO)
                 (undefined) external _lstat$INODE64 (from libSystem)
                 (undefined) external _madvise (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
