                 (undefined) external _AFDeviceSupportsFullSiriUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsHybridUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsSiriMUX (from AssistantServices)
                 (undefined) external _AFIsInternalInstall (from AssistantServices)
0000000237866608 (__TEXT,__const) non-external (was a private external) _HomeAutomationInternalVersionNumber
00000002378665c0 (__TEXT,__const) non-external (was a private external) _HomeAutomationInternalVersionString
                 (undefined) external _OBJC_CLASS_$_AFAnalytics (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_AFLocalization (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_AFSiriHomeAutomationBackgroundRequest (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_AFSiriHomeAutomationRequestInfo (from AssistantServices)
00000002783c8168 (__AUTH,__objc_data) external _OBJC_CLASS_$_Automatable
00000002783c8218 (__AUTH,__objc_data) external _OBJC_CLASS_$_AutomatableResolutionResult
00000002783c6cd8 (__AUTH,__objc_data) external _OBJC_CLASS_$_AutomateHomeAutomatableTaskResolutionResult
00000002783c6a88 (__AUTH,__objc_data) external _OBJC_CLASS_$_AutomateHomeIntent
00000002783c6b38 (__AUTH,__objc_data) external _OBJC_CLASS_$_AutomateHomeIntentResponse
00000002783c6c08 (__AUTH,__objc_data) external _OBJC_CLASS_$_AutomateHomeTriggerResolutionResult
                 (undefined) weak external _OBJC_CLASS_$_CLRegion (from CoreLocation)
00000002783c7498 (__AUTH,__objc_data) external _OBJC_CLASS_$_ControlHomeFiltersResolutionResult
00000002783c7248 (__AUTH,__objc_data) external _OBJC_CLASS_$_ControlHomeIntent
00000002783c72f8 (__AUTH,__objc_data) external _OBJC_CLASS_$_ControlHomeIntentResponse
00000002783c73c8 (__AUTH,__objc_data) external _OBJC_CLASS_$_ControlHomeUserTaskResolutionResult
00000002783c7e68 (__AUTH,__objc_data) external _OBJC_CLASS_$_DayOfWeekOptionsResolutionResult
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogExecutionResult (from DialogEngine)
00000002783c6f28 (__AUTH,__objc_data) external _OBJC_CLASS_$_DiscoverHomeFiltersResolutionResult
00000002783c6da8 (__AUTH,__objc_data) external _OBJC_CLASS_$_DiscoverHomeIntent
00000002783c6e58 (__AUTH,__objc_data) external _OBJC_CLASS_$_DiscoverHomeIntentResponse
00000002783c7928 (__AUTH,__objc_data) external _OBJC_CLASS_$_DiscoveryTypeResolutionResult
                 (undefined) external _OBJC_CLASS_$_FFConfiguration (from FeatureFlagsSupport)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWClientEvent (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWDomainContext (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWDomainExecutionContext (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWDomainExecutionEnded (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWDomainExecutionFailed (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWDomainExecutionStarted (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWHomeAutomationCommand (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWHomeAutomationContext (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWHomeAutomationRequest (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWHomeAutomationRequestMetadata (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLOWSchemaFLOWHomeContext (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_GEOAlmanac (from GeoServices)
                 (undefined) weak external _OBJC_CLASS_$_HMAccessory (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMAccessoryCategory (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMAccessoryProfile (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMAction (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMActionSet (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMAttributeReadRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMAttributeRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMAttributeResponse (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMAttributeWriteRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMBatchRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCalendarEvent (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCameraProfile (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCharacteristic (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCharacteristicReadRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCharacteristicRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCharacteristicResponse (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCharacteristicWriteAction (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMCharacteristicWriteRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMClientConnection (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMDurationEvent (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMEvent (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMEventTrigger (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMEventTriggerBuilder (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMExecuteRequest (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMHome (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMHomeManager (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMLightProfile (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMLightProfileNaturalLightingAction (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMLightProfileSettings (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMLocationEvent (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMMediaPlaybackAction (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMMediaProfile (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMMediaSystem (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMMutableClientContext (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMMutableHomeManagerConfiguration (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMMutableReportContext (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMPresenceEvent (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMRequestBase (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMResidentDevice (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMResponseBase (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMRoom (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMService (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMServiceGroup (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMShortcutAction (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMSignificantTimeEvent (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMTimerTrigger (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMTrigger (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMTriggerDeleteAfterExecutionPolicy (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMTriggerPolicy (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMUser (from HomeKit)
                 (undefined) weak external _OBJC_CLASS_$_HMZone (from HomeKit)
00000002783c9190 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeCleaningJob
00000002783c9240 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeCleaningJobResolutionResult
00000002783c7c28 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeLimitResolutionResult
00000002783c7fe8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeModeTypeResolutionResult
00000002783c8bb0 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeRange
00000002783c8c60 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeRangeResolutionResult
00000002783c80a8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeStateTypeResolutionResult
00000002783c9308 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeTargetArea
00000002783c93b8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeTargetAreaResolutionResult
00000002783c9480 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeTargetMap
00000002783c9530 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeTargetMapResolutionResult
00000002783c7aa8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeTypeResolutionResult
00000002783c7ce8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeUnitResolutionResult
00000002783c8a38 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeValue
00000002783c8ae8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeValueResolutionResult
00000002783c7b68 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeAttributeValueTypeResolutionResult
00000002783c77a8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeDeviceTypeResolutionResult
00000002783c8748 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeEntity
00000002783c87f8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeEntityResolutionResult
00000002783c9018 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeEntityResponse
00000002783c90c8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeEntityResponseResolutionResult
00000002783c76e8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeEntityTypeResolutionResult
00000002783c85d0 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeFilter
00000002783c8680 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeFilterResolutionResult
00000002783c7868 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeSceneTypeResolutionResult
00000002783c7f28 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeTaskOutcomeResolutionResult
00000002783c88c0 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeUserTask
00000002783c8970 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeUserTaskResolutionResult
00000002783c8ea0 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeUserTaskResponse
00000002783c8f50 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeUserTaskResponseResolutionResult
00000002783c79e8 (__AUTH,__objc_data) external _OBJC_CLASS_$_HomeUserTaskTypeResolutionResult
                 (undefined) external _OBJC_CLASS_$_INControlHomeIntent (from Intents)
                 (undefined) external _OBJC_CLASS_$_INDateComponentsRange (from Intents)
                 (undefined) external _OBJC_CLASS_$_INDateComponentsRangeResolutionResult (from Intents)
                 (undefined) external _OBJC_CLASS_$_INEnumResolutionResult (from Intents)
                 (undefined) external _OBJC_CLASS_$_INHomeEntity (from Intents)
                 (undefined) external _OBJC_CLASS_$_INHomeEntityResponse (from Intents)
                 (undefined) external _OBJC_CLASS_$_INHomeFilter (from Intents)
                 (undefined) external _OBJC_CLASS_$_INHomeUserTask (from Intents)
                 (undefined) external _OBJC_CLASS_$_INHomeUserTaskResponse (from Intents)
                 (undefined) external _OBJC_CLASS_$_INIntent (from Intents)
                 (undefined) external _OBJC_CLASS_$_INIntentResponse (from Intents)
                 (undefined) external _OBJC_CLASS_$_INInteraction (from Intents)
                 (undefined) external _OBJC_CLASS_$_INObject (from Intents)
                 (undefined) external _OBJC_CLASS_$_INObjectResolutionResult (from Intents)
                 (undefined) external _OBJC_CLASS_$_INSpeakableString (from Intents)
                 (undefined) external _OBJC_CLASS_$_LAContext (from LocalAuthentication)
                 (undefined) external _OBJC_CLASS_$_LNEnvironment (from LinkServices)
                 (undefined) external _OBJC_CLASS_$_LNValue (from LinkMetadata)
                 (undefined) external _OBJC_CLASS_$_LSApplicationRecord (from CoreServices)
                 (undefined) weak external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSDateFormatter (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSKeyedUnarchiver (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSLock (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSMeasurementFormatter (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) weak external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSPropertyListSerialization (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSUnit (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSUnitTemperature (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) weak external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
00000002783c7da8 (__AUTH,__objc_data) external _OBJC_CLASS_$_RecurrenceFrequencyResolutionResult
00000002783c8d28 (__AUTH,__objc_data) external _OBJC_CLASS_$_RecurrenceRule
00000002783c8dd8 (__AUTH,__objc_data) external _OBJC_CLASS_$_RecurrenceRuleResolutionResult
                 (undefined) external _OBJC_CLASS_$_SAAceDomainSignal (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAAceView (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAAppsLaunchApp (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SABaseCommand (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAGetRequestOrigin (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHAAction (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAHAActionRequest (from SAObjects)
