
/Volumes/macOS Mojave/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL (for architecture x86_64):
                 (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
                 (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetHeight (from IOSurface)
                 (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceGetID (from IOSurface)
                 (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
                 (undefined) external _IOSurfaceGetWidth (from IOSurface)
                 (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
                 (undefined) external _IOSurfaceLock (from IOSurface)
                 (undefined) external _IOSurfaceLockPlane (from IOSurface)
                 (undefined) external _IOSurfaceUnlock (from IOSurface)
                 (undefined) external _IOSurfaceUnlockPlane (from IOSurface)
0000000000019ffa (__TEXT,__text) non-external (was a private external) _OpenCLDebugInfoBreak
0000000000019fce (__TEXT,__text) non-external (was a private external) _OpenCLErrorBreak
0000000000019fd9 (__TEXT,__text) non-external (was a private external) _OpenCLFatalBreak
0000000000019fef (__TEXT,__text) non-external (was a private external) _OpenCLInfoBreak
0000000000019fe4 (__TEXT,__text) non-external (was a private external) _OpenCLWarningBreak
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __CFBundleGetMainBundleIfLooksLikeBundle (from CoreFoundation)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
                 (undefined) external __DefaultRuneLocale (from libSystem)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __NSGetExecutablePath (from libSystem)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7compareEmmPKcm (from libc++)
                 (undefined) external __ZNKSt3__120__vector_base_commonILb1EE20__throw_length_errorEv (from libc++)
                 (undefined) external __ZNKSt3__121__basic_string_commonILb1EE20__throw_length_errorEv (from libc++)
                 (undefined) external __ZNKSt3__123__match_any_but_newlineIcE6__execERNS_7__stateIcEE (from libc++)
                 (undefined) external __ZNKSt3__16locale4nameEv (from libc++)
                 (undefined) external __ZNKSt3__16locale9use_facetERNS0_2idE (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC1ERKS5_ (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEaSERKS5_ (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEaSEc (from libc++)
                 (undefined) external __ZNSt3__115__get_classnameEPKcb (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_count14__release_weakEv (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_countD2Ev (from libc++)
                 (undefined) external __ZNSt3__120__get_collation_nameEPKc (from libc++)
                 (undefined) external __ZNSt3__15ctypeIcE2idE (from libc++)
                 (undefined) external __ZNSt3__16localeC1ERKS0_ (from libc++)
                 (undefined) external __ZNSt3__16localeC1Ev (from libc++)
                 (undefined) external __ZNSt3__16localeD1Ev (from libc++)
                 (undefined) external __ZNSt3__17collateIcE2idE (from libc++)
                 (undefined) external __ZTINSt3__119__shared_weak_countE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
                 (undefined) external __kCFBundleShortVersionStringKey (from CoreFoundation)
                 (undefined) external __os_nospin_lock_lock (from libSystem)
                 (undefined) external __os_nospin_lock_unlock (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _asl_log (from libSystem)
                 (undefined) external _asprintf (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _basename_r (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _cglsGetPixelFormat (from CoreGraphics)
0000000000002f87 (__TEXT,__text) external _clBuildProgram
000000000001e127 (__TEXT,__text) external _clCompileProgram
00000000000201d8 (__TEXT,__text) external _clCreateBuffer
0000000000001bf4 (__TEXT,__text) external _clCreateCommandQueue
000000000002b419 (__TEXT,__text) external _clCreateCommandQueueWithPropertiesAPPLE
0000000000001004 (__TEXT,__text) external _clCreateContext
000000000002b0dc (__TEXT,__text) external _clCreateContextAndCommandQueueAPPLE
00000000000055b7 (__TEXT,__text) external _clCreateContextFromType
0000000000027da0 (__TEXT,__text) external _clCreateDAGAPPLE
000000000001ca8c (__TEXT,__text) external _clCreateEventFromGLsyncKHR
000000000001c9da (__TEXT,__text) external _clCreateFromGLBuffer
000000000001c356 (__TEXT,__text) external _clCreateFromGLRenderbuffer
0000000000005caf (__TEXT,__text) external _clCreateFromGLTexture
00000000000467eb (__TEXT,__text) external _clCreateFromGLTexture2D
000000000004684b (__TEXT,__text) external _clCreateFromGLTexture3D
000000000000222e (__TEXT,__text) external _clCreateImage
000000000004672d (__TEXT,__text) external _clCreateImage2D
0000000000046781 (__TEXT,__text) external _clCreateImage3D
000000000001c4d5 (__TEXT,__text) external _clCreateImageFromIOSurface2DAPPLE
000000000001c562 (__TEXT,__text) external _clCreateImageFromIOSurfaceWithPropertiesAPPLE
0000000000003984 (__TEXT,__text) external _clCreateKernel
0000000000027734 (__TEXT,__text) external _clCreateKernelFromDAGAPPLE
00000000000260c2 (__TEXT,__text) external _clCreateKernelsInProgram
000000000001fbd0 (__TEXT,__text) external _clCreateProgramAndKernelsWithSourceAPPLE
000000000001fcf5 (__TEXT,__text) external _clCreateProgramPortableBinaryAPPLE
000000000001d8e1 (__TEXT,__text) external _clCreateProgramWithBinary
000000000001fce1 (__TEXT,__text) external _clCreateProgramWithBuiltInKernels
0000000000002a1d (__TEXT,__text) external _clCreateProgramWithSource
0000000000001d6c (__TEXT,__text) external _clCreateSampler
00000000000202bf (__TEXT,__text) external _clCreateSubBuffer
000000000002b0c1 (__TEXT,__text) external _clCreateSubDevices
00000000000281a4 (__TEXT,__text) external _clCreateUserEvent
000000000001be78 (__TEXT,__text) external _clEnqueueAcquireGLObjects
000000000004689d (__TEXT,__text) external _clEnqueueBarrier
000000000002897e (__TEXT,__text) external _clEnqueueBarrierWithWaitList
00000000000227a8 (__TEXT,__text) external _clEnqueueCopyBuffer
0000000000022bb8 (__TEXT,__text) external _clEnqueueCopyBufferRect
0000000000024891 (__TEXT,__text) external _clEnqueueCopyBufferToImage
0000000000023351 (__TEXT,__text) external _clEnqueueCopyImage
0000000000024027 (__TEXT,__text) external _clEnqueueCopyImageToBuffer
000000000002238c (__TEXT,__text) external _clEnqueueFillBuffer
0000000000021eba (__TEXT,__text) external _clEnqueueFillImage
0000000000024c9a (__TEXT,__text) external _clEnqueueMapBuffer
000000000002504a (__TEXT,__text) external _clEnqueueMapImage
00000000000468f9 (__TEXT,__text) external _clEnqueueMarker
0000000000004e60 (__TEXT,__text) external _clEnqueueMarkerWithWaitList
0000000000025c2e (__TEXT,__text) external _clEnqueueMigrateMemObjects
0000000000004d59 (__TEXT,__text) external _clEnqueueNDRangeKernel
00000000000272a3 (__TEXT,__text) external _clEnqueueNativeKernel
0000000000020607 (__TEXT,__text) external _clEnqueueReadBuffer
0000000000020b6d (__TEXT,__text) external _clEnqueueReadBufferRect
0000000000005068 (__TEXT,__text) external _clEnqueueReadImage
000000000001c06f (__TEXT,__text) external _clEnqueueReleaseGLObjects
0000000000027266 (__TEXT,__text) external _clEnqueueTask
00000000000259f9 (__TEXT,__text) external _clEnqueueUnmapMemObject
000000000004697d (__TEXT,__text) external _clEnqueueWaitForEvents
0000000000021033 (__TEXT,__text) external _clEnqueueWriteBuffer
000000000002137d (__TEXT,__text) external _clEnqueueWriteBufferRect
00000000000219b0 (__TEXT,__text) external _clEnqueueWriteImage
0000000000004f86 (__TEXT,__text) external _clFinish
0000000000005d59 (__TEXT,__text) external _clFlush
00000000000028ab (__TEXT,__text) external _clGetCommandQueueInfo
0000000000001fc2 (__TEXT,__text) external _clGetContextInfo
0000000000027ee2 (__TEXT,__text) external _clGetDAGNodeAPPLE
0000000000000dd0 (__TEXT,__text) external _clGetDeviceIDs
0000000000001b84 (__TEXT,__text) external _clGetDeviceInfo
0000000000028516 (__TEXT,__text) external _clGetEventInfo
000000000002872b (__TEXT,__text) external _clGetEventProfilingInfo
000000000001b601 (__TEXT,__text) external _clGetExtensionFunctionAddress
000000000001ad50 (__TEXT,__text) external _clGetExtensionFunctionAddressForPlatform
00000000000058cc (__TEXT,__text) external _clGetGLContextInfoAPPLE
000000000001cb62 (__TEXT,__text) external _clGetGLObjectInfo
000000000001cc59 (__TEXT,__text) external _clGetGLTextureInfo
0000000000003ff8 (__TEXT,__text) external _clGetImageInfo
000000000000444c (__TEXT,__text) external _clGetKernelArgInfo
00000000000042c5 (__TEXT,__text) external _clGetKernelInfo
0000000000004a60 (__TEXT,__text) external _clGetKernelWorkGroupInfo
0000000000004750 (__TEXT,__text) external _clGetMemObjectInfo
0000000000046b66 (__TEXT,__text) external _clGetMemoryAnnotationListAPPLE
0000000000020029 (__TEXT,__text) external _clGetPlatformIDs
00000000000200cb (__TEXT,__text) external _clGetPlatformInfo
000000000001f94b (__TEXT,__text) external _clGetProgramBuildInfo
000000000001f2e4 (__TEXT,__text) external _clGetProgramInfo
000000000001cf31 (__TEXT,__text) external _clGetSamplerInfo
0000000000001e9b (__TEXT,__text) external _clGetSupportedImageFormats
000000000001eacc (__TEXT,__text) external _clLinkProgram
000000000001a36c (__TEXT,__text) external _clLogMessagesToStderrAPPLE
000000000001a1ec (__TEXT,__text) external _clLogMessagesToStdoutAPPLE
000000000001a005 (__TEXT,__text) external _clLogMessagesToSystemLogAPPLE
000000000000587c (__TEXT,__text) external _clReleaseCommandQueue
0000000000005654 (__TEXT,__text) external _clReleaseContext
0000000000027ed8 (__TEXT,__text) external _clReleaseDAGAPPLE
000000000002b0d4 (__TEXT,__text) external _clReleaseDevice
0000000000004f39 (__TEXT,__text) external _clReleaseEvent
000000000000583c (__TEXT,__text) external _clReleaseKernel
0000000000005578 (__TEXT,__text) external _clReleaseMemObject
0000000000003fdc (__TEXT,__text) external _clReleaseProgram
000000000001cefc (__TEXT,__text) external _clReleaseSampler
00000000000056d5 (__TEXT,__text) external _clRetainCommandQueue
0000000000001b0a (__TEXT,__text) external _clRetainContext
000000000002b0cc (__TEXT,__text) external _clRetainDevice
00000000000286e3 (__TEXT,__text) external _clRetainEvent
0000000000005800 (__TEXT,__text) external _clRetainKernel
00000000000204ae (__TEXT,__text) external _clRetainMemObject
00000000000057e9 (__TEXT,__text) external _clRetainProgram
000000000001cecf (__TEXT,__text) external _clRetainSampler
000000000002b340 (__TEXT,__text) external _clSetCommandQueueProperty
0000000000028a57 (__TEXT,__text) external _clSetEventCallback
0000000000004256 (__TEXT,__text) external _clSetKernelArg
0000000000026310 (__TEXT,__text) external _clSetKernelArgByNameAPPLE
0000000000027567 (__TEXT,__text) external _clSetKernelArgsListAPPLE
000000000002768a (__TEXT,__text) external _clSetKernelArgsVaListAPPLE
00000000000260b8 (__TEXT,__text) external _clSetMemObjectDestructorAPPLE
0000000000005722 (__TEXT,__text) external _clSetMemObjectDestructorCallback
0000000000028267 (__TEXT,__text) external _clSetUserEventStatus
0000000000046a73 (__TEXT,__text) external _clUnloadCompiler
000000000001fb88 (__TEXT,__text) external _clUnloadPlatformCompiler
00000000000282cf (__TEXT,__text) external _clWaitForEvents
                 (undefined) external _close (from libSystem)
                 (undefined) external _dispatch_after_f (from libSystem)
                 (undefined) external _dispatch_apply_f (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_async_f (from libSystem)
                 (undefined) external _dispatch_get_current_queue (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_queue_get_specific (from libSystem)
                 (undefined) external _dispatch_queue_set_specific (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _dlerror (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _dyld_image_path_containing_address (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
00000000000191f5 (__TEXT,__text) external _gclBuildProgramAPPLE
0000000000018fbc (__TEXT,__text) external _gclBuildProgramBinaryAPPLE
0000000000018c67 (__TEXT,__text) external _gclCreateArgsAPPLE
0000000000018cd9 (__TEXT,__text) external _gclDeleteArgsAPPLE
0000000000018ea4 (__TEXT,__text) external _gclExecKernelAPPLE
0000000000019200 (__TEXT,__text) external _gclRegisterBlockKernelMap
0000000000018e9a (__TEXT,__text) external _gclReleaseSampler
0000000000018d4e (__TEXT,__text) external _gclSetKernelArgAPPLE
0000000000018d73 (__TEXT,__text) external _gclSetKernelArgMemAPPLE
0000000000018dcf (__TEXT,__text) external _gclSetKernelArgSamplerAPPLE
0000000000017e09 (__TEXT,__text) external _gcl_copy_image
0000000000017f90 (__TEXT,__text) external _gcl_copy_image_to_ptr
0000000000017e89 (__TEXT,__text) external _gcl_copy_ptr_to_image
0000000000018716 (__TEXT,__text) external _gcl_create_buffer_from_ptr
0000000000016e77 (__TEXT,__text) external _gcl_create_dispatch_queue
000000000001785c (__TEXT,__text) external _gcl_create_image
00000000000183c3 (__TEXT,__text) external _gcl_create_kernel_from_block
0000000000017516 (__TEXT,__text) external _gcl_free
0000000000018563 (__TEXT,__text) external _gcl_get_context
00000000000184f2 (__TEXT,__text) external _gcl_get_device_id_with_dispatch_queue
0000000000018454 (__TEXT,__text) external _gcl_get_kernel_block_workgroup_info
00000000000177a4 (__TEXT,__text) external _gcl_get_supported_image_formats
00000000000188fe (__TEXT,__text) external _gcl_gl_create_image_from_renderbuffer
000000000001882f (__TEXT,__text) external _gcl_gl_create_image_from_texture
00000000000187a5 (__TEXT,__text) external _gcl_gl_create_ptr_from_buffer
0000000000018768 (__TEXT,__text) external _gcl_gl_set_sharegroup
0000000000017247 (__TEXT,__text) external _gcl_log_cl_error
0000000000018ba1 (__TEXT,__text) external _gcl_log_cl_fatal
0000000000017308 (__TEXT,__text) external _gcl_log_error
000000000001769a (__TEXT,__text) external _gcl_log_fatal
0000000000017195 (__TEXT,__text) external _gcl_log_warning
00000000000173fe (__TEXT,__text) external _gcl_malloc
00000000000181b2 (__TEXT,__text) external _gcl_map_image
0000000000018097 (__TEXT,__text) external _gcl_map_ptr
0000000000017a40 (__TEXT,__text) external _gcl_memcpy
0000000000017c41 (__TEXT,__text) external _gcl_memcpy_rect
00000000000179f4 (__TEXT,__text) external _gcl_release_image
00000000000179a8 (__TEXT,__text) external _gcl_retain_image
0000000000018665 (__TEXT,__text) external _gcl_set_finalizer
0000000000018590 (__TEXT,__text) external _gcl_start_timer
00000000000185c9 (__TEXT,__text) external _gcl_stop_timer
0000000000018326 (__TEXT,__text) external _gcl_unmap
                 (undefined) external _getcwd (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getprogname (from libSystem)
                 (undefined) external _getsectbyname (from libSystem)
                 (undefined) external _gfxAllocateTextureLevel (from libGFXShared)
                 (undefined) external _gfxAnnotateAddDataSource (from libGFXShared)
                 (undefined) external _gfxAnnotateBuffer (from libGFXShared)
                 (undefined) external _gfxAnnotateRemoveDataSource (from libGFXShared)
                 (undefined) external _gfxAnnotateTexture (from libGFXShared)
                 (undefined) external _gfxCreatePluginBuffer (from libGFXShared)
                 (undefined) external _gfxCreatePluginTexture (from libGFXShared)
                 (undefined) external _gfxCreateSharedState (from libGFXShared)
                 (undefined) external _gfxDestroyPluginBuffer (from libGFXShared)
                 (undefined) external _gfxDestroyPluginTexture (from libGFXShared)
                 (undefined) external _gfxEvaluateTextureForGeometryChange (from libGFXShared)
                 (undefined) external _gfxFindGFXBufferForName (from libGFXShared)
                 (undefined) external _gfxFindGFXRenderBufferForName (from libGFXShared)
                 (undefined) external _gfxFindGFXSyncForName (from libGFXShared)
                 (undefined) external _gfxFindGFXTextureForName (from libGFXShared)
                 (undefined) external _gfxFreeTextureLevel (from libGFXShared)
                 (undefined) external _gfxGetDevices (from libGFXShared)
                 (undefined) external _gfxGetGFXBufferForGFXTexture (from libGFXShared)
                 (undefined) external _gfxGetPluginCountForShared (from libGFXShared)
                 (undefined) external _gfxGetPluginsForShared (from libGFXShared)
                 (undefined) external _gfxInitializeBufferObject (from libGFXShared)
                 (undefined) external _gfxInitializeBufferState (from libGFXShared)
                 (undefined) external _gfxInitializeGLTexture (from libGFXShared)
                 (undefined) external _gfxInitializeLibrary (from libGFXShared)
                 (undefined) external _gfxLoadPluginData (from libGFXShared)
                 (undefined) external _gfxModifyPluginTextureLevel (from libGFXShared)
                 (undefined) external _gfxPixelBytes (from libGFXShared)
                 (undefined) external _gfxReleaseBufferObject (from libGFXShared)
                 (undefined) external _gfxReleaseSharedState (from libGFXShared)
                 (undefined) external _gfxReleaseSyncObject (from libGFXShared)
                 (undefined) external _gfxReleaseTextureObject (from libGFXShared)
                 (undefined) external _gfxRetainBufferObject (from libGFXShared)
                 (undefined) external _gfxRetainSharedState (from libGFXShared)
                 (undefined) external _gfxRetainSyncObject (from libGFXShared)
                 (undefined) external _gfxRetainTextureObject (from libGFXShared)
                 (undefined) external _gfxSharedHasFloatRenderer (from libGFXShared)
                 (undefined) external _gfxUpdatePluginTextureLevelGeometry (from libGFXShared)
                 (undefined) external _gfxUpdateTextureForGeometryChange (from libGFXShared)
                 (undefined) external _gfxUploadPluginBufferData (from libGFXShared)
                 (undefined) external _gfxUploadPluginTextureLevel (from libGFXShared)
                 (undefined) external _gfxWaitBufferOnDevices (from libGFXShared)
                 (undefined) external _gfxWaitPluginTexture (from libGFXShared)
                 (undefined) external _gfxWaitSyncObject (from libGFXShared)
                 (undefined) external _gfxWaitTextureOnDevices (from libGFXShared)
                 (undefined) external _gfx_float_device_id (from libGFXShared)
                 (undefined) external _gfx_plugin_data (from libGFXShared)
                 (undefined) external _glFlushRenderAPPLE (from OpenGL)
                 (undefined) external _glGetTexLevelParameteriv (from OpenGL)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorMallocZone (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFBundleVersionKey (from CoreFoundation)
                 (undefined) external _kCFStreamPropertyDataWritten (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_make_memory_entry_64 (from libSystem)
                 (undefined) external _mach_port_deallocate (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _msgtracer_log_with_keys (from libDiagnosticMessagesClient)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _open (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_destroy (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _reallocf (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _stat$INODE64 (from libSystem)
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strlcat (from libSystem)
