00007ff8097f82bc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff8097f827c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff8097f82a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff8097f8294 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8097f8268 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetBytes (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDataGetMutableBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFDataSetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryApplyFunction (from CoreFoundation)
                 (undefined) external _CFDictionaryContainsKey (from CoreFoundation)
                 (undefined) external _CFDictionaryCreate (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryGetCount (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValueIfPresent (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveAllValues (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFEqual (from CoreFoundation)
                 (undefined) external _CFGetAllocator (from CoreFoundation)
                 (undefined) external _CFGetRetainCount (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFMachPortCreateRunLoopSource (from CoreFoundation)
                 (undefined) external _CFMachPortCreateWithPort (from CoreFoundation)
                 (undefined) external _CFMachPortInvalidate (from CoreFoundation)
                 (undefined) external _CFMachPortSetInvalidationCallBack (from CoreFoundation)
                 (undefined) external _CFNotificationCenterGetLocalCenter (from CoreFoundation)
                 (undefined) external _CFNotificationCenterPostNotification (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFNumberGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppIntegerValue (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFRunLoopAddSource (from CoreFoundation)
                 (undefined) external _CFRunLoopGetMain (from CoreFoundation)
                 (undefined) external _CFRunLoopRemoveSource (from CoreFoundation)
                 (undefined) external _CFSetAddValue (from CoreFoundation)
                 (undefined) external _CFSetContainsValue (from CoreFoundation)
                 (undefined) external _CFSetCreateMutable (from CoreFoundation)
                 (undefined) external _CFSetGetCount (from CoreFoundation)
                 (undefined) external _CFSetGetValues (from CoreFoundation)
                 (undefined) external _CFSetRemoveValue (from CoreFoundation)
                 (undefined) external _CFSetSetValue (from CoreFoundation)
                 (undefined) external _CFShow (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringAppendFormat (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCreateByCombiningStrings (from CoreFoundation)
                 (undefined) external _CFStringCreateCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetIntValue (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetMaximumSizeForEncoding (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFStringHasPrefix (from CoreFoundation)
                 (undefined) external _CGColorSpaceCopyPropertyList (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateICCBased (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithName (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPlatformColorSpace (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPropertyList (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetTypeID (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithData (from CoreGraphics)
                 (undefined) external _CGDataProviderRelease (from CoreGraphics)
                 (undefined) external _CGDisplayCurrentMode (from CoreGraphics)
                 (undefined) external _CGDisplayIDToOpenGLDisplayMask (from CoreGraphics)
                 (undefined) external _CGDisplayRegisterReconfigurationCallback (from CoreGraphics)
                 (undefined) external _CGDisplayRemoveReconfigurationCallback (from CoreGraphics)
                 (undefined) external _CGGetActiveDisplayList (from CoreGraphics)
                 (undefined) external _CGGetDisplaysWithOpenGLDisplayMask (from CoreGraphics)
                 (undefined) external _CGGetOnlineDisplayList (from CoreGraphics)
                 (undefined) external _CGLClearDrawable (from OpenGL)
                 (undefined) external _CGLCreateContext (from OpenGL)
                 (undefined) external _CGLCreatePBuffer (from OpenGL)
                 (undefined) external _CGLDescribePBuffer (from OpenGL)
                 (undefined) external _CGLDescribePixelFormat (from OpenGL)
                 (undefined) external _CGLDestroyContext (from OpenGL)
                 (undefined) external _CGLDestroyPBuffer (from OpenGL)
                 (undefined) external _CGLGetCurrentContext (from OpenGL)
                 (undefined) external _CGLGetPixelFormat (from OpenGL)
                 (undefined) external _CGLGetShareGroup (from OpenGL)
                 (undefined) external _CGLGetSurface (from OpenGL)
                 (undefined) external _CGLGetVirtualScreen (from OpenGL)
                 (undefined) external _CGLReleasePixelFormat (from OpenGL)
                 (undefined) external _CGLRetainPixelFormat (from OpenGL)
                 (undefined) external _CGLSetCurrentContext (from OpenGL)
                 (undefined) external _CGLSetPBuffer (from OpenGL)
                 (undefined) external _CGLSetVirtualScreen (from OpenGL)
                 (undefined) external _CGLTexImageIOSurface2D (from OpenGL)
                 (undefined) external _CGLTexImagePBuffer (from OpenGL)
                 (undefined) external _CGMainDisplayID (from CoreGraphics)
                 (undefined) external _CGPointZero (from CoreGraphics)
                 (undefined) external _CGRectGetMidX (from CoreGraphics)
                 (undefined) external _CGRectGetMidY (from CoreGraphics)
                 (undefined) external _CGSGetDisplayOpenGLDisplayAliasMask (from CoreGraphics)
                 (undefined) external _CGSServiceForDisplayAlias (from CoreGraphics)
                 (undefined) external _CGSSessionCopyAllSessionProperties (from CoreGraphics)
                 (undefined) external _CGSessionCopyCurrentDictionary (from CoreGraphics)
00007ff8097b5116 (__TEXT,__text) non-external (was a private external) _CVAddAtomic
00007ff8097dc4ad (__TEXT,__text) non-external (was a private external) _CVAtomicCompareAndSwapPtrBarrier
00007ff8097dc45d (__TEXT,__text) non-external (was a private external) _CVBitAndAtomic
00007ff8097b58f8 (__TEXT,__text) non-external (was a private external) _CVBitOrAtomic
00007ff8097d2560 (__TEXT,__text) external _CVBufferCopyAttachment
00007ff8097d2531 (__TEXT,__text) external _CVBufferCopyAttachments
00007ff8097d24fd (__TEXT,__text) external _CVBufferDumpToQTES
00007ff8097b301d (__TEXT,__text) external _CVBufferGetAttachment
00007ff8097b30d0 (__TEXT,__text) external _CVBufferGetAttachments
00007ff8097d2594 (__TEXT,__text) external _CVBufferHasAttachment
00007ff8097b3118 (__TEXT,__text) external _CVBufferPropagateAttachments
00007ff8097baa76 (__TEXT,__text) external _CVBufferRelease
00007ff8097b5672 (__TEXT,__text) external _CVBufferRemoveAllAttachments
00007ff8097b269a (__TEXT,__text) external _CVBufferRemoveAttachment
00007ff8097baa56 (__TEXT,__text) external _CVBufferRetain
00007ff8097b2cb2 (__TEXT,__text) external _CVBufferSetAttachment
00007ff8097b35ad (__TEXT,__text) external _CVBufferSetAttachments
00007ff8097d3db1 (__TEXT,__text) non-external (was a private external) _CVCFDictionaryMergeDictionaryInPlace
00007ff8097b3c1f (__TEXT,__text) external _CVColorPrimariesGetIntegerCodePointForString
00007ff8097b0e7a (__TEXT,__text) external _CVColorPrimariesGetStringForIntegerCodePoint
00007ff8097c278e (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpace2020
00007ff8097c27a2 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpace709
00007ff8097c277a (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDCIP3
00007ff8097c2766 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDisplayP3
00007ff8097c285e (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDisplayP3_HLG
00007ff8097c2828 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDisplayP3_PQ_EOTF
00007ff8097c27f2 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceExtendedLinearDisplayP3
00007ff8097c28ca (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceITUR_2100_HLG
00007ff8097c2900 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceITUR_2100_PQ
00007ff8097c27de (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceLinearGray
00007ff8097c27ca (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceLinearsRGB
00007ff8097c27b6 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpacesRGB
00007ff8097c2894 (__TEXT,__text) non-external (was a private external) _CVCreateColorSpaceExtendedLinearITUR_2020
00007ff8097b4273 (__TEXT,__text) non-external (was a private external) _CVCreateMergedDictionary
00007ff8097d3f25 (__TEXT,__text) non-external (was a private external) _CVCreateSHA1DigestString
00007ff8097d3fa4 (__TEXT,__text) non-external (was a private external) _CVCreateSHA1DigestStringFromData
00007ff8097c2385 (__TEXT,__text) external _CVDataBufferCreateWithIOSurface
00007ff8097c2733 (__TEXT,__text) external _CVDataBufferDecrementUseCountForCategory
00007ff8097c2365 (__TEXT,__text) external _CVDataBufferGetDataFormatType
00007ff8097c2325 (__TEXT,__text) external _CVDataBufferGetDataSize
00007ff8097c22d7 (__TEXT,__text) external _CVDataBufferGetIOSurface
00007ff8097c2345 (__TEXT,__text) external _CVDataBufferGetPixelFormatType
00007ff8097b5265 (__TEXT,__text) external _CVDataBufferGetTypeID
00007ff8097c2700 (__TEXT,__text) external _CVDataBufferIncrementUseCountForCategory
00007ff8097c1037 (__TEXT,__text) external _CVDataBufferPoolCreate
00007ff8097c112c (__TEXT,__text) external _CVDataBufferPoolCreateDataBuffer
00007ff8097c1183 (__TEXT,__text) external _CVDataBufferPoolCreateDataBufferWithAuxAttributes
00007ff8097c12f5 (__TEXT,__text) external _CVDataBufferPoolFlush
00007ff8097c10c6 (__TEXT,__text) external _CVDataBufferPoolGetAttributes
00007ff8097c1110 (__TEXT,__text) external _CVDataBufferPoolGetDataBufferAttributes
00007ff8097c13a1 (__TEXT,__text) external _CVDataBufferPoolGetMinBufferCount
00007ff8097bfe93 (__TEXT,__text) external _CVDataBufferPoolGetTypeID
00007ff8097c12d3 (__TEXT,__text) external _CVDataBufferPoolPrefetchPages
00007ff8097c11e6 (__TEXT,__text) external _CVDataBufferPoolScanIOSurfaces
00007ff8097c1226 (__TEXT,__text) external _CVDataBufferPoolScanIOSurfacesWithOptions
00007ff8097c134d (__TEXT,__text) external _CVDataBufferPoolSetMinBufferCount
00007ff8097c13da (__TEXT,__text) external _CVDataBufferPoolTakeOwnershipOfIOSurface
00007ff8097b542c (__TEXT,__text) non-external (was a private external) _CVDecrementAtomic
00007ff8097dc46f (__TEXT,__text) non-external (was a private external) _CVDecrementAtomicCounter
00007ff8097d3e9b (__TEXT,__text) non-external (was a private external) _CVDictionaryCreateMutableCopy
00007ff8097bb67c (__TEXT,__text) non-external (was a private external) _CVDictionaryGetBoolValueWithDefault
00007ff8097bb24c (__TEXT,__text) non-external (was a private external) _CVDictionaryGetIntInArrayWithDefault
00007ff8097affe8 (__TEXT,__text) non-external (was a private external) _CVDictionaryGetIntValueWithDefault
00007ff8097d3b7a (__TEXT,__text) non-external (was a private external) _CVDictionaryGetSizeTFromDataValueInDictionaryWithDefault
00007ff8097bb702 (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt32Array
00007ff8097d3dce (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt32Value
00007ff8097d3e34 (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt64Value
00007ff8097a8bec (__TEXT,__text) external _CVDisplayLinkCreateWithActiveCGDisplays
00007ff8097bc01a (__TEXT,__text) external _CVDisplayLinkCreateWithCGDisplay
00007ff8097a8c60 (__TEXT,__text) external _CVDisplayLinkCreateWithCGDisplays
00007ff8097e23f4 (__TEXT,__text) external _CVDisplayLinkCreateWithDisplay
00007ff8097e21d5 (__TEXT,__text) external _CVDisplayLinkCreateWithDisplays
00007ff8097e2147 (__TEXT,__text) external _CVDisplayLinkCreateWithOpenGLDisplayMask
00007ff8097aade4 (__TEXT,__text) external _CVDisplayLinkGetActualOutputVideoRefreshPeriod
00007ff8097e236f (__TEXT,__text) external _CVDisplayLinkGetCurrentCGDisplay
00007ff8097e244d (__TEXT,__text) external _CVDisplayLinkGetCurrentDisplay
00007ff8097aae7c (__TEXT,__text) external _CVDisplayLinkGetCurrentTime
00007ff8097aa378 (__TEXT,__text) external _CVDisplayLinkGetNominalOutputVideoRefreshPeriod
00007ff8097e238e (__TEXT,__text) external _CVDisplayLinkGetOutputVideoLatency
00007ff8097a8daf (__TEXT,__text) external _CVDisplayLinkGetTypeID
00007ff8097bc92e (__TEXT,__text) external _CVDisplayLinkIsRunning
00007ff8097b6fc4 (__TEXT,__text) external _CVDisplayLinkRelease
00007ff8097ca796 (__TEXT,__text) external _CVDisplayLinkRetain
00007ff8097aa20a (__TEXT,__text) external _CVDisplayLinkSetCurrentCGDisplay
00007ff8097e21df (__TEXT,__text) external _CVDisplayLinkSetCurrentCGDisplayFromOpenGLContext
00007ff8097e2418 (__TEXT,__text) external _CVDisplayLinkSetCurrentDisplay
00007ff8097e24a3 (__TEXT,__text) external _CVDisplayLinkSetDisplayCallback
00007ff8097a9549 (__TEXT,__text) external _CVDisplayLinkSetOutputCallback
00007ff8097bbf0c (__TEXT,__text) external _CVDisplayLinkSetOutputHandler
00007ff8097bbfa2 (__TEXT,__text) external _CVDisplayLinkSetPaused
00007ff8097e246c (__TEXT,__text) external _CVDisplayLinkSetRenderCallback
00007ff8097a95f0 (__TEXT,__text) external _CVDisplayLinkStart
00007ff8097a97cc (__TEXT,__text) external _CVDisplayLinkStop
00007ff8097e23ba (__TEXT,__text) external _CVDisplayLinkTranslateTime
00007ff8097b543b (__TEXT,__text) external _CVGetCurrentHostTime
00007ff8097ca177 (__TEXT,__text) external _CVGetHostClockFrequency
00007ff8097ca199 (__TEXT,__text) external _CVGetHostClockMinimumTimeDelta
00007ff8097d3ff8 (__TEXT,__text) non-external (was a private external) _CVGetPermanentAllocator
00007ff8097da61e (__TEXT,__text) external _CVGetTotalPixelBufferBackingSize
00007ff8097d3af2 (__TEXT,__text) non-external (was a private external) _CVGreatestCommonDivisor
00007ff8097b5c93 (__TEXT,__text) external _CVImageBufferCreateColorSpaceFromAttachments
00007ff8097d451b (__TEXT,__text) external _CVImageBufferDeleteImageTexture
00007ff8097d4470 (__TEXT,__text) external _CVImageBufferGetBufferBackingSize
00007ff8097d42e6 (__TEXT,__text) external _CVImageBufferGetCleanRect
00007ff8097bc855 (__TEXT,__text) external _CVImageBufferGetColorSpace
00007ff8097d42c2 (__TEXT,__text) external _CVImageBufferGetDisplaySize
00007ff8097d429c (__TEXT,__text) external _CVImageBufferGetEncodedSize
00007ff8097d45e4 (__TEXT,__text) external _CVImageBufferGetPixelFormatType
00007ff8097d463a (__TEXT,__text) external _CVImageBufferHasCleanRect
00007ff8097d460f (__TEXT,__text) external _CVImageBufferIsFlipped
00007ff8097d4577 (__TEXT,__text) external _CVImageBufferProvideImageData
00007ff8097d44a0 (__TEXT,__text) external _CVImageBufferProvideImageTexture
00007ff8097d436c (__TEXT,__text) external _CVImageBufferSetCleanAperture
00007ff8097d4324 (__TEXT,__text) external _CVImageBufferSetColorSpace
00007ff8097d4436 (__TEXT,__text) external _CVImageBufferSetDisplayDimensions
00007ff8097d43c5 (__TEXT,__text) external _CVImageBufferSetFieldCount
00007ff8097d43fc (__TEXT,__text) external _CVImageBufferSetPixelAspectRatio
00007ff8097b0478 (__TEXT,__text) non-external (was a private external) _CVIncrementAtomic
00007ff8097dc48d (__TEXT,__text) non-external (was a private external) _CVIncrementAtomicCounter
00007ff8097d3491 (__TEXT,__text) external _CVIsCompressedPixelFormatAvailable
00007ff8097d4008 (__TEXT,__text) non-external (was a private external) _CVIsPixelFormatCompressed
00007ff8097ab1ef (__TEXT,__text) external _CVKTraceInit
00007ff8097d3b33 (__TEXT,__text) non-external (was a private external) _CVLowestCommonMultiple
00007ff8097b4c2c (__TEXT,__text) non-external (was a private external) _CVMTLTextureCreate
00007ff8097dc4be (__TEXT,__text) non-external (was a private external) _CVMemoryBarrier
00007ff8097db901 (__TEXT,__text) non-external (was a private external) _CVMetalTextureBackingImage
00007ff8097db920 (__TEXT,__text) non-external (was a private external) _CVMetalTextureBufferBackingImage
00007ff8097b35e0 (__TEXT,__text) external _CVMetalTextureCacheCreate
00007ff8097b4168 (__TEXT,__text) external _CVMetalTextureCacheCreateTextureFromImage
00007ff8097ca657 (__TEXT,__text) external _CVMetalTextureCacheCreateTextureFromSliceOfImage
00007ff8097ca762 (__TEXT,__text) external _CVMetalTextureCacheFlush
00007ff8097b4245 (__TEXT,__text) external _CVMetalTextureCacheGetTypeID
00007ff8097db93f (__TEXT,__text) non-external (was a private external) _CVMetalTextureCopyBacking
00007ff8097db865 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetBounds
00007ff8097db7c9 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetCleanRect
00007ff8097db804 (__TEXT,__text) external _CVMetalTextureGetCleanTexCoords
00007ff8097db784 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetSize
00007ff8097b52b2 (__TEXT,__text) external _CVMetalTextureGetTexture
00007ff8097b5301 (__TEXT,__text) external _CVMetalTextureGetTypeID
00007ff8097db7a9 (__TEXT,__text) external _CVMetalTextureIsFlipped
00007ff8097afdeb (__TEXT,__text) non-external (was a private external) _CVObjectGetTypeID
00007ff8097d7053 (__TEXT,__text) external _CVOpenGLBufferAttach
00007ff8097d70d4 (__TEXT,__text) external _CVOpenGLBufferCreate
00007ff8097d71ac (__TEXT,__text) external _CVOpenGLBufferGetAttributes
00007ff8097d720d (__TEXT,__text) external _CVOpenGLBufferGetDisplayMask
00007ff8097d71cc (__TEXT,__text) external _CVOpenGLBufferGetPBuffer
00007ff8097d71ec (__TEXT,__text) external _CVOpenGLBufferGetSurfaceID
00007ff8097b51d5 (__TEXT,__text) external _CVOpenGLBufferGetTypeID
00007ff8097e06ec (__TEXT,__text) external _CVOpenGLBufferPoolCreate
00007ff8097e07b7 (__TEXT,__text) external _CVOpenGLBufferPoolCreateOpenGLBuffer
00007ff8097e0751 (__TEXT,__text) external _CVOpenGLBufferPoolGetAttributes
00007ff8097e079b (__TEXT,__text) external _CVOpenGLBufferPoolGetOpenGLBufferAttributes
00007ff8097d1cd1 (__TEXT,__text) external _CVOpenGLBufferPoolGetTypeID
00007ff8097d1cc0 (__TEXT,__text) external _CVOpenGLBufferPoolRelease
00007ff8097d1ca0 (__TEXT,__text) external _CVOpenGLBufferPoolRetain
00007ff8097c45ba (__TEXT,__text) external _CVOpenGLBufferRelease
00007ff8097c459a (__TEXT,__text) external _CVOpenGLBufferRetain
00007ff8097e26c5 (__TEXT,__text) external _CVOpenGLTextureBackingImage
00007ff8097e26e4 (__TEXT,__text) external _CVOpenGLTextureBufferBackingImage
00007ff8097c2a3f (__TEXT,__text) external _CVOpenGLTextureCacheCreate
00007ff8097c2b40 (__TEXT,__text) external _CVOpenGLTextureCacheCreateCGLS
00007ff8097c2b5d (__TEXT,__text) external _CVOpenGLTextureCacheCreateTextureFromImage
00007ff8097c2c2b (__TEXT,__text) external _CVOpenGLTextureCacheFlush
00007ff8097d0a21 (__TEXT,__text) external _CVOpenGLTextureCacheGetTypeID
00007ff8097d0a10 (__TEXT,__text) external _CVOpenGLTextureCacheRelease
00007ff8097d09f0 (__TEXT,__text) external _CVOpenGLTextureCacheRetain
00007ff8097dcadb (__TEXT,__text) non-external (was a private external) _CVOpenGLTextureCache_IOSurfaceNotInNativePixelFormat
00007ff8097e2722 (__TEXT,__text) external _CVOpenGLTextureCopyBacking
00007ff8097e2629 (__TEXT,__text) external _CVOpenGLTextureGetBounds
00007ff8097e2703 (__TEXT,__text) external _CVOpenGLTextureGetCGLContextObj
00007ff8097e258d (__TEXT,__text) external _CVOpenGLTextureGetCleanRect
00007ff8097e25c8 (__TEXT,__text) external _CVOpenGLTextureGetCleanTexCoords
00007ff8097e2528 (__TEXT,__text) external _CVOpenGLTextureGetName
00007ff8097e2548 (__TEXT,__text) external _CVOpenGLTextureGetSize
00007ff8097e24da (__TEXT,__text) external _CVOpenGLTextureGetTarget
00007ff8097b521d (__TEXT,__text) external _CVOpenGLTextureGetTypeID
00007ff8097e256d (__TEXT,__text) external _CVOpenGLTextureIsFlipped
00007ff8097c94f4 (__TEXT,__text) external _CVOpenGLTextureRelease
00007ff8097c94d4 (__TEXT,__text) external _CVOpenGLTextureRetain
00007ff8097da628 (__TEXT,__text) external _CVPixelBufferCalculateCompressedTileDataRegionMemoryUsedOfPlane
00007ff8097db6f3 (__TEXT,__text) external _CVPixelBufferCalculateSparseHistogramOfCompressedTileDataUsageOfPlane
00007ff8097d91ae (__TEXT,__text) external _CVPixelBufferCopyCreationAttributes
00007ff8097bc061 (__TEXT,__text) external _CVPixelBufferCreate
00007ff8097da2f9 (__TEXT,__text) external _CVPixelBufferCreateFromCVImageBufferRef
00007ff8097b7236 (__TEXT,__text) external _CVPixelBufferCreateResolvedAttributesDictionary
00007ff8097d7697 (__TEXT,__text) external _CVPixelBufferCreateWithBufferBacking
00007ff8097d722d (__TEXT,__text) external _CVPixelBufferCreateWithBytes
00007ff8097aaeb3 (__TEXT,__text) external _CVPixelBufferCreateWithIOSurface
00007ff8097d8851 (__TEXT,__text) external _CVPixelBufferCreateWithParentIOSurface
00007ff8097d8c9d (__TEXT,__text) external _CVPixelBufferCreateWithParentPixelBuffer
00007ff8097d7446 (__TEXT,__text) external _CVPixelBufferCreateWithPlanarBytes
00007ff8097db751 (__TEXT,__text) external _CVPixelBufferDecrementUseCountForCategory
00007ff8097da515 (__TEXT,__text) external _CVPixelBufferDrawColorBars
00007ff8097d9127 (__TEXT,__text) external _CVPixelBufferFillExtendedPixels
00007ff8097d918b (__TEXT,__text) external _CVPixelBufferGetAttributes
00007ff8097bc806 (__TEXT,__text) external _CVPixelBufferGetBaseAddress
00007ff8097b2a32 (__TEXT,__text) external _CVPixelBufferGetBaseAddressOfPlane
00007ff8097baa36 (__TEXT,__text) external _CVPixelBufferGetBufferBacking
00007ff8097bc03e (__TEXT,__text) external _CVPixelBufferGetBytesPerRow
00007ff8097b2ac8 (__TEXT,__text) external _CVPixelBufferGetBytesPerRowOfPlane
00007ff8097d9104 (__TEXT,__text) external _CVPixelBufferGetDataSize
00007ff8097b296e (__TEXT,__text) external _CVPixelBufferGetExtendedPixels
00007ff8097da52b (__TEXT,__text) external _CVPixelBufferGetFixedPointFractionalBits
00007ff8097da570 (__TEXT,__text) external _CVPixelBufferGetFixedPointIntegerBits
00007ff8097da5ed (__TEXT,__text) external _CVPixelBufferGetFixedPointPaddingBits
00007ff8097da5bc (__TEXT,__text) external _CVPixelBufferGetFixedPointSignBits
00007ff8097b28fa (__TEXT,__text) external _CVPixelBufferGetHeight
00007ff8097b2b46 (__TEXT,__text) external _CVPixelBufferGetHeightOfPlane
00007ff8097b2ffa (__TEXT,__text) external _CVPixelBufferGetIOSurface
00007ff8097b292c (__TEXT,__text) external _CVPixelBufferGetPixelFormatType
00007ff8097b2896 (__TEXT,__text) external _CVPixelBufferGetPlaneCount
00007ff8097a8ba5 (__TEXT,__text) external _CVPixelBufferGetTypeID
00007ff8097b28c8 (__TEXT,__text) external _CVPixelBufferGetWidth
00007ff8097b4100 (__TEXT,__text) external _CVPixelBufferGetWidthOfPlane
00007ff8097db71e (__TEXT,__text) external _CVPixelBufferIncrementUseCountForCategory
00007ff8097d91ed (__TEXT,__text) external _CVPixelBufferIsCompatibleWithAttributes
00007ff8097bc7ce (__TEXT,__text) external _CVPixelBufferIsPlanar
00007ff8097b24ac (__TEXT,__text) external _CVPixelBufferLockBaseAddress
00007ff8097c43a9 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
