0000000225bd6eb0 (__TEXT,__text) non-external -[AVURLAsset(MediaCoreUI_SwiftWorkaround) mcui_safeURL]
                 (undefined) external _CGRectGetMidY (from CoreGraphics)
                 (undefined) external _CGRectGetMinX (from CoreGraphics)
                 (undefined) external _CGRectGetMinY (from CoreGraphics)
                 (undefined) external _CGRectGetWidth (from CoreGraphics)
                 (undefined) external _CGRectInset (from CoreGraphics)
                 (undefined) external _CGRectIntersection (from CoreGraphics)
                 (undefined) external _CGRectOffset (from CoreGraphics)
                 (undefined) external _CGRectUnion (from CoreGraphics)
0000000225d8e880 (__TEXT,__text) non-external _CGSizeMake
                 (undefined) external _CVMetalTextureCacheCreate (from CoreVideo)
                 (undefined) external _CVMetalTextureCacheCreateTextureFromImage (from CoreVideo)
                 (undefined) external _CVMetalTextureGetTexture (from CoreVideo)
                 (undefined) external _CVPixelBufferGetHeight (from CoreVideo)
                 (undefined) external _CVPixelBufferGetWidth (from CoreVideo)
                 (undefined) external _ICEnvironmentNetworkTypeIsWiFi (from iTunesCloud)
                 (undefined) external _MGGetBoolAnswer (from libMobileGestalt)
                 (undefined) external _MGGetProductType (from libMobileGestalt)
                 (undefined) external _MPAVRouteDidChangeNotification (from MediaPlayer)
                 (undefined) external _MPAVRoutingControllerActiveSystemRouteDidChangeNotification (from MediaPlayer)
                 (undefined) external _MTKTextureLoaderOptionSRGB (from MetalKit)
                 (undefined) external _MTKTextureLoaderOptionTextureUsage (from MetalKit)
                 (undefined) external _MTLCreateSystemDefaultDevice (from Metal)
0000000225daceb0 (__TEXT,__const) non-external (was a private external) _MediaCoreUIVersionNumber
0000000225dace80 (__TEXT,__const) non-external (was a private external) _MediaCoreUIVersionString
                 (undefined) external _MobileGestalt_get_current_device (from libMobileGestalt)
                 (undefined) external _MobileGestalt_get_internalBuild (from libMobileGestalt)
                 (undefined) external _NSDefaultRunLoopMode (from CoreFoundation)
                 (undefined) external _NSPOSIXErrorDomain (from Foundation)
                 (undefined) external _NSProcessInfoPowerStateDidChangeNotification (from Foundation)
                 (undefined) external _NSRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _NSUnderlyingErrorKey (from Foundation)
                 (undefined) external _OBJC_CLASS_$_AVAsset (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVAssetDownloadURLSession (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVAudioSession (from AVFAudio)
                 (undefined) external _OBJC_CLASS_$_AVPlayer (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVPlayerItem (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVPlayerItemVideoOutput (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVPlayerLayer (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVPlayerLooper (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVPlayerViewController (from AVKit)
                 (undefined) external _OBJC_CLASS_$_AVQueuePlayer (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVTimeFormatter (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVURLAsset (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_CAAnimation (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAAnimationGroup (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CABackdropLayer (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CABasicAnimation (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CADisplayLink (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAFilter (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAGradientLayer (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CALayer (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAMediaTimingFunction (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAMeshTransform (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAMetalLayer (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAPackage (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAReplicatorLayer (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAState (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAStateController (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CATransaction (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CIImage (from CoreImage)
                 (undefined) external _OBJC_CLASS_$_ICEnvironmentMonitor (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_MPAVEndpointRoute (from MediaPlayer)
                 (undefined) external _OBJC_CLASS_$_MPAVRoute (from MediaPlayer)
                 (undefined) external _OBJC_CLASS_$_MPAVRoutingController (from MediaPlayer)
                 (undefined) external _OBJC_CLASS_$_MPCAudioSpectrumObserver (from MediaPlaybackCore)
                 (undefined) external _OBJC_CLASS_$_MPCScriptedLooper (from MediaPlaybackCore)
                 (undefined) external _OBJC_CLASS_$_MPMediaControls (from MediaPlayer)
                 (undefined) external _OBJC_CLASS_$_MPRouteButton (from MediaPlayer)
                 (undefined) external _OBJC_CLASS_$_MPSImageGaussianBlur (from MetalPerformanceShaders)
                 (undefined) external _OBJC_CLASS_$_MPVolumeSlider (from MediaPlayer)
                 (undefined) external _OBJC_CLASS_$_MTKTextureLoader (from MetalKit)
                 (undefined) external _OBJC_CLASS_$_MTKView (from MetalKit)
                 (undefined) external _OBJC_CLASS_$_MTLRenderPassDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_MTLRenderPipelineDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_MTLVertexDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLayoutConstraint (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_UIAction (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIAlertAction (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIAlertController (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIApplication (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIBezierPath (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIBlurEffect (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIButton (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIColor (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIContextMenuInteraction (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIDevice (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIFont (from AppKit)
                 (undefined) external _OBJC_CLASS_$_UIFontDescriptor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_UIImage (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIImageSymbolConfiguration (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIImpactFeedbackGenerator (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIMenu (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIPinchGestureRecognizer (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIPointerInteraction (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIPointerStyle (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIPreviewParameters (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIScene (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIScreen (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UISheetPresentationController (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UISplitViewController (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UITabBarAppearance (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UITabBarController (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UITableViewCell (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UITapGestureRecognizer (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UITargetedPreview (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UITraitCollection (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIView (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIViewController (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIViewPropertyAnimator (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIVisualEffectView (from UIKitCore)
0000000230dfebc0 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI10PlayerView
0000000230dfe848 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC11MediaCoreUI16BackdropHostView
0000000230dfde80 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI16MaterialRenderer
0000000230dfecd0 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI18EnvironmentMonitor
0000000230dfd808 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC11MediaCoreUI21BackdropLayerHostView
0000000230dff590 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI22MotionCacheAssetLoader
0000000230dfe938 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI25MetalImageTextureProvider
0000000230dfd558 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI25MetalVideoTextureProvider
0000000230dfeaa8 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC11MediaCoreUI36NowPlayingArtworkRestrictionsMonitor
0000000230dff6b0 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI38NowPlayingArtworkMirrorReplicatorLayer
0000000230dfe5e0 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC11MediaCoreUI38NowPlayingArtworkMotionReplicatorLayer
0000000230dfe010 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtCO11MediaCoreUI8Backdrop17CompositeRenderer
0000000230dff130 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtCV11MediaCoreUI11RouteButton11Coordinator
0000000230dfd958 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtCV11MediaCoreUI16MetalTextureView11Coordinator
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_CLASS_$__UIPresentationControllerDefaultVisualStyleProvider (from UIKitCore)
                 (undefined) external _OBJC_METACLASS_$_CABackdropLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CAGradientLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CALayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CAReplicatorLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_UIView (from UIKitCore)
                 (undefined) external _OBJC_METACLASS_$_UIViewController (from UIKitCore)
0000000230e028a8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI10PlayerView
0000000230e024c0 (__AUTH,__data) external _OBJC_METACLASS_$__TtC11MediaCoreUI16BackdropHostView
0000000230e01480 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI16MaterialRenderer
0000000230e02ab0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI18EnvironmentMonitor
0000000230e003c8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC11MediaCoreUI21BackdropLayerHostView
0000000230e03688 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI22MotionCacheAssetLoader
0000000230e026b0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI25MetalImageTextureProvider
0000000230dfffd8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI25MetalVideoTextureProvider
0000000230e02880 (__AUTH,__data) external _OBJC_METACLASS_$__TtC11MediaCoreUI36NowPlayingArtworkRestrictionsMonitor
0000000230e037d8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI38NowPlayingArtworkMirrorReplicatorLayer
0000000230e01d68 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUI38NowPlayingArtworkMotionReplicatorLayer
0000000230e03298 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUIP33_0349A88C813783B152676260F9284CCC15PassthroughView
0000000230e032c0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUIP33_0349A88C813783B152676260F9284CCC21ContentViewController
0000000230e03228 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUIP33_269E8A2553F691DD0D96A2E732A5863B13ContainerView
0000000230e02018 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC18CAPackageViewLayer
0000000230e000d8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E14OutputObserver
0000000230e015e0 (__AUTH,__data) external _OBJC_METACLASS_$__TtCO11MediaCoreUI8Backdrop17CompositeRenderer
0000000230e03250 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV11MediaCoreUI11RouteButton11Coordinator
0000000230e008c0 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV11MediaCoreUI16MetalTextureView11Coordinator
0000000230e01168 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D29111EffectLayer
0000000230e011b8 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D29121ColorAdjustmentsLayer
0000000230e01190 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV11MediaCoreUI33NowPlayingArtworkBackgroundEffectP33_0BADDE1E8FA0478530CC88B691A6D2919BlurLayer
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _UIAccessibilityIsReduceMotionEnabled (from UIKitCore)
                 (undefined) external _UIAccessibilityIsVoiceOverRunning (from UIKitCore)
                 (undefined) external _UIAccessibilityTraitAdjustable (from UIKitCore)
                 (undefined) external _UIAnimationDragCoefficient (from UIKitCore)
                 (undefined) external _UIApplicationDidBecomeActiveNotification (from UIKitCore)
                 (undefined) external _UIContentSizeCategoryExtraExtraExtraLarge (from UIKitCore)
                 (undefined) external _UIContentSizeCategoryLarge (from UIKitCore)
                 (undefined) external _UIContentSizeCategoryUnspecified (from UIKitCore)
                 (undefined) external _UIDeviceOrientationDidChangeNotification (from UIKitCore)
0000000225d76434 (__TEXT,__text) non-external _UIDeviceOrientationIsLandscape
0000000225be2d74 (__TEXT,__text) non-external _UIEdgeInsetsInsetRect
0000000225c51974 (__TEXT,__text) non-external _UIEdgeInsetsInsetRect
0000000225cf4370 (__TEXT,__text) non-external _UIEdgeInsetsInsetRect
0000000225da78e8 (__TEXT,__text) non-external _UIEdgeInsetsInsetRect
                 (undefined) external _UIEdgeInsetsZero (from UIKitCore)
                 (undefined) external _UIFontTextStyleCaption2 (from UIKitCore)
                 (undefined) external _UIFontTextStyleFootnote (from UIKitCore)
                 (undefined) external _UIFontTextStyleTitle3 (from UIKitCore)
                 (undefined) external _UIFontWeightSemibold (from AppKit)
                 (undefined) external _UISceneDidActivateNotification (from UIKitCore)
                 (undefined) external _UISceneDidEnterBackgroundNotification (from UIKitCore)
                 (undefined) external _UISceneWillDeactivateNotification (from UIKitCore)
                 (undefined) external _UISceneWillEnterForegroundNotification (from UIKitCore)
                 (undefined) external _UITransitionContextToViewControllerKey (from UIKitCore)
                 (undefined) external _UIViewIgnoresTouchEvents (from UIKitCore)
                 (undefined) external _UIWindowSceneSessionRoleApplication (from UIKitCore)
                 (undefined) external __AXSInvertColorsEnabled (from libAccessibility)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
0000000232f62348 (__AUTH_CONST,__objc_const) non-external __CATEGORY__TtCO11MediaCoreUI8Backdrop17CompositeRenderer_$_MediaCoreUI
0000000230dfee50 (__AUTH,__objc_data) non-external __CLASS_METHODS__TtCC11MediaCoreUI24NowPlayingViewControllerP33_21DE7C27017A5A22057941EED96F7E7712GradientView
0000000230dfea20 (__AUTH,__objc_data) non-external __CLASS_METHODS__TtCVV11MediaCoreUI7MarqueeP33_7D7F54989E0BD2C2C05089BF2F1B885F20MarqueeAnimationView13MarqueeUIView
0000000232f5f060 (__DATA_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC11MediaCoreUI10PlayerView
0000000232f5c008 (__DATA_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC11MediaCoreUI21BackdropLayerHostView
0000000232f5f590 (__DATA_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtCC11MediaCoreUI24NowPlayingViewControllerP33_21DE7C27017A5A22057941EED96F7E7712GradientView
0000000232f5ef00 (__DATA_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtCVV11MediaCoreUI7MarqueeP33_7D7F54989E0BD2C2C05089BF2F1B885F20MarqueeAnimationView13MarqueeUIView
0000000230dfeb60 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI10PlayerView
0000000232f60bc0 (__DATA_CONST,__objc_const) non-external __DATA__TtC11MediaCoreUI11MotionCache
0000000230dfd458 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI15MotionSignposts
0000000230dfe7e8 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI16BackdropHostView
0000000230dfde20 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI16MaterialRenderer
0000000232f60aa8 (__DATA_CONST,__objc_const) non-external __DATA__TtC11MediaCoreUI16SpectrumAnalysis
0000000230dfd858 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI16WindowProperties
0000000230dfec68 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI18EnvironmentMonitor
0000000230dfdab8 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI18LooperConfigurator
0000000232f5e830 (__DATA_CONST,__objc_const) non-external __DATA__TtC11MediaCoreUI18MetalRenderContext
0000000230dfeec0 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI19NowPlayingViewModel
0000000230dfda68 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI20LooperConfiguratorV2
0000000230dfd7a8 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI21BackdropLayerHostView
0000000230dff530 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI22MotionCacheAssetLoader
0000000230dfec18 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI22MotionCacheDiskStorage
0000000230dfe798 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI23NowPlayingRouteObserver
0000000230dfe8d8 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI25MetalImageTextureProvider
0000000230dfd4f8 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI25MetalVideoTextureProvider
0000000230dfea40 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI36NowPlayingArtworkRestrictionsMonitor
0000000230dff650 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI38NowPlayingArtworkMirrorReplicatorLayer
0000000230dfe580 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI38NowPlayingArtworkMotionReplicatorLayer
0000000230dfe748 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUI8Geometry
0000000230dff3b0 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUIP33_0349A88C813783B152676260F9284CCC15PassthroughView
0000000230dff460 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUIP33_0349A88C813783B152676260F9284CCC21ContentViewController
0000000230dff010 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUIP33_269E8A2553F691DD0D96A2E732A5863B13ContainerView
0000000230dff600 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUIP33_387AB9D7BF29E591FC9E2A63994471A623ActiveDownloadContainer
0000000232f600e0 (__DATA_CONST,__objc_const) non-external __DATA__TtC11MediaCoreUIP33_5C0FCAEC7E121FD01840555B36210BDC19MotionGeometryCache
0000000230dfd408 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUIP33_6CBD87A2320B99A868A4969384204E9624FittedTextHeightResolver
0000000230dfdb58 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUIP33_8B5FAED8DE080D34DF68BF28A36B87C521HostedScenePhaseModel
0000000232f611e0 (__DATA_CONST,__objc_const) non-external __DATA__TtC11MediaCoreUIP33_E7BB3E41A3A3BDE888B2FF9B48F3AC4F19ResourceBundleClass
0000000232f5e648 (__DATA_CONST,__objc_const) non-external __DATA__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC17AnimatedViewState
0000000230dfe650 (__AUTH,__objc_data) non-external __DATA__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC18CAPackageViewLayer
0000000232f5e570 (__DATA_CONST,__objc_const) non-external __DATA__TtC11MediaCoreUIP33_F4C8615D44A19A30266CA641FD3263FC9ViewState
0000000232f5c090 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel11ContextMenu
0000000230dfef10 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel11CurrentItem
0000000232f5ed40 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel11TimeControl
0000000232f5b6d8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel15PrimaryMetadata
0000000232f5ec28 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel16PlaybackPosition
0000000232f5c858 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel17TransportControls
0000000232f5b7d0 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel18MiniPlayerMetadata
0000000230dfdf60 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel5Debug
0000000232f5cb48 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel5Queue
0000000232f5ea08 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel6Banner
0000000230dfdb08 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel6Footer
0000000232f5c2d8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel7Artwork
0000000230dfee70 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel8Backdrop
0000000232f5f978 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI19NowPlayingViewModel9Lifecycle
0000000230dfd620 (__AUTH,__objc_data) non-external __DATA__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E14OutputObserver
0000000232f62270 (__AUTH_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E17DisplayLinkTarget
0000000232f5bec8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC11MediaCoreUI25MetalVideoTextureProviderP33_2925FC67195227C5017294884B212F2E18FrameStatsRecorder
0000000232f5c400 (__DATA_CONST,__objc_const) non-external __DATA__TtCCC11MediaCoreUI19NowPlayingViewModel7Artwork14DefaultArtwork
