
/Volumes/macOS Mojave/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/BaseUnits/CMIOBaseUnits.bundle/Contents/MacOS/CMIOBaseUnits (for architecture x86_64):
                 (undefined) external _CMIOOutputCoordinatorGetNumberOfAudioOutputUnitsBeingCoordinated (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorGetOutputUnitForSynchronizerUnit (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorGetState (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorIdle (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorNoteAudioOutputPrimed (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorNoteMasterOutputDeviceLatency (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorNoteVideoOutputPrimed (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorNoteVideoOutputSynchronizerPrimed (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorRelease (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorReset (from CoreMediaIO)
                 (undefined) external _CMIOOutputCoordinatorRetain (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferCopyNonRequiredAttachments (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferCopySampleAttachments (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferCreate (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferCreateForImageBuffer (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferCreateNoDataMarker (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferGetDiscontinuityFlags (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferGetSequenceNumber (from CoreMediaIO)
                 (undefined) external _CMIOSampleBufferSetDiscontinuityFlags (from CoreMediaIO)
0000000000008250 (__TEXT,__text) external _CMIOUnitAudioConverterEntry
0000000000035300 (__TEXT,__text) external _CMIOUnitAudioMixerEntry
0000000000043d50 (__TEXT,__text) external _CMIOUnitAudioOutputEntry
000000000000eaf0 (__TEXT,__text) external _CMIOUnitAudioSplitterEntry
000000000005f310 (__TEXT,__text) external _CMIOUnitAudioSynchronizerEntry
000000000006c340 (__TEXT,__text) external _CMIOUnitClosedCaptionSynchronizerEntry
                 (undefined) external _CMIOUnitCreateFromDescription (from CoreMediaIO)
000000000001c1a0 (__TEXT,__text) external _CMIOUnitFFRInputEntry
0000000000010740 (__TEXT,__text) external _CMIOUnitFanOutEntry
                 (undefined) external _CMIOUnitGetClassID (from CoreMediaIO)
                 (undefined) external _CMIOUnitGetTypeID (from CoreMediaIO)
0000000000027f40 (__TEXT,__text) external _CMIOUnitHALInputEntry
0000000000032010 (__TEXT,__text) external _CMIOUnitMasterDemuxEntry
000000000006fdc0 (__TEXT,__text) external _CMIOUnitMuxedSynchronizerEntry
000000000005ca40 (__TEXT,__text) external _CMIOUnitOutputToProcsEntry
0000000000052320 (__TEXT,__text) external _CMIOUnitPreparedImageQueueOutputEntry
                 (undefined) external _CMIOUnitRelease (from CoreMediaIO)
                 (undefined) external _CMIOUnitRetain (from CoreMediaIO)
                 (undefined) external _CMIOUnitUtilityCreateAudioCompressionOptionsDictionary (from CoreMediaIO)
                 (undefined) external _CMIOUnitUtilityGetAudioCompressionOptionsDictionaryFields (from CoreMediaIO)
                 (undefined) external _CMIOUnitUtilityGetAudioCompressionOptionsDictionaryFields2 (from CoreMediaIO)
00000000000707e0 (__TEXT,__text) external _CMIOUnitVideoSynchronizerEntry
                 (undefined) external _CMNotificationCenterAddListener (from CoreMedia)
                 (undefined) external _CMNotificationCenterGetDefaultLocalCenter (from CoreMedia)
                 (undefined) external _CMNotificationCenterPostNotification (from CoreMedia)
                 (undefined) external _CMNotificationCenterRemoveListener (from CoreMedia)
                 (undefined) external _CMSampleBufferCreate (from CoreMedia)
                 (undefined) external _CMSampleBufferCreateCopy (from CoreMedia)
                 (undefined) external _CMSampleBufferCreateForImageBuffer (from CoreMedia)
                 (undefined) external _CMSampleBufferDataIsReady (from CoreMedia)
                 (undefined) external _CMSampleBufferGetAudioBufferListWithRetainedBlockBuffer (from CoreMedia)
                 (undefined) external _CMSampleBufferGetAudioStreamPacketDescriptions (from CoreMedia)
                 (undefined) external _CMSampleBufferGetDataBuffer (from CoreMedia)
                 (undefined) external _CMSampleBufferGetDecodeTimeStamp (from CoreMedia)
                 (undefined) external _CMSampleBufferGetDuration (from CoreMedia)
                 (undefined) external _CMSampleBufferGetFormatDescription (from CoreMedia)
                 (undefined) external _CMSampleBufferGetImageBuffer (from CoreMedia)
                 (undefined) external _CMSampleBufferGetNumSamples (from CoreMedia)
                 (undefined) external _CMSampleBufferGetPresentationTimeStamp (from CoreMedia)
                 (undefined) external _CMSampleBufferGetSampleAttachmentsArray (from CoreMedia)
                 (undefined) external _CMSampleBufferGetSampleSizeArray (from CoreMedia)
                 (undefined) external _CMSampleBufferGetSampleTimingInfo (from CoreMedia)
                 (undefined) external _CMSampleBufferGetSampleTimingInfoArray (from CoreMedia)
                 (undefined) external _CMSetAttachment (from CoreMedia)
                 (undefined) external _CMSetAttachments (from CoreMedia)
                 (undefined) external _CMSimpleQueueCreate (from CoreMedia)
                 (undefined) external _CMSimpleQueueDequeue (from CoreMedia)
                 (undefined) external _CMSimpleQueueEnqueue (from CoreMedia)
                 (undefined) external _CMSimpleQueueGetCapacity (from CoreMedia)
                 (undefined) external _CMSimpleQueueGetCount (from CoreMedia)
                 (undefined) external _CMSimpleQueueGetHead (from CoreMedia)
                 (undefined) external _CMSyncConvertTime (from CoreMedia)
                 (undefined) external _CMSyncGetRelativeRate (from CoreMedia)
                 (undefined) external _CMSyncMightDrift (from CoreMedia)
                 (undefined) external _CMTimeAdd (from CoreMedia)
                 (undefined) external _CMTimeCompare (from CoreMedia)
                 (undefined) external _CMTimeConvertScale (from CoreMedia)
                 (undefined) external _CMTimeCopyAsDictionary (from CoreMedia)
                 (undefined) external _CMTimeGetSeconds (from CoreMedia)
                 (undefined) external _CMTimeMake (from CoreMedia)
                 (undefined) external _CMTimeMakeFromDictionary (from CoreMedia)
                 (undefined) external _CMTimeMultiply (from CoreMedia)
                 (undefined) external _CMTimeMultiplyByFloat64 (from CoreMedia)
                 (undefined) external _CMTimeSubtract (from CoreMedia)
                 (undefined) external _CMTimebaseGetMasterClock (from CoreMedia)
                 (undefined) external _CMTimebaseGetRate (from CoreMedia)
                 (undefined) external _CMTimebaseGetTime (from CoreMedia)
                 (undefined) external _CMTimebaseSetRateAndAnchorTime (from CoreMedia)
                 (undefined) external _CMVideoFormatDescriptionCreateForImageBuffer (from CoreMedia)
                 (undefined) external _CMVideoFormatDescriptionGetDimensions (from CoreMedia)
                 (undefined) external _CMVideoFormatDescriptionGetExtensionKeysCommonWithImageBuffers (from CoreMedia)
                 (undefined) external _CMVideoFormatDescriptionGetPresentationDimensions (from CoreMedia)
                 (undefined) external _CVBufferRelease (from CoreVideo)
                 (undefined) external _CVBufferRetain (from CoreVideo)
                 (undefined) external _CVBufferSetAttachment (from CoreVideo)
                 (undefined) external _CVBufferSetAttachments (from CoreVideo)
                 (undefined) external _CVImageBufferCreateColorSpaceFromAttachments (from CoreVideo)
                 (undefined) external _CVPixelBufferCreateWithBytes (from CoreVideo)
                 (undefined) external _CVPixelBufferGetBytesPerRow (from CoreVideo)
                 (undefined) external _CVPixelBufferGetExtendedPixels (from CoreVideo)
                 (undefined) external _CVPixelBufferGetIOSurface (from CoreVideo)
                 (undefined) external _CVPixelBufferGetTypeID (from CoreVideo)
                 (undefined) external _CVPixelBufferPoolCreate (from CoreVideo)
                 (undefined) external _CVPixelBufferPoolCreatePixelBuffer (from CoreVideo)
                 (undefined) external _CVPixelBufferPoolRelease (from CoreVideo)
                 (undefined) external _CVPixelBufferRelease (from CoreVideo)
                 (undefined) external _ExtAudioFileCreateWithURL (from AudioToolbox)
                 (undefined) external _ExtAudioFileDispose (from AudioToolbox)
                 (undefined) external _ExtAudioFileSetProperty (from AudioToolbox)
                 (undefined) external _ExtAudioFileWriteAsync (from AudioToolbox)
                 (undefined) external _FigAtomicDecrement32 (from CoreMedia)
                 (undefined) external _FigAtomicIncrement32 (from CoreMedia)
                 (undefined) external _FigBlockBufferRelease (from CoreMedia)
                 (undefined) external _FigCFEqual (from CoreMedia)
                 (undefined) external _FigFormatDescriptionRelease (from CoreMedia)
                 (undefined) external _FigFormatDescriptionRetain (from CoreMedia)
                 (undefined) external _FigFormatReaderCreateForStream (from MediaToolbox)
                 (undefined) external _FigFormatReaderGetFigBaseObject (from MediaToolbox)
                 (undefined) external _FigGetUpTimeNanoseconds (from CoreMedia)
                 (undefined) external _FigImageQueueCreateForCoreAnimation (from MediaToolbox)
                 (undefined) external _FigImageQueueCreateForCoreVideo (from MediaToolbox)
                 (undefined) external _FigMemoryBarrier (from CoreMedia)
                 (undefined) external _FigReentrantMutexCreate (from CoreMedia)
                 (undefined) external _FigReentrantMutexDestroy (from CoreMedia)
                 (undefined) external _FigReentrantMutexLock (from CoreMedia)
                 (undefined) external _FigReentrantMutexUnlock (from CoreMedia)
                 (undefined) external _FigRegistryCopyItemList (from CoreMedia)
                 (undefined) external _FigRegistryItemCopyMatchingInfo (from CoreMedia)
                 (undefined) external _FigRegistryRescan (from CoreMedia)
                 (undefined) external _FigSampleBufferRelease (from CoreMedia)
                 (undefined) external _FigSampleBufferRetain (from CoreMedia)
                 (undefined) external _FigSemaphoreCreate (from CoreMedia)
                 (undefined) external _FigSemaphoreDestroy (from CoreMedia)
                 (undefined) external _FigSemaphoreSignal (from CoreMedia)
                 (undefined) external _FigSemaphoreWaitRelative (from CoreMedia)
                 (undefined) external _FigThreadCreate (from CoreMedia)
                 (undefined) external _FigThreadJoin (from CoreMedia)
                 (undefined) external _FigTrackReaderGetFigBaseObject (from MediaToolbox)
                 (undefined) external _IOAllowPowerChange (from IOKit)
                 (undefined) external _IODeregisterForSystemPower (from IOKit)
                 (undefined) external _IONotificationPortDestroy (from IOKit)
                 (undefined) external _IONotificationPortGetRunLoopSource (from IOKit)
                 (undefined) external _IORegisterForSystemPower (from IOKit)
                 (undefined) external _IOServiceClose (from IOKit)
                 (undefined) external _IOSurfaceGetUseCount (from IOSurface)
                 (undefined) external _IOSurfaceIsInUse (from IOSurface)
                 (undefined) external _OBJC_CLASS_$_CATransaction (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_NSAutoreleasePool (from Foundation)
                 (undefined) external _VTDecompressionSessionCreate (from VideoToolbox)
                 (undefined) external _VTDecompressionSessionDecodeFrame (from VideoToolbox)
                 (undefined) external _VTDecompressionSessionInvalidate (from VideoToolbox)
                 (undefined) external _VTDecompressionSessionWaitForAsynchronousFrames (from VideoToolbox)
                 (undefined) external _VTPixelTransferSessionCreate (from VideoToolbox)
                 (undefined) external _VTPixelTransferSessionInvalidate (from VideoToolbox)
                 (undefined) external _VTPixelTransferSessionTransferImage (from VideoToolbox)
                 (undefined) external _VTSessionCopySupportedPropertyDictionary (from VideoToolbox)
                 (undefined) external _VTSessionSetProperty (from VideoToolbox)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __Unwind_Resume (from libSystem)
                 (undefined) external __ZNKSt3__120__vector_base_commonILb1EE20__throw_length_errorEv (from libc++)
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
                 (undefined) external __ZNSt9bad_allocC1Ev (from libc++)
                 (undefined) external __ZNSt9bad_allocD1Ev (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) weak external __ZTISt12length_error (from libc++)
                 (undefined) external __ZTISt9bad_alloc (from libc++)
                 (undefined) external __ZTIi (from libc++)
                 (undefined) external __ZTIs (from libc++)
                 (undefined) external __ZTVN10__cxxabiv116__enum_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___udivti3 (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _bcopy (from libSystem)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_set_target_queue (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _kCATransactionDisableActions (from QuartzCore)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFPreferencesAnyHost (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentUser (from CoreFoundation)
                 (undefined) external _kCFRunLoopDefaultMode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCMFormatDescriptionExtension_BytesPerRow (from CoreMedia)
                 (undefined) external _kCMFormatDescriptionExtension_Vendor (from CoreMedia)
                 (undefined) external _kCMIOBlockBufferAttachmentKey_CVPixelBufferReference (from CoreMediaIO)
                 (undefined) external _kCMIOImageQueueBaggageKey_SourceFrame (from CoreMediaIO)
                 (undefined) external _kCMIOOutputCoordinatorNotification_AllVideoOutputSynchronizersPrimed (from CoreMediaIO)
                 (undefined) external _kCMIOOutputCoordinatorNotification_AllVideoOutputsPrimed (from CoreMediaIO)
                 (undefined) external _kCMIOOutputCoordinatorNotification_Reset (from CoreMediaIO)
                 (undefined) external _kCMIOOutputCoordinatorNotification_StartupComplete (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_CAAudioTimeStamp (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_ClientSequenceID (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_HostTime (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_MuxedSourcePresentationTimeStamp (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_NoDataMarker (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_RepeatedBufferContents (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_SequenceNumber (from CoreMediaIO)
                 (undefined) external _kCMIOSampleBufferAttachmentKey_SourceAudioFormatDescription (from CoreMediaIO)
                 (undefined) external _kCMSampleAttachmentKey_DependsOnOthers (from CoreMedia)
                 (undefined) external _kCMSampleAttachmentKey_EarlierDisplayTimesAllowed (from CoreMedia)
                 (undefined) external _kCMSampleAttachmentKey_HasRedundantCoding (from CoreMedia)
                 (undefined) external _kCMSampleAttachmentKey_IsDependedOnByOthers (from CoreMedia)
                 (undefined) external _kCMSampleAttachmentKey_NotSync (from CoreMedia)
                 (undefined) external _kCMSampleAttachmentKey_PartialSync (from CoreMedia)
                 (undefined) external _kCMTimeInvalid (from CoreMedia)
                 (undefined) external _kCMTimePositiveInfinity (from CoreMedia)
                 (undefined) external _kCMTimeZero (from CoreMedia)
                 (undefined) external _kCMTimebaseNotification_TimeJumped (from CoreMedia)
                 (undefined) external _kCMTimingInfoInvalid (from CoreMedia)
                 (undefined) external _kCVImageBufferCGColorSpaceKey (from CoreVideo)
                 (undefined) external _kCVImageBufferCleanApertureHeightKey (from CoreVideo)
                 (undefined) external _kCVImageBufferCleanApertureHorizontalOffsetKey (from CoreVideo)
                 (undefined) external _kCVImageBufferCleanApertureKey (from CoreVideo)
                 (undefined) external _kCVImageBufferCleanApertureVerticalOffsetKey (from CoreVideo)
                 (undefined) external _kCVImageBufferCleanApertureWidthKey (from CoreVideo)
                 (undefined) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey (from CoreVideo)
                 (undefined) external _kCVImageBufferPixelAspectRatioKey (from CoreVideo)
                 (undefined) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferExtendedPixelsBottomKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferExtendedPixelsLeftKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferExtendedPixelsRightKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferExtendedPixelsTopKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferHeightKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferIOSurfacePropertiesKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferPixelFormatTypeKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferWidthKey (from CoreVideo)
                 (undefined) external _kFigFormatReaderProperty_Duration (from MediaToolbox)
                 (undefined) external _kFigTrackProperty_AdvanceDecodeDelta (from MediaToolbox)
                 (undefined) external _kFigTrackProperty_FormatDescriptionArray (from MediaToolbox)
                 (undefined) external _kPrivateCMIOUnitNotification_SyncCorrectionAmountNeeded (from CoreMediaIO)
                 (undefined) external _kVTDecompressionPropertyKey_FieldMode (from VideoToolbox)
