00007ff8097f42bc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff8097f427c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff8097f42a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff8097f4294 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8097f4268 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetBytes (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDataGetMutableBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFDataSetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryApplyFunction (from CoreFoundation)
                 (undefined) external _CFDictionaryContainsKey (from CoreFoundation)
                 (undefined) external _CFDictionaryCreate (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryGetCount (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValueIfPresent (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveAllValues (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFEqual (from CoreFoundation)
                 (undefined) external _CFGetAllocator (from CoreFoundation)
                 (undefined) external _CFGetRetainCount (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFMachPortCreateRunLoopSource (from CoreFoundation)
                 (undefined) external _CFMachPortCreateWithPort (from CoreFoundation)
                 (undefined) external _CFMachPortInvalidate (from CoreFoundation)
                 (undefined) external _CFMachPortSetInvalidationCallBack (from CoreFoundation)
                 (undefined) external _CFNotificationCenterGetLocalCenter (from CoreFoundation)
                 (undefined) external _CFNotificationCenterPostNotification (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFNumberGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppIntegerValue (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFRunLoopAddSource (from CoreFoundation)
                 (undefined) external _CFRunLoopGetMain (from CoreFoundation)
                 (undefined) external _CFRunLoopRemoveSource (from CoreFoundation)
                 (undefined) external _CFSetAddValue (from CoreFoundation)
                 (undefined) external _CFSetContainsValue (from CoreFoundation)
                 (undefined) external _CFSetCreateMutable (from CoreFoundation)
                 (undefined) external _CFSetGetCount (from CoreFoundation)
                 (undefined) external _CFSetGetValues (from CoreFoundation)
                 (undefined) external _CFSetRemoveValue (from CoreFoundation)
                 (undefined) external _CFSetSetValue (from CoreFoundation)
                 (undefined) external _CFShow (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringAppendFormat (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCreateByCombiningStrings (from CoreFoundation)
                 (undefined) external _CFStringCreateCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetIntValue (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetMaximumSizeForEncoding (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFStringHasPrefix (from CoreFoundation)
                 (undefined) external _CGColorSpaceCopyPropertyList (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateICCBased (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithName (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPlatformColorSpace (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPropertyList (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetTypeID (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithData (from CoreGraphics)
                 (undefined) external _CGDataProviderRelease (from CoreGraphics)
                 (undefined) external _CGDisplayCurrentMode (from CoreGraphics)
                 (undefined) external _CGDisplayIDToOpenGLDisplayMask (from CoreGraphics)
                 (undefined) external _CGDisplayRegisterReconfigurationCallback (from CoreGraphics)
                 (undefined) external _CGDisplayRemoveReconfigurationCallback (from CoreGraphics)
                 (undefined) external _CGGetActiveDisplayList (from CoreGraphics)
                 (undefined) external _CGGetDisplaysWithOpenGLDisplayMask (from CoreGraphics)
                 (undefined) external _CGGetOnlineDisplayList (from CoreGraphics)
                 (undefined) external _CGLClearDrawable (from OpenGL)
                 (undefined) external _CGLCreateContext (from OpenGL)
                 (undefined) external _CGLCreatePBuffer (from OpenGL)
                 (undefined) external _CGLDescribePBuffer (from OpenGL)
                 (undefined) external _CGLDescribePixelFormat (from OpenGL)
                 (undefined) external _CGLDestroyContext (from OpenGL)
                 (undefined) external _CGLDestroyPBuffer (from OpenGL)
                 (undefined) external _CGLGetCurrentContext (from OpenGL)
                 (undefined) external _CGLGetPixelFormat (from OpenGL)
                 (undefined) external _CGLGetShareGroup (from OpenGL)
                 (undefined) external _CGLGetSurface (from OpenGL)
                 (undefined) external _CGLGetVirtualScreen (from OpenGL)
                 (undefined) external _CGLReleasePixelFormat (from OpenGL)
                 (undefined) external _CGLRetainPixelFormat (from OpenGL)
                 (undefined) external _CGLSetCurrentContext (from OpenGL)
                 (undefined) external _CGLSetPBuffer (from OpenGL)
                 (undefined) external _CGLSetVirtualScreen (from OpenGL)
                 (undefined) external _CGLTexImageIOSurface2D (from OpenGL)
                 (undefined) external _CGLTexImagePBuffer (from OpenGL)
                 (undefined) external _CGMainDisplayID (from CoreGraphics)
                 (undefined) external _CGPointZero (from CoreGraphics)
                 (undefined) external _CGRectGetMidX (from CoreGraphics)
                 (undefined) external _CGRectGetMidY (from CoreGraphics)
                 (undefined) external _CGSGetDisplayOpenGLDisplayAliasMask (from CoreGraphics)
                 (undefined) external _CGSServiceForDisplayAlias (from CoreGraphics)
                 (undefined) external _CGSSessionCopyAllSessionProperties (from CoreGraphics)
                 (undefined) external _CGSessionCopyCurrentDictionary (from CoreGraphics)
00007ff8097b1116 (__TEXT,__text) non-external (was a private external) _CVAddAtomic
00007ff8097d84ad (__TEXT,__text) non-external (was a private external) _CVAtomicCompareAndSwapPtrBarrier
00007ff8097d845d (__TEXT,__text) non-external (was a private external) _CVBitAndAtomic
00007ff8097b18f8 (__TEXT,__text) non-external (was a private external) _CVBitOrAtomic
00007ff8097ce560 (__TEXT,__text) external _CVBufferCopyAttachment
00007ff8097ce531 (__TEXT,__text) external _CVBufferCopyAttachments
00007ff8097ce4fd (__TEXT,__text) external _CVBufferDumpToQTES
00007ff8097af01d (__TEXT,__text) external _CVBufferGetAttachment
00007ff8097af0d0 (__TEXT,__text) external _CVBufferGetAttachments
00007ff8097ce594 (__TEXT,__text) external _CVBufferHasAttachment
00007ff8097af118 (__TEXT,__text) external _CVBufferPropagateAttachments
00007ff8097b6a76 (__TEXT,__text) external _CVBufferRelease
00007ff8097b1672 (__TEXT,__text) external _CVBufferRemoveAllAttachments
00007ff8097ae69a (__TEXT,__text) external _CVBufferRemoveAttachment
00007ff8097b6a56 (__TEXT,__text) external _CVBufferRetain
00007ff8097aecb2 (__TEXT,__text) external _CVBufferSetAttachment
00007ff8097af5ad (__TEXT,__text) external _CVBufferSetAttachments
00007ff8097cfdb1 (__TEXT,__text) non-external (was a private external) _CVCFDictionaryMergeDictionaryInPlace
00007ff8097afc1f (__TEXT,__text) external _CVColorPrimariesGetIntegerCodePointForString
00007ff8097ace7a (__TEXT,__text) external _CVColorPrimariesGetStringForIntegerCodePoint
00007ff8097be78e (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpace2020
00007ff8097be7a2 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpace709
00007ff8097be77a (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDCIP3
00007ff8097be766 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDisplayP3
00007ff8097be85e (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDisplayP3_HLG
00007ff8097be828 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceDisplayP3_PQ_EOTF
00007ff8097be7f2 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceExtendedLinearDisplayP3
00007ff8097be8ca (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceITUR_2100_HLG
00007ff8097be900 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceITUR_2100_PQ
00007ff8097be7de (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceLinearGray
00007ff8097be7ca (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpaceLinearsRGB
00007ff8097be7b6 (__TEXT,__text) non-external (was a private external) _CVCreateCGColorSpacesRGB
00007ff8097be894 (__TEXT,__text) non-external (was a private external) _CVCreateColorSpaceExtendedLinearITUR_2020
00007ff8097b0273 (__TEXT,__text) non-external (was a private external) _CVCreateMergedDictionary
00007ff8097cff25 (__TEXT,__text) non-external (was a private external) _CVCreateSHA1DigestString
00007ff8097cffa4 (__TEXT,__text) non-external (was a private external) _CVCreateSHA1DigestStringFromData
00007ff8097be385 (__TEXT,__text) external _CVDataBufferCreateWithIOSurface
00007ff8097be733 (__TEXT,__text) external _CVDataBufferDecrementUseCountForCategory
00007ff8097be365 (__TEXT,__text) external _CVDataBufferGetDataFormatType
00007ff8097be325 (__TEXT,__text) external _CVDataBufferGetDataSize
00007ff8097be2d7 (__TEXT,__text) external _CVDataBufferGetIOSurface
00007ff8097be345 (__TEXT,__text) external _CVDataBufferGetPixelFormatType
00007ff8097b1265 (__TEXT,__text) external _CVDataBufferGetTypeID
00007ff8097be700 (__TEXT,__text) external _CVDataBufferIncrementUseCountForCategory
00007ff8097bd037 (__TEXT,__text) external _CVDataBufferPoolCreate
00007ff8097bd12c (__TEXT,__text) external _CVDataBufferPoolCreateDataBuffer
00007ff8097bd183 (__TEXT,__text) external _CVDataBufferPoolCreateDataBufferWithAuxAttributes
00007ff8097bd2f5 (__TEXT,__text) external _CVDataBufferPoolFlush
00007ff8097bd0c6 (__TEXT,__text) external _CVDataBufferPoolGetAttributes
00007ff8097bd110 (__TEXT,__text) external _CVDataBufferPoolGetDataBufferAttributes
00007ff8097bd3a1 (__TEXT,__text) external _CVDataBufferPoolGetMinBufferCount
00007ff8097bbe93 (__TEXT,__text) external _CVDataBufferPoolGetTypeID
00007ff8097bd2d3 (__TEXT,__text) external _CVDataBufferPoolPrefetchPages
00007ff8097bd1e6 (__TEXT,__text) external _CVDataBufferPoolScanIOSurfaces
00007ff8097bd226 (__TEXT,__text) external _CVDataBufferPoolScanIOSurfacesWithOptions
00007ff8097bd34d (__TEXT,__text) external _CVDataBufferPoolSetMinBufferCount
00007ff8097bd3da (__TEXT,__text) external _CVDataBufferPoolTakeOwnershipOfIOSurface
00007ff8097b142c (__TEXT,__text) non-external (was a private external) _CVDecrementAtomic
00007ff8097d846f (__TEXT,__text) non-external (was a private external) _CVDecrementAtomicCounter
00007ff8097cfe9b (__TEXT,__text) non-external (was a private external) _CVDictionaryCreateMutableCopy
00007ff8097b767c (__TEXT,__text) non-external (was a private external) _CVDictionaryGetBoolValueWithDefault
00007ff8097b724c (__TEXT,__text) non-external (was a private external) _CVDictionaryGetIntInArrayWithDefault
00007ff8097abfe8 (__TEXT,__text) non-external (was a private external) _CVDictionaryGetIntValueWithDefault
00007ff8097cfb7a (__TEXT,__text) non-external (was a private external) _CVDictionaryGetSizeTFromDataValueInDictionaryWithDefault
00007ff8097b7702 (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt32Array
00007ff8097cfdce (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt32Value
00007ff8097cfe34 (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt64Value
00007ff8097a4bec (__TEXT,__text) external _CVDisplayLinkCreateWithActiveCGDisplays
00007ff8097b801a (__TEXT,__text) external _CVDisplayLinkCreateWithCGDisplay
00007ff8097a4c60 (__TEXT,__text) external _CVDisplayLinkCreateWithCGDisplays
00007ff8097de3f4 (__TEXT,__text) external _CVDisplayLinkCreateWithDisplay
00007ff8097de1d5 (__TEXT,__text) external _CVDisplayLinkCreateWithDisplays
00007ff8097de147 (__TEXT,__text) external _CVDisplayLinkCreateWithOpenGLDisplayMask
00007ff8097a6de4 (__TEXT,__text) external _CVDisplayLinkGetActualOutputVideoRefreshPeriod
00007ff8097de36f (__TEXT,__text) external _CVDisplayLinkGetCurrentCGDisplay
00007ff8097de44d (__TEXT,__text) external _CVDisplayLinkGetCurrentDisplay
00007ff8097a6e7c (__TEXT,__text) external _CVDisplayLinkGetCurrentTime
00007ff8097a6378 (__TEXT,__text) external _CVDisplayLinkGetNominalOutputVideoRefreshPeriod
00007ff8097de38e (__TEXT,__text) external _CVDisplayLinkGetOutputVideoLatency
00007ff8097a4daf (__TEXT,__text) external _CVDisplayLinkGetTypeID
00007ff8097b892e (__TEXT,__text) external _CVDisplayLinkIsRunning
00007ff8097b2fc4 (__TEXT,__text) external _CVDisplayLinkRelease
00007ff8097c6796 (__TEXT,__text) external _CVDisplayLinkRetain
00007ff8097a620a (__TEXT,__text) external _CVDisplayLinkSetCurrentCGDisplay
00007ff8097de1df (__TEXT,__text) external _CVDisplayLinkSetCurrentCGDisplayFromOpenGLContext
00007ff8097de418 (__TEXT,__text) external _CVDisplayLinkSetCurrentDisplay
00007ff8097de4a3 (__TEXT,__text) external _CVDisplayLinkSetDisplayCallback
00007ff8097a5549 (__TEXT,__text) external _CVDisplayLinkSetOutputCallback
00007ff8097b7f0c (__TEXT,__text) external _CVDisplayLinkSetOutputHandler
00007ff8097b7fa2 (__TEXT,__text) external _CVDisplayLinkSetPaused
00007ff8097de46c (__TEXT,__text) external _CVDisplayLinkSetRenderCallback
00007ff8097a55f0 (__TEXT,__text) external _CVDisplayLinkStart
00007ff8097a57cc (__TEXT,__text) external _CVDisplayLinkStop
00007ff8097de3ba (__TEXT,__text) external _CVDisplayLinkTranslateTime
00007ff8097b143b (__TEXT,__text) external _CVGetCurrentHostTime
00007ff8097c6177 (__TEXT,__text) external _CVGetHostClockFrequency
00007ff8097c6199 (__TEXT,__text) external _CVGetHostClockMinimumTimeDelta
00007ff8097cfff8 (__TEXT,__text) non-external (was a private external) _CVGetPermanentAllocator
00007ff8097d661e (__TEXT,__text) external _CVGetTotalPixelBufferBackingSize
00007ff8097cfaf2 (__TEXT,__text) non-external (was a private external) _CVGreatestCommonDivisor
00007ff8097b1c93 (__TEXT,__text) external _CVImageBufferCreateColorSpaceFromAttachments
00007ff8097d051b (__TEXT,__text) external _CVImageBufferDeleteImageTexture
00007ff8097d0470 (__TEXT,__text) external _CVImageBufferGetBufferBackingSize
00007ff8097d02e6 (__TEXT,__text) external _CVImageBufferGetCleanRect
00007ff8097b8855 (__TEXT,__text) external _CVImageBufferGetColorSpace
00007ff8097d02c2 (__TEXT,__text) external _CVImageBufferGetDisplaySize
00007ff8097d029c (__TEXT,__text) external _CVImageBufferGetEncodedSize
00007ff8097d05e4 (__TEXT,__text) external _CVImageBufferGetPixelFormatType
00007ff8097d063a (__TEXT,__text) external _CVImageBufferHasCleanRect
00007ff8097d060f (__TEXT,__text) external _CVImageBufferIsFlipped
00007ff8097d0577 (__TEXT,__text) external _CVImageBufferProvideImageData
00007ff8097d04a0 (__TEXT,__text) external _CVImageBufferProvideImageTexture
00007ff8097d036c (__TEXT,__text) external _CVImageBufferSetCleanAperture
00007ff8097d0324 (__TEXT,__text) external _CVImageBufferSetColorSpace
00007ff8097d0436 (__TEXT,__text) external _CVImageBufferSetDisplayDimensions
00007ff8097d03c5 (__TEXT,__text) external _CVImageBufferSetFieldCount
00007ff8097d03fc (__TEXT,__text) external _CVImageBufferSetPixelAspectRatio
00007ff8097ac478 (__TEXT,__text) non-external (was a private external) _CVIncrementAtomic
00007ff8097d848d (__TEXT,__text) non-external (was a private external) _CVIncrementAtomicCounter
00007ff8097cf491 (__TEXT,__text) external _CVIsCompressedPixelFormatAvailable
00007ff8097d0008 (__TEXT,__text) non-external (was a private external) _CVIsPixelFormatCompressed
00007ff8097a71ef (__TEXT,__text) external _CVKTraceInit
00007ff8097cfb33 (__TEXT,__text) non-external (was a private external) _CVLowestCommonMultiple
00007ff8097b0c2c (__TEXT,__text) non-external (was a private external) _CVMTLTextureCreate
00007ff8097d84be (__TEXT,__text) non-external (was a private external) _CVMemoryBarrier
00007ff8097d7901 (__TEXT,__text) non-external (was a private external) _CVMetalTextureBackingImage
00007ff8097d7920 (__TEXT,__text) non-external (was a private external) _CVMetalTextureBufferBackingImage
00007ff8097af5e0 (__TEXT,__text) external _CVMetalTextureCacheCreate
00007ff8097b0168 (__TEXT,__text) external _CVMetalTextureCacheCreateTextureFromImage
00007ff8097c6657 (__TEXT,__text) external _CVMetalTextureCacheCreateTextureFromSliceOfImage
00007ff8097c6762 (__TEXT,__text) external _CVMetalTextureCacheFlush
00007ff8097b0245 (__TEXT,__text) external _CVMetalTextureCacheGetTypeID
00007ff8097d793f (__TEXT,__text) non-external (was a private external) _CVMetalTextureCopyBacking
00007ff8097d7865 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetBounds
00007ff8097d77c9 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetCleanRect
00007ff8097d7804 (__TEXT,__text) external _CVMetalTextureGetCleanTexCoords
00007ff8097d7784 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetSize
00007ff8097b12b2 (__TEXT,__text) external _CVMetalTextureGetTexture
00007ff8097b1301 (__TEXT,__text) external _CVMetalTextureGetTypeID
00007ff8097d77a9 (__TEXT,__text) external _CVMetalTextureIsFlipped
00007ff8097abdeb (__TEXT,__text) non-external (was a private external) _CVObjectGetTypeID
00007ff8097d3053 (__TEXT,__text) external _CVOpenGLBufferAttach
00007ff8097d30d4 (__TEXT,__text) external _CVOpenGLBufferCreate
00007ff8097d31ac (__TEXT,__text) external _CVOpenGLBufferGetAttributes
00007ff8097d320d (__TEXT,__text) external _CVOpenGLBufferGetDisplayMask
00007ff8097d31cc (__TEXT,__text) external _CVOpenGLBufferGetPBuffer
00007ff8097d31ec (__TEXT,__text) external _CVOpenGLBufferGetSurfaceID
00007ff8097b11d5 (__TEXT,__text) external _CVOpenGLBufferGetTypeID
00007ff8097dc6ec (__TEXT,__text) external _CVOpenGLBufferPoolCreate
00007ff8097dc7b7 (__TEXT,__text) external _CVOpenGLBufferPoolCreateOpenGLBuffer
00007ff8097dc751 (__TEXT,__text) external _CVOpenGLBufferPoolGetAttributes
00007ff8097dc79b (__TEXT,__text) external _CVOpenGLBufferPoolGetOpenGLBufferAttributes
00007ff8097cdcd1 (__TEXT,__text) external _CVOpenGLBufferPoolGetTypeID
00007ff8097cdcc0 (__TEXT,__text) external _CVOpenGLBufferPoolRelease
00007ff8097cdca0 (__TEXT,__text) external _CVOpenGLBufferPoolRetain
00007ff8097c05ba (__TEXT,__text) external _CVOpenGLBufferRelease
00007ff8097c059a (__TEXT,__text) external _CVOpenGLBufferRetain
00007ff8097de6c5 (__TEXT,__text) external _CVOpenGLTextureBackingImage
00007ff8097de6e4 (__TEXT,__text) external _CVOpenGLTextureBufferBackingImage
00007ff8097bea3f (__TEXT,__text) external _CVOpenGLTextureCacheCreate
00007ff8097beb40 (__TEXT,__text) external _CVOpenGLTextureCacheCreateCGLS
00007ff8097beb5d (__TEXT,__text) external _CVOpenGLTextureCacheCreateTextureFromImage
00007ff8097bec2b (__TEXT,__text) external _CVOpenGLTextureCacheFlush
00007ff8097cca21 (__TEXT,__text) external _CVOpenGLTextureCacheGetTypeID
00007ff8097cca10 (__TEXT,__text) external _CVOpenGLTextureCacheRelease
00007ff8097cc9f0 (__TEXT,__text) external _CVOpenGLTextureCacheRetain
00007ff8097d8adb (__TEXT,__text) non-external (was a private external) _CVOpenGLTextureCache_IOSurfaceNotInNativePixelFormat
00007ff8097de722 (__TEXT,__text) external _CVOpenGLTextureCopyBacking
00007ff8097de629 (__TEXT,__text) external _CVOpenGLTextureGetBounds
00007ff8097de703 (__TEXT,__text) external _CVOpenGLTextureGetCGLContextObj
00007ff8097de58d (__TEXT,__text) external _CVOpenGLTextureGetCleanRect
00007ff8097de5c8 (__TEXT,__text) external _CVOpenGLTextureGetCleanTexCoords
00007ff8097de528 (__TEXT,__text) external _CVOpenGLTextureGetName
00007ff8097de548 (__TEXT,__text) external _CVOpenGLTextureGetSize
00007ff8097de4da (__TEXT,__text) external _CVOpenGLTextureGetTarget
00007ff8097b121d (__TEXT,__text) external _CVOpenGLTextureGetTypeID
00007ff8097de56d (__TEXT,__text) external _CVOpenGLTextureIsFlipped
00007ff8097c54f4 (__TEXT,__text) external _CVOpenGLTextureRelease
00007ff8097c54d4 (__TEXT,__text) external _CVOpenGLTextureRetain
00007ff8097d6628 (__TEXT,__text) external _CVPixelBufferCalculateCompressedTileDataRegionMemoryUsedOfPlane
00007ff8097d76f3 (__TEXT,__text) external _CVPixelBufferCalculateSparseHistogramOfCompressedTileDataUsageOfPlane
00007ff8097d51ae (__TEXT,__text) external _CVPixelBufferCopyCreationAttributes
00007ff8097b8061 (__TEXT,__text) external _CVPixelBufferCreate
00007ff8097d62f9 (__TEXT,__text) external _CVPixelBufferCreateFromCVImageBufferRef
00007ff8097b3236 (__TEXT,__text) external _CVPixelBufferCreateResolvedAttributesDictionary
00007ff8097d3697 (__TEXT,__text) external _CVPixelBufferCreateWithBufferBacking
00007ff8097d322d (__TEXT,__text) external _CVPixelBufferCreateWithBytes
00007ff8097a6eb3 (__TEXT,__text) external _CVPixelBufferCreateWithIOSurface
00007ff8097d4851 (__TEXT,__text) external _CVPixelBufferCreateWithParentIOSurface
00007ff8097d4c9d (__TEXT,__text) external _CVPixelBufferCreateWithParentPixelBuffer
00007ff8097d3446 (__TEXT,__text) external _CVPixelBufferCreateWithPlanarBytes
00007ff8097d7751 (__TEXT,__text) external _CVPixelBufferDecrementUseCountForCategory
00007ff8097d6515 (__TEXT,__text) external _CVPixelBufferDrawColorBars
00007ff8097d5127 (__TEXT,__text) external _CVPixelBufferFillExtendedPixels
00007ff8097d518b (__TEXT,__text) external _CVPixelBufferGetAttributes
00007ff8097b8806 (__TEXT,__text) external _CVPixelBufferGetBaseAddress
00007ff8097aea32 (__TEXT,__text) external _CVPixelBufferGetBaseAddressOfPlane
00007ff8097b6a36 (__TEXT,__text) external _CVPixelBufferGetBufferBacking
00007ff8097b803e (__TEXT,__text) external _CVPixelBufferGetBytesPerRow
00007ff8097aeac8 (__TEXT,__text) external _CVPixelBufferGetBytesPerRowOfPlane
00007ff8097d5104 (__TEXT,__text) external _CVPixelBufferGetDataSize
00007ff8097ae96e (__TEXT,__text) external _CVPixelBufferGetExtendedPixels
00007ff8097d652b (__TEXT,__text) external _CVPixelBufferGetFixedPointFractionalBits
00007ff8097d6570 (__TEXT,__text) external _CVPixelBufferGetFixedPointIntegerBits
00007ff8097d65ed (__TEXT,__text) external _CVPixelBufferGetFixedPointPaddingBits
00007ff8097d65bc (__TEXT,__text) external _CVPixelBufferGetFixedPointSignBits
00007ff8097ae8fa (__TEXT,__text) external _CVPixelBufferGetHeight
00007ff8097aeb46 (__TEXT,__text) external _CVPixelBufferGetHeightOfPlane
00007ff8097aeffa (__TEXT,__text) external _CVPixelBufferGetIOSurface
00007ff8097ae92c (__TEXT,__text) external _CVPixelBufferGetPixelFormatType
00007ff8097ae896 (__TEXT,__text) external _CVPixelBufferGetPlaneCount
00007ff8097a4ba5 (__TEXT,__text) external _CVPixelBufferGetTypeID
00007ff8097ae8c8 (__TEXT,__text) external _CVPixelBufferGetWidth
00007ff8097b0100 (__TEXT,__text) external _CVPixelBufferGetWidthOfPlane
00007ff8097d771e (__TEXT,__text) external _CVPixelBufferIncrementUseCountForCategory
00007ff8097d51ed (__TEXT,__text) external _CVPixelBufferIsCompatibleWithAttributes
00007ff8097b87ce (__TEXT,__text) external _CVPixelBufferIsPlanar
00007ff8097ae4ac (__TEXT,__text) external _CVPixelBufferLockBaseAddress
00007ff8097c03a9 (__TEXT,__text) external _CVPixelBufferPoolCopyArrayOfCVPixelBuffers
