                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802e592fb (__TEXT,__text) non-external _LI_get_thread_info
00007ff802e59f31 (__TEXT,__text) non-external ____extract_string_list_from_xpc_array_block_invoke
00007ff802e6750d (__TEXT,__text) non-external ____extract_string_list_from_xpc_array_index_block_invoke
00007ff802e57daf (__TEXT,__text) non-external ____extract_user_dict_block_invoke
00007ff802e64641 (__TEXT,__text) non-external ____fsi_fs_root_block_invoke
00007ff802e569aa (__TEXT,__text) non-external ____mbr_xpc_pipe_block_invoke
00007ff802e57870 (__TEXT,__text) non-external ____od_xpc_pipe_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00007ff840092e50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840092fd8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400933e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840093498 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840093640 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400937e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840093860 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840093880 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840093d30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840093e30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff8400931e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.105
00007ff840093e60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.11
00007ff840093218 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.113
00007ff840093018 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840093e90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840093248 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.125
00007ff840093ec0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff8400938b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840093ef0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840093f20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840093f50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff8400938e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840093f80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840093910 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.20
00007ff840093940 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.22
00007ff840093fb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.22
00007ff840093970 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff8400934b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.25
00007ff8400939a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00007ff8400939d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00007ff840093d70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840093a00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00007ff840093a30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.32
00007ff840093058 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00007ff840093a70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.37
00007ff840093420 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.38
00007ff840093aa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.39
00007ff840093da0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff840093ad0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.41
00007ff840093088 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.43
00007ff840093b00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.43
00007ff840093b30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.45
00007ff8400930b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00007ff840093b60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff8400930d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00007ff840093108 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff840093128 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff840093158 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00007ff840093dd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff840093188 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00007ff840093e00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff8400931b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.96
00007ff840092ff8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840093400 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840093660 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840093808 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840093a50 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840093d50 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840093038 (__DATA_CONST,__const) non-external ___block_literal_global.13
                 (undefined) external ___bzero (from libsystem_platform)
00007ff843924500 (__DATA,__data) non-external (was a private external) ___check_rhosts_file
00007ff802e5cf40 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff802e69f80 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff802e70484 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff802e703ef (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
00007ff802e67435 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff802e7021f (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff802e673b2 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff802e67866 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
                 (undefined) external ___darwin_check_fd_set_overflow (from libsystem_kernel)
00007ff802e77249 (__TEXT,__text) non-external ___darwin_directory_group_all_block_invoke
00007ff802e771f5 (__TEXT,__text) non-external ___darwin_directory_group_bygid_block_invoke
00007ff802e77169 (__TEXT,__text) non-external ___darwin_directory_group_byname_block_invoke
00007ff802e7721f (__TEXT,__text) non-external ___darwin_directory_group_byuuid_block_invoke
00007ff802e77295 (__TEXT,__text) non-external ___darwin_directory_grouplist_block_invoke
00007ff802e772b8 (__TEXT,__text) non-external ___darwin_directory_grouplist_block_invoke.20
00007ff802e7e5a8 (__TEXT,__text) non-external ___darwin_directory_grouplist_block_invoke.20.cold.1
00007ff802e7711d (__TEXT,__text) non-external ___darwin_directory_user_all_block_invoke
00007ff802e76fb4 (__TEXT,__text) non-external ___darwin_directory_user_byname_block_invoke
00007ff802e77097 (__TEXT,__text) non-external ___darwin_directory_user_byuid_block_invoke
00007ff802e770e4 (__TEXT,__text) non-external ___darwin_directory_user_byuuid_block_invoke
00007ff802e7049b (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff802e70427 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
00007ff802e6744c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff802e70257 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff802e673fc (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff802e678d4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
00007ff802e64fb1 (__TEXT,__text) external ___dn_skipname
                 (undefined) external ___error (from libsystem_kernel)
00007ff802e7c757 (__TEXT,__text) non-external ___icheckhost
00007ff802e7ebb8 (__TEXT,__const) non-external (was a private external) ___infoVersionNumber
00007ff802e7eb90 (__TEXT,__const) non-external (was a private external) ___infoVersionString
                 (undefined) external ___initgroups (from libsystem_kernel)
00007ff802e7c2cd (__TEXT,__text) non-external (was a private external) ___ivaliduser_sa
                 (undefined) external ___maskrune (from libsystem_c)
00007ff8436e6e70 (__DATA_DIRTY,__bss) non-external ___mbr_pipe
                 (undefined) external ___memcpy_chk (from libsystem_c)
                 (undefined) external ___memmove_chk (from libsystem_c)
                 (undefined) external ___memset_chk (from libsystem_c)
00007ff8436e6e90 (__DATA_DIRTY,__bss) non-external ___od_pipe
00007ff843924918 (__DATA,__common) non-external (was a private external) ___rcmd_errstr
00007ff802e5e9fd (__TEXT,__text) non-external ___si_async_call_block_invoke
00007ff802e660a9 (__TEXT,__text) non-external ___si_module_cache_byname_block_invoke
00007ff802e76f9b (__TEXT,__text) non-external ___si_module_static_darwin_directory_block_invoke
00007ff802e572b3 (__TEXT,__text) non-external ___si_module_static_ds_block_invoke
00007ff802e5741a (__TEXT,__text) non-external ___si_module_static_file_block_invoke
00007ff802e5739b (__TEXT,__text) non-external ___si_module_static_mdns_block_invoke
00007ff802e56e4d (__TEXT,__text) non-external ___si_module_static_search_block_invoke
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external ___stdoutp (from libsystem_c)
                 (undefined) external ___strcat_chk (from libsystem_c)
                 (undefined) external ___strcpy_chk (from libsystem_c)
                 (undefined) external ___strlcat_chk (from libsystem_c)
                 (undefined) external ___strlcpy_chk (from libsystem_c)
                 (undefined) external ___tolower (from libsystem_c)
00007ff802e7ab6f (__TEXT,__text) non-external (was a private external) ___xdrrec_getrec
00007ff802e78f03 (__TEXT,__text) external __authenticate
00007ff802e6b430 (__TEXT,__text) non-external __check_groups
00007ff843924950 (__DATA,__bss) non-external __check_groups.once
00007ff802e77193 (__TEXT,__text) non-external __dd_extract_group
00007ff802e7015f (__TEXT,__text) non-external __dd_extract_result
00007ff802e7d542 (__TEXT,__text) non-external __dd_extract_result.cold.1
00007ff802e7d55a (__TEXT,__text) non-external __dd_extract_result.cold.2
00007ff802e76fde (__TEXT,__text) non-external __dd_extract_user
00007ff802e6f516 (__TEXT,__text) non-external __dd_mbr_check_membership_ext
00007ff802e66239 (__TEXT,__text) non-external __ds_child
00007ff802e579c7 (__TEXT,__text) non-external __ds_get_validation
00007ff802e594b4 (__TEXT,__text) non-external __ds_is_valid
00007ff802e5791f (__TEXT,__text) non-external __ds_item
00007ff802e63cb7 (__TEXT,__text) non-external __ds_list
00007ff843924748 (__DATA,__common) non-external (was a private external) __ds_port
00007ff802e66191 (__TEXT,__text) external __ds_running
00007ff802e672ff (__TEXT,__text) non-external __ds_serv_cache_free
00007ff8436e6f08 (__DATA_DIRTY,__bss) non-external __ds_serv_cache_key
00007ff802e67929 (__TEXT,__text) non-external __extract_alias
00007ff802e63e45 (__TEXT,__text) non-external __extract_fstab
00007ff802e59aca (__TEXT,__text) non-external __extract_group
00007ff802e68ac3 (__TEXT,__text) non-external __extract_mac_mac
00007ff802e68c08 (__TEXT,__text) non-external __extract_mac_name
00007ff802e67531 (__TEXT,__text) non-external __extract_netgroup
00007ff802e67c91 (__TEXT,__text) non-external __extract_network
00007ff802e683ca (__TEXT,__text) non-external __extract_protocol
00007ff802e68762 (__TEXT,__text) non-external __extract_rpc
00007ff802e67ffb (__TEXT,__text) non-external __extract_service
00007ff802e67354 (__TEXT,__text) non-external __extract_string_from_xpc_array_index
00007ff802e68bb6 (__TEXT,__text) non-external __extract_string_from_xpc_dict
00007ff802e57fa0 (__TEXT,__text) non-external __extract_string_from_xpc_object
00007ff802e59e70 (__TEXT,__text) non-external __extract_string_list_from_xpc_array
00007ff802e6745f (__TEXT,__text) non-external __extract_string_list_from_xpc_array_index
00007ff802e5800d (__TEXT,__text) non-external __extract_uint32_from_xpc_object
00007ff802e57a6b (__TEXT,__text) non-external __extract_user
00007ff802e697c0 (__TEXT,__text) non-external __fsi_append_char_to_line
00007ff802e5d12f (__TEXT,__text) non-external __fsi_append_string
00007ff802e690fb (__TEXT,__text) non-external __fsi_check_netgroup_cache
00007ff802e69453 (__TEXT,__text) non-external __fsi_find_netgroup
00007ff802e69669 (__TEXT,__text) non-external __fsi_flatten_netgroup
00007ff802e68cdc (__TEXT,__text) non-external (was a private external) __fsi_free_file_netgroup
00007ff802e6987c (__TEXT,__text) non-external __fsi_get_alias
00007ff802e69d17 (__TEXT,__text) non-external __fsi_get_ether
00007ff802e642ab (__TEXT,__text) non-external __fsi_get_fs
00007ff802e64b71 (__TEXT,__text) non-external __fsi_get_group
00007ff802e6300e (__TEXT,__text) non-external __fsi_get_host
00007ff802e5ce63 (__TEXT,__text) non-external (was a private external) __fsi_get_line
00007ff802e69a56 (__TEXT,__text) non-external __fsi_get_name_number_aliases
00007ff802e5ca20 (__TEXT,__text) non-external __fsi_get_service
00007ff802e5da00 (__TEXT,__text) non-external __fsi_get_user
00007ff802e5ccea (__TEXT,__text) non-external __fsi_get_validation
00007ff802e69e9c (__TEXT,__text) non-external __fsi_parse_ether
00007ff802e694cf (__TEXT,__text) non-external __fsi_read_netgroup_line
00007ff802e5cf60 (__TEXT,__text) non-external (was a private external) __fsi_tokenize
00007ff802e5d211 (__TEXT,__text) non-external __fsi_validate
00007ff802e620f8 (__TEXT,__text) non-external (was a private external) __gai_addr_sort
00007ff843924168 (__DATA,__data) non-external __gai_load_libnetwork.load_once
00007ff802e6e9e2 (__TEXT,__text) non-external __gai_load_libnetwork_once
00007ff802e7d3aa (__TEXT,__text) non-external __gai_load_libnetwork_once.cold.1
00007ff802e7d3dd (__TEXT,__text) non-external __gai_load_libnetwork_once.cold.2
00007ff802e7d411 (__TEXT,__text) non-external __gai_load_libnetwork_once.cold.3
00007ff802e7d445 (__TEXT,__text) non-external __gai_load_libnetwork_once.cold.4
00007ff802e7d479 (__TEXT,__text) non-external __gai_load_libnetwork_once.cold.5
00007ff8439249d0 (__DATA,__bss) non-external __gai_load_libnetwork_once.handle
00007ff843924160 (__DATA,__data) non-external __gai_log
00007ff802e6e494 (__TEXT,__text) external __gai_nat64_can_v4_address_be_synthesized
00007ff802e7d376 (__TEXT,__text) non-external __gai_nat64_can_v4_address_be_synthesized.cold.1
00007ff802e6e53e (__TEXT,__text) non-external __gai_nat64_second_pass
00007ff802e5ab39 (__TEXT,__text) non-external __gai_nat64_synthesis
00007ff802e5ae34 (__TEXT,__text) non-external __gai_numerichost
00007ff802e5aacf (__TEXT,__text) non-external __gai_numericserv
00007ff802e61ef7 (__TEXT,__text) external __gai_serv_to_port
00007ff802e6499a (__TEXT,__text) external __gai_simple
00007ff802e5b9c2 (__TEXT,__text) non-external __gai_sort_list
00007ff802e6c34e (__TEXT,__text) external __getaddrinfo_interface_async_call
00007ff802e6b4e1 (__TEXT,__text) non-external __getgrouplist_2_internal
00007ff802e65017 (__TEXT,__text) external __getlong
00007ff802e633ef (__TEXT,__text) external __getnameinfo_interface_async_call
00007ff802e65007 (__TEXT,__text) external __getshort
00007ff802e7ef30 (__TEXT,__const) non-external __group_compat_prefix
                 (undefined) external __inet_aton_check (from libsystem_c)
00007ff8436e6e88 (__DATA_DIRTY,__bss) non-external __info_key
00007ff8436e6a70 (__DATA_DIRTY,__data) non-external __info_key_initialized
00007ff8436e6e80 (__DATA_DIRTY,__bss) non-external __info_key_ok
00007ff802e6cf19 (__TEXT,__text) non-external __is_v4addr_ifaddr
00007ff802e6cf77 (__TEXT,__text) non-external __is_v6addr_ifaddr
00007ff802e704af (__TEXT,__text) non-external __mbr_fork_child
00007ff802e5e476 (__TEXT,__text) non-external __mbr_fork_parent
00007ff802e5e41d (__TEXT,__text) non-external __mbr_fork_prepare
00007ff802e568c2 (__TEXT,__text) non-external __mbr_od_available
00007ff802e568ec (__TEXT,__text) non-external __mbr_xpc_pipe
00007ff802e7d52a (__TEXT,__text) non-external __mbr_xpc_pipe.cold.1
00007ff8436e6e78 (__DATA_DIRTY,__bss) non-external __mbr_xpc_pipe.once
00007ff802e6cff3 (__TEXT,__text) non-external __mdns_atfork_child
00007ff802e5e452 (__TEXT,__text) non-external __mdns_atfork_parent
00007ff802e5e441 (__TEXT,__text) non-external __mdns_atfork_prepare
00007ff802e61868 (__TEXT,__text) non-external __mdns_canonicalize
00007ff802e5fddd (__TEXT,__text) non-external __mdns_deadline
00007ff8439249b0 (__DATA,__bss) non-external __mdns_debug
00007ff802e5ef7f (__TEXT,__text) non-external __mdns_debug_message
00007ff8439249b8 (__DATA,__bss) non-external __mdns_generation
00007ff802e618b5 (__TEXT,__text) non-external __mdns_hostent_append_addr
00007ff802e61787 (__TEXT,__text) non-external __mdns_hostent_append_alias
00007ff802e60ad1 (__TEXT,__text) non-external __mdns_hostent_clear
00007ff8439241f0 (__DATA,__data) non-external __mdns_mutex
00007ff843924970 (__DATA,__bss) non-external __mdns_old_sdref
00007ff802e60210 (__TEXT,__text) non-external __mdns_pack_domain_name
00007ff802e62e86 (__TEXT,__text) non-external __mdns_parse_domain_name
00007ff802e65045 (__TEXT,__text) non-external __mdns_query
00007ff802e602ec (__TEXT,__text) non-external __mdns_query_callback
00007ff802e60a1a (__TEXT,__text) non-external __mdns_query_clear
00007ff802e608b0 (__TEXT,__text) non-external __mdns_query_is_complete
00007ff802e5fe5d (__TEXT,__text) non-external __mdns_query_start
00007ff802e60b88 (__TEXT,__text) non-external __mdns_reply_clear
00007ff843924968 (__DATA,__bss) non-external __mdns_sdref
00007ff802e5f080 (__TEXT,__text) non-external __mdns_search
00007ff802e5f0ed (__TEXT,__text) non-external __mdns_search_ex
00007ff843924870 (__DATA,__common) external __null_auth
00007ff802e67310 (__TEXT,__text) non-external __od_fork_child
00007ff802e5e463 (__TEXT,__text) non-external __od_fork_parent
00007ff802e5e42e (__TEXT,__text) non-external __od_fork_prepare
00007ff802e569f9 (__TEXT,__text) non-external (was a private external) __od_rpc_call
00007ff802e57772 (__TEXT,__text) non-external __od_running
00007ff802e577ab (__TEXT,__text) non-external __od_xpc_pipe
00007ff802e7d02f (__TEXT,__text) non-external __od_xpc_pipe.cold.1
00007ff8436e6ed0 (__DATA_DIRTY,__bss) non-external __od_xpc_pipe.once
                 (undefined) external __os_activity_create (from libsystem_trace)
                 (undefined) external __os_activity_current (from libsystem_trace)
                 (undefined) external __os_feature_enabled_simple_impl (from libsystem_featureflags)
                 (undefined) external __os_log_debug_impl (from libsystem_trace)
                 (undefined) external __os_log_default (from libsystem_trace)
                 (undefined) external __os_log_error_impl (from libsystem_trace)
                 (undefined) external __os_log_fault_impl (from libsystem_trace)
                 (undefined) external __os_log_impl (from libsystem_trace)
00007ff843924520 (__DATA,__common) external __res
00007ff802e786f0 (__TEXT,__text) external __seterr_reply
00007ff802e66174 (__TEXT,__text) external __si_disable_opendirectory
00007ff843924510 (__DATA,__common) non-external (was a private external) __si_opendirectory_disabled
00007ff802e78f4b (__TEXT,__text) non-external (was a private external) __svcauth_null
00007ff802e790cb (__TEXT,__text) non-external (was a private external) __svcauth_short
00007ff802e78f53 (__TEXT,__text) non-external (was a private external) __svcauth_unix
00007ff802e7ef20 (__TEXT,__const) non-external __user_compat_prefix
00007ff802e578e0 (__TEXT,__text) non-external __xpc_query_key_id
00007ff802e6872b (__TEXT,__text) non-external __xpc_query_key_int
00007ff802e5dda4 (__TEXT,__text) non-external __xpc_query_key_string
00007ff802e5e694 (__TEXT,__text) non-external __xpc_query_key_uuid
                 (undefined) external __xpc_type_array (from libxpc)
                 (undefined) external __xpc_type_bool (from libxpc)
                 (undefined) external __xpc_type_dictionary (from libxpc)
                 (undefined) external __xpc_type_int64 (from libxpc)
                 (undefined) external __xpc_type_string (from libxpc)
00007ff802e70e8a (__TEXT,__text) external __yp_dobind
00007ff8439242c4 (__DATA,__data) non-external __yp_dobind.pid
00007ff843924770 (__DATA,__common) non-external (was a private external) __yp_domain
00007ff802e71399 (__TEXT,__text) non-external (was a private external) __yp_unbind
00007ff843924760 (__DATA,__common) non-external (was a private external) __ypbindlist
00007ff8439242c0 (__DATA,__data) non-external (was a private external) __yplib_timeout
                 (undefined) external _abort (from libsystem_c)
                 (undefined) external _abort_with_reason (from libsystem_kernel)
                 (undefined) external _accept$NOCANCEL (from libsystem_kernel)
00007ff802e6b6e1 (__TEXT,__text) external _alias_endent
00007ff802e6b612 (__TEXT,__text) external _alias_getbyname
00007ff802e6b678 (__TEXT,__text) external _alias_getent
00007ff802e6b667 (__TEXT,__text) external _alias_setent
00007ff802e7ec80 (__TEXT,__const) non-external _align_64
00007ff802e619e5 (__TEXT,__text) non-external _append_addr
                 (undefined) external _arc4random (from libsystem_c)
                 (undefined) external _asl_free (from libsystem_asl)
                 (undefined) external _asl_log (from libsystem_asl)
                 (undefined) external _asl_new (from libsystem_asl)
                 (undefined) external _asl_set (from libsystem_asl)
                 (undefined) external _asprintf (from libsystem_c)
                 (undefined) external _atoi (from libsystem_c)
00007ff840093cb0 (__DATA_CONST,__const) non-external _auth_errlist
00007ff8439242f0 (__DATA,__data) non-external _auth_unix_ops
00007ff802e72062 (__TEXT,__text) external _authnone_create
00007ff802e7218c (__TEXT,__text) non-external _authnone_destroy
00007ff802e72147 (__TEXT,__text) non-external _authnone_marshal
00007ff843924a58 (__DATA,__bss) non-external _authnone_private
00007ff802e72184 (__TEXT,__text) non-external _authnone_refresh
00007ff802e72179 (__TEXT,__text) non-external _authnone_validate
00007ff802e72173 (__TEXT,__text) non-external _authnone_verf
00007ff802e72192 (__TEXT,__text) external _authunix_create
00007ff802e7239c (__TEXT,__text) external _authunix_create_default
00007ff802e7260e (__TEXT,__text) non-external _authunix_destroy
00007ff802e72445 (__TEXT,__text) non-external _authunix_marshal
00007ff802e7243f (__TEXT,__text) non-external _authunix_nextverf
00007ff802e72513 (__TEXT,__text) non-external _authunix_refresh
00007ff802e72468 (__TEXT,__text) non-external _authunix_validate
                 (undefined) external _bind (from libsystem_kernel)
00007ff802e72947 (__TEXT,__text) external _bindresvport
00007ff802e72768 (__TEXT,__text) external _bindresvport_sa
00007ff802e6cc11 (__TEXT,__text) external _bootparams_endent
00007ff802e6cbfb (__TEXT,__text) external _bootparams_getbyname
00007ff802e6cc03 (__TEXT,__text) external _bootparams_getent
00007ff802e6cc0b (__TEXT,__text) external _bootparams_setent
                 (undefined) external _bootstrap_look_up (from libxpc)
                 (undefined) external _bootstrap_look_up2 (from libxpc)
                 (undefined) external _bootstrap_port (from libsystem_kernel)
00007ff843924a60 (__DATA,__bss) non-external _buf
00007ff843924980 (__DATA,__bss) non-external _cache
00007ff802e65f2b (__TEXT,__text) non-external _cache_alias_all
00007ff802e65f11 (__TEXT,__text) non-external _cache_alias_byname
00007ff802e65e42 (__TEXT,__text) non-external _cache_close
00007ff802e575a5 (__TEXT,__text) non-external _cache_fetch_item
00007ff802e63ae0 (__TEXT,__text) non-external _cache_fetch_list
00007ff802e63ad1 (__TEXT,__text) non-external _cache_fs_all
00007ff802e66038 (__TEXT,__text) non-external _cache_fs_byfile
00007ff802e6601e (__TEXT,__text) non-external _cache_fs_byspec
00007ff802e65ee8 (__TEXT,__text) non-external _cache_group_all
00007ff802e599e7 (__TEXT,__text) non-external _cache_group_bygid
00007ff802e5e09e (__TEXT,__text) non-external _cache_group_byname
