00007ffa078e7850 (__TEXT,__text) non-external -[CUICatalog(LIRepSelection) _LI_iconImageWithName:size:scale:idiom:subtype:gamut:layoutDirection:]
00007ffa406546d8 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00007ffa406547e8 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_48_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa406547c8 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_76_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa406548e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ffa40654928 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00007ffa40654948 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ffa40654968 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ffa406546f8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa406548c8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa40654908 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa40654808 (__DATA_CONST,__const) non-external ___block_literal_global.163
00007ffa40654848 (__DATA_CONST,__const) non-external ___block_literal_global.180
00007ffa40654718 (__DATA_CONST,__const) non-external ___block_literal_global.42
00007ffa40654738 (__DATA_CONST,__const) non-external ___block_literal_global.45
00007ffa40654758 (__DATA_CONST,__const) non-external ___block_literal_global.48
00007ffa078e84b0 (__TEXT,__text) non-external ___convertBGRA8888ToBGRA8888Grayscale
00007ffa078e2a10 (__TEXT,__text) non-external ___createDocumentIconFromImage_block_invoke
                 (undefined) external ___memcpy_chk (from libSystem)
                 (undefined) external ___memset_chk (from libSystem)
00007ffa078e71a0 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_0_0
00007ffa078e7170 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_0_1_8_0
00007ffa078e18e0 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_2_2_8_32_4_0
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00007ffa078e6230 (__TEXT,__text) non-external __addContinuousCornerToPath
00007ffa078e8ed0 (__TEXT,__const) non-external __addContinuousCornerToPath.arcDelta
00007ffa078e8ec8 (__TEXT,__const) non-external __addContinuousCornerToPath.arcOffset
00007ffa078e8ec0 (__TEXT,__const) non-external __addContinuousCornerToPath.continuousRadiusAdjust
00007ffa078e8eb8 (__TEXT,__const) non-external __addContinuousCornerToPath.percent
00007ffa078e8eb0 (__TEXT,__const) non-external __addContinuousCornerToPath.radiusFactor
00007ffa078dc610 (__TEXT,__text) non-external __bundleIsAppleInternal
00007ffa078dc670 (__TEXT,__text) non-external __bundleIsRightToLeft
00007ffa078ddd70 (__TEXT,__text) external __copyAppClipDefaultIconImages
00007ffa41df3ee8 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.__DefaultImageURLs
00007ffa41df3ef0 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.onceToken
00007ffa078ddb90 (__TEXT,__text) non-external (was a private external) __copyDefaultIconImages
00007ffa41df3eb8 (__DATA,__bss) non-external __copyDefaultIconImages.__DefaultImageURLs
00007ffa41df3ec0 (__DATA,__bss) non-external __copyDefaultIconImages.onceToken
00007ffa078dd7b0 (__TEXT,__text) non-external (was a private external) __copyDefaultIconURLs
00007ffa078ddcd0 (__TEXT,__text) non-external (was a private external) __copyMessagesDefaultIconImages
00007ffa41df3ed8 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.__DefaultImageURLs
00007ffa41df3ee0 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.onceToken
00007ffa078ddc30 (__TEXT,__text) non-external (was a private external) __copyNanoDefaultIconImages
00007ffa41df3ec8 (__DATA,__bss) non-external __copyNanoDefaultIconImages.__DefaultImageURLs
00007ffa41df3ed0 (__DATA,__bss) non-external __copyNanoDefaultIconImages.onceToken
00007ffa078df720 (__TEXT,__text) non-external __createApplicationIconFromImage
00007ffa078e2460 (__TEXT,__text) non-external __createCircleIconFromImage
00007ffa078e2500 (__TEXT,__text) non-external __createIcon
00007ffa078ddb20 (__TEXT,__text) non-external __frameworkBundle
00007ffa41df3ef8 (__DATA,__bss) non-external __frameworkBundle.frameworkBundle
00007ffa41df3f00 (__DATA,__bss) non-external __frameworkBundle.onceToken
00007ffa078e6df0 (__TEXT,__text) non-external __interiorPointForCorner
00007ffa078dacb0 (__TEXT,__text) non-external __isDocumentVariant
                 (undefined) external __kCFBundleIconFileKey (from CoreFoundation)
00007ffa078e53c0 (__TEXT,__text) non-external __legacy_bottomInsetForPrecomposedImageVariant
00007ffa078e5140 (__TEXT,__text) non-external __legacy_expectedInputSizeForPrecomposedImageVariant
00007ffa078e4f20 (__TEXT,__text) non-external __legacy_isPrecomposedImageForVariant
00007ffa078e5330 (__TEXT,__text) non-external __legacy_sideInsetForPrecomposedImageVariant
00007ffa078e5270 (__TEXT,__text) non-external __legacy_topInsetForPrecomposedImageVariant
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
00007ffa078e2320 (__TEXT,__text) non-external _addURLsForCFBundleIconsEntry
00007ffa078e2190 (__TEXT,__text) non-external _addURLsForIconSpecifier
00007ffa078e20d0 (__TEXT,__text) non-external _addURLsForIconSpecifiers
00007ffa078e1390 (__TEXT,__text) non-external _bottomInsetForVariant
                 (undefined) external _calloc (from libSystem)
00007ffa078e3f60 (__TEXT,__text) non-external _canonicalizePath
00007ffa078db290 (__TEXT,__text) non-external _composedImageBoundsForVariant
00007ffa078e3a00 (__TEXT,__text) non-external _copyIconFilesForStyleDictionary
00007ffa078db9a0 (__TEXT,__text) non-external _copyIconFilesForVariantInBundle
00007ffa078dc110 (__TEXT,__text) non-external _copyIconsDictionaryForBundle
00007ffa078dc870 (__TEXT,__text) non-external (was a private external) _copyImagesForIconURLsFilteringForVariant
00007ffa078e3ce0 (__TEXT,__text) non-external _copyPathByResolvingSymlinkAtURL
00007ffa078dc350 (__TEXT,__text) non-external _copyPrimaryIconName
00007ffa078e3920 (__TEXT,__text) non-external _copyStyleDictionaryForStyleAndPreferredIconName
                 (undefined) external _cos (from libSystem)
00007ffa078db3a0 (__TEXT,__text) non-external _createApplicationIconFromImage
00007ffa078dcb50 (__TEXT,__text) non-external _createCGImageForURL
00007ffa078e2f20 (__TEXT,__text) non-external _createCGImageFromFrameworkBundleResourceNamed
00007ffa078db590 (__TEXT,__text) non-external _createCircleIconFromImage
00007ffa078e43f0 (__TEXT,__text) non-external _createDefaultAppClipIconWithOptions
00007ffa078dc810 (__TEXT,__text) non-external _createDefaultIconWithOptions
00007ffa078db760 (__TEXT,__text) non-external _createDocumentIconFromImage
00007ffa078e1fb0 (__TEXT,__text) non-external _createInfoDictionaryForBundleNotLocalizedForDevice
00007ffa078db7f0 (__TEXT,__text) non-external _createMessagesIconFromImage
00007ffa078e4170 (__TEXT,__text) non-external _createURLForFormatInBundle
00007ffa078e4000 (__TEXT,__text) non-external _createURLForImageInBundleWithSizeIfExists
00007ffa078dd5d0 (__TEXT,__text) non-external _createURLForPrefixes
                 (undefined) external _dispatch_once (from libSystem)
00007ffa078e3520 (__TEXT,__text) non-external _documentBadgeSizeForVariant
00007ffa078e3300 (__TEXT,__text) non-external _documentBaseNameForVariant
00007ffa078da130 (__TEXT,__text) non-external _expectedInputSizeForVariant
00007ffa078ddf10 (__TEXT,__text) non-external _frameAndImageNamesForVariant
00007ffa078dd460 (__TEXT,__text) non-external _gatherURLsForBundleWithFiles
00007ffa078dbe50 (__TEXT,__text) non-external _iconOptionsForBundle
00007ffa078e3b10 (__TEXT,__text) non-external _iconOptionsForBundleWithStyleDictionary
00007ffa078dc860 (__TEXT,__text) non-external _isAppClipBundle
00007ffa078e3ea0 (__TEXT,__text) non-external _isFilePathContainedInPath
00007ffa078dcdf0 (__TEXT,__text) non-external _isProbableBadInputImage
00007ffa078e37b0 (__TEXT,__text) non-external _isPropertyListBooleanTrue
00007ffa078e42c0 (__TEXT,__text) non-external _isRegularFileAtURL
00007ffa078e42f0 (__TEXT,__text) non-external _isRegularFileAtURLWithSize
00007ffa078e3c30 (__TEXT,__text) non-external _isSystemURL
00007ffa078e1f60 (__TEXT,__text) non-external _isType
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorMalloc (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleUsesMetricSystem (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLFileSizeKey (from CoreFoundation)
                 (undefined) external _kCGColorSpaceExtendedSRGB (from CoreGraphics)
                 (undefined) external _kCGImageBlockBaseAddressAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockBytesPerRowAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatBGRx8 (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockMarkAsReadOnlyRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockSingletonRequest (from CoreGraphics)
                 (undefined) external _kCGImageSourceShouldCache (from ImageIO)
                 (undefined) external _kCGImageSourceSkipMetadata (from ImageIO)
                 (undefined) external _lstat$INODE64 (from libSystem)
                 (undefined) external _madvise (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
