00007ffa145b617f (__TEXT,__text) non-external -[CUICatalog(LIRepSelection) _LI_iconImageWithName:size:scale:idiom:subtype:gamut:layoutDirection:]
00007ffa41c20a78 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa41c20c48 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa41c20c88 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa41c20b88 (__DATA_CONST,__const) non-external ___block_literal_global.156
00007ffa41c20bc8 (__DATA_CONST,__const) non-external ___block_literal_global.173
00007ffa41c20a98 (__DATA_CONST,__const) non-external ___block_literal_global.42
00007ffa41c20ab8 (__DATA_CONST,__const) non-external ___block_literal_global.45
00007ffa41c20ad8 (__DATA_CONST,__const) non-external ___block_literal_global.48
                 (undefined) external ___bzero (from libSystem)
00007ffa145b3f0a (__TEXT,__text) non-external ___createDocumentIconFromImage_block_invoke
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00007ffa145b579b (__TEXT,__text) non-external __addContinuousCornerToPath
00007ffa145b1457 (__TEXT,__text) non-external __bundleIsAppleInternal
00007ffa145b147d (__TEXT,__text) non-external __bundleIsRightToLeft
00007ffa145b20a3 (__TEXT,__text) external __copyAppClipDefaultIconImages
00007ffa437db3a8 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.__DefaultImageURLs
00007ffa145b6a85 (__TEXT,__text) non-external __copyAppClipDefaultIconImages.cold.1
00007ffa437db3b0 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.onceToken
00007ffa145b1fdd (__TEXT,__text) non-external (was a private external) __copyDefaultIconImages
00007ffa42e50c98 (__DATA_DIRTY,__bss) non-external __copyDefaultIconImages.__DefaultImageURLs
00007ffa145b6a3d (__TEXT,__text) non-external __copyDefaultIconImages.cold.1
00007ffa42e50ca0 (__DATA_DIRTY,__bss) non-external __copyDefaultIconImages.onceToken
00007ffa145b1d32 (__TEXT,__text) non-external (was a private external) __copyDefaultIconURLs
00007ffa145b2061 (__TEXT,__text) non-external (was a private external) __copyMessagesDefaultIconImages
00007ffa437db398 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.__DefaultImageURLs
00007ffa145b6a6d (__TEXT,__text) non-external __copyMessagesDefaultIconImages.cold.1
00007ffa437db3a0 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.onceToken
00007ffa145b201f (__TEXT,__text) non-external (was a private external) __copyNanoDefaultIconImages
00007ffa437db388 (__DATA,__bss) non-external __copyNanoDefaultIconImages.__DefaultImageURLs
00007ffa145b6a55 (__TEXT,__text) non-external __copyNanoDefaultIconImages.cold.1
00007ffa437db390 (__DATA,__bss) non-external __copyNanoDefaultIconImages.onceToken
00007ffa145b3b74 (__TEXT,__text) non-external __createIcon
00007ffa145b1fbb (__TEXT,__text) non-external __frameworkBundle
00007ffa145b6a25 (__TEXT,__text) non-external __frameworkBundle.cold.1
00007ffa42e50ca8 (__DATA_DIRTY,__bss) non-external __frameworkBundle.frameworkBundle
00007ffa42e50cb0 (__DATA_DIRTY,__bss) non-external __frameworkBundle.onceToken
00007ffa145b5bfc (__TEXT,__text) non-external __interiorPointForCorner
                 (undefined) external __kCFBundleIconFileKey (from CoreFoundation)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
00007ffa145b3a96 (__TEXT,__text) non-external _addURLsForCFBundleIconsEntry
00007ffa145b39ab (__TEXT,__text) non-external _addURLsForIconSpecifier
00007ffa145b3927 (__TEXT,__text) non-external _addURLsForIconSpecifiers
00007ffa145b47e9 (__TEXT,__text) non-external _canonicalizePath
00007ffa145b0848 (__TEXT,__text) non-external _composedImageBoundsForVariant
00007ffa145b1196 (__TEXT,__text) non-external _copyIconsDictionaryForBundle
00007ffa145b1563 (__TEXT,__text) non-external (was a private external) _copyImagesForIconURLsFilteringForVariant
00007ffa145b133c (__TEXT,__text) non-external _copyPrimaryIconName
00007ffa145b1929 (__TEXT,__text) non-external _createCGImageForURL
00007ffa145b42f8 (__TEXT,__text) non-external _createCGImageFromFrameworkBundleResourceNamed
00007ffa145b4934 (__TEXT,__text) non-external _createURLForFormatInBundle
00007ffa145b4832 (__TEXT,__text) non-external _createURLForImageInBundleWithSizeIfExists
00007ffa145b1be2 (__TEXT,__text) non-external _createURLForPrefixes
                 (undefined) external _dispatch_once (from libSystem)
00007ffa145b4521 (__TEXT,__text) non-external _documentBaseNameForVariant
00007ffa145affa8 (__TEXT,__text) non-external _expectedInputSizeForVariant
00007ffa145b21d6 (__TEXT,__text) non-external _frameAndImageNamesForVariant
00007ffa145b1ab3 (__TEXT,__text) non-external _gatherURLsForBundleWithFiles
00007ffa145b475d (__TEXT,__text) non-external _isFilePathContainedInPath
00007ffa145b4684 (__TEXT,__text) non-external _isPropertyListBooleanTrue
00007ffa145b4a37 (__TEXT,__text) non-external _isRegularFileAtURL
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorMalloc (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleUsesMetricSystem (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLFileSizeKey (from CoreFoundation)
                 (undefined) external _kCGColorSpaceExtendedSRGB (from CoreGraphics)
                 (undefined) external _kCGImageBlockBaseAddressAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockBytesPerRowAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatBGRx8 (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockMarkAsReadOnlyRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockSingletonRequest (from CoreGraphics)
                 (undefined) external _kCGImageSourceShouldCache (from ImageIO)
                 (undefined) external _kCGImageSourceSkipMetadata (from ImageIO)
                 (undefined) external _lstat$INODE64 (from libSystem)
                 (undefined) external _madvise (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_signpost_enabled (from libSystem)
                 (undefined) external _os_signpost_id_generate (from libSystem)
00007ffa145b2a85 (__TEXT,__text) non-external _outputSizeForVariant
00007ffa145b3136 (__TEXT,__text) non-external (was a private external) _outputVisibleImageBoundsForVariant
                 (undefined) external _readlink (from libSystem)
00007ffa145b2ed0 (__TEXT,__text) non-external _scaleForVariant
00007ffa145b30f2 (__TEXT,__text) non-external _sideInsetForVariant
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
00007ffa145b3d84 (__TEXT,__text) non-external _unskewedCompositingFrameForDestinationFrame
