
/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/XPCServices/ArchiveService.xpc/Contents/MacOS/ArchiveService (for architecture x86_64):
000000010000e2f8 (__TEXT,__text) external __ZN10TCFURLInfo20GetPropertyStoreNameEv
000000010000eb5a (__TEXT,__text) external __ZN10TCFURLInfo21DesktopServicesBundleEv
0000000100010330 (__TEXT,__text) external __ZN10TCFURLInfo21EnableResumableCopiesEv
000000010000d954 (__TEXT,__text) external __ZN10TCFURLInfo21SetResourcePropertiesEPK14__CFDictionary
000000010000f090 (__TEXT,__text) external __ZN10TCFURLInfo22LocalizedStringWithKeyEPK10__CFString
000000010000e8bc (__TEXT,__text) external __ZN10TCFURLInfo22TranslateRawPOSIXErrorEiPKc
000000010000d880 (__TEXT,__text) external __ZN10TCFURLInfo24FileSystemRepresentationEPK7__CFURLb
000000010000c684 (__TEXT,__text) external __ZN10TCFURLInfo24GetBasicInfoPropertyKeysEv
000000010000ec88 (__TEXT,__text) external __ZN10TCFURLInfo25LocalizedCopyErrorMessageEiRK7TString
000000010000dff0 (__TEXT,__text) external __ZN10TCFURLInfo26OSStatusFromCFErrorShallowEP9__CFError
000000010000dfc2 (__TEXT,__text) external __ZN10TCFURLInfo26TranslateFileProviderErrorEP9__CFError
000000010000d83a (__TEXT,__text) external __ZN10TCFURLInfo27GetFileSystemRepresentationEPK7__CFURLbPhl
000000010000ef84 (__TEXT,__text) external __ZN10TCFURLInfo27LocalizedStringWithFileNameEPK10__CFStringPK7__CFURL
000000010000befc (__TEXT,__text) external __ZN10TCFURLInfo32GetCopyItemRequestedPropertyKeysEv
00000001000318d8 (__DATA,__common) external __ZN10TCFURLInfo9ggidToUseE
00000001000318d4 (__DATA,__common) external __ZN10TCFURLInfo9guidToUseE
000000010000b790 (__TEXT,__text) external __ZN10TCFURLInfoC2Ev
0000000100009e38 (__TEXT,__text) external __ZN12TUniqueNamer14NextUniqueNameER7TString
0000000100009da2 (__TEXT,__text) external __ZN12TUniqueNamer7SetSeedERK7TStringS2_
000000010000f160 (__TEXT,__text) external __ZN15TFileDescriptor4OpenEPKc9OpenFlags8SymlinksP16__CFFileSecuritybbb
000000010000f11a (__TEXT,__text) external __ZN15TFileDescriptor5CloseEv
00000001000101e6 (__TEXT,__text) external __ZN15TFileDescriptorD2Ev
0000000100007dec (__TEXT,__text) external __ZN23FIProviderDomainFetcher16FetchDomainForIDEP8NSString27FPProviderDomainCachePolicyP5NSURLPU15__autoreleasingP7NSError
0000000100007c52 (__TEXT,__text) external __ZN23FIProviderDomainFetcher16FindQueuedDomainEP8NSString
00000001000085fe (__TEXT,__text) external __ZN23FIProviderDomainFetcher17FetchDomainForURLEP5NSURLb27FPProviderDomainCachePolicyPU15__autoreleasingP7NSError
0000000100007b82 (__TEXT,__text) external __ZN23FIProviderDomainFetcher5QueueEP16FIProviderDomain
00000001000077ec (__TEXT,__text) external __ZN23FIProviderDomainFetcher5StartEv
000000010000872e (__TEXT,__text) external __ZN23FIProviderDomainFetcher9SingletonEv
0000000100007750 (__TEXT,__text) external __ZN23FIProviderDomainFetcherC2Ev
000000010000a360 (__TEXT,__text) external __ZN7TString10MutableRefEv
000000010000a982 (__TEXT,__text) external __ZN7TString11SetFromUTF8EPKcm
000000010000a3be (__TEXT,__text) external __ZN7TString15SetFromUniCharsEPKtl
000000010000aa6e (__TEXT,__text) external __ZN7TString23SetStringRefAsImmutableEPK10__CFString
000000010000a73e (__TEXT,__text) external __ZN7TString6AppendERKS_
000000010000a7ba (__TEXT,__text) external __ZN7TString9IsMutableEPK10__CFString
000000010000a3f0 (__TEXT,__text) external __ZN7TString9SetLengthEl
000000010000a9fa (__TEXT,__text) external __ZN7TStringC1EPKc
000000010000aa64 (__TEXT,__text) external __ZN7TStringC1EPKcm
000000010000a356 (__TEXT,__text) external __ZN7TStringC1ERK12HFSUniStr255
000000010000a91c (__TEXT,__text) external __ZN7TStringC2EPKc
000000010000aa04 (__TEXT,__text) external __ZN7TStringC2EPKcm
000000010000a2f4 (__TEXT,__text) external __ZN7TStringC2ERK12HFSUniStr255
000000010000574e (__TEXT,__text) external __ZN8TDSMutex4lockEv
0000000100005762 (__TEXT,__text) external __ZN8TDSMutex6unlockEv
0000000100005730 (__TEXT,__text) external __ZN8TDSMutexC1Eb
00000001000056ae (__TEXT,__text) external __ZN8TDSMutexC2Eb
000000010000573a (__TEXT,__text) external __ZN8TDSMutexD1Ev
000000010000f3c0 (__TEXT,__text) external __ZNK10TCFURLInfo10CreateFileERK7TStringP12TUniqueNamerP16__CFFileSecuritybRNSt3__110shared_ptrIS_EE
000000010000b84c (__TEXT,__text) external __ZNK10TCFURLInfo10PathAsCStrEv
000000010000ffae (__TEXT,__text) external __ZNK10TCFURLInfo14CreateLockFileERKNSt3__110shared_ptrIS_EEPK7TStringP16__CFFileSecuritybRS2_
000000010000f7c0 (__TEXT,__text) external __ZNK10TCFURLInfo15CreateDirectoryERK7TStringP12TUniqueNamerP16__CFFileSecuritybRNSt3__110shared_ptrIS_EE
000000010000fc1e (__TEXT,__text) external __ZNK10TCFURLInfo19CreateLockDirectoryERKNSt3__110shared_ptrIS_EEPK7TStringP16__CFFileSecuritybRS2_b
000000010000d8fe (__TEXT,__text) external __ZNK10TCFURLInfo19GetVolumeInfoRecordER16VolumeInfoRecord
000000010000d1a8 (__TEXT,__text) external __ZNK10TCFURLInfo4NameEv
000000010000b9b8 (__TEXT,__text) external __ZNK10TCFURLInfo4PathEv
000000010000a840 (__TEXT,__text) external __ZNK7TString10BeginsWithERKS_
000000010000a4cc (__TEXT,__text) external __ZNK7TString13SubStringFromEl
000000010000a674 (__TEXT,__text) external __ZNK7TString18CopyToHFSUniStr255EP12HFSUniStr255
000000010000a890 (__TEXT,__text) external __ZNK7TString3StrEv
000000010000a8f6 (__TEXT,__text) external __ZNK7TString5c_strEv
000000010000aae0 (__TEXT,__text) external __ZNK7TString8EndsWithERKS_
000000010000a71c (__TEXT,__text) external __ZNK7TString9SubStringERK8_NSRange
000000010000a514 (__TEXT,__text) external __ZNK7TString9SubStringEll
                 (undefined) external __ZNKSt3__119__shared_weak_count13__get_deleterERKSt9type_info (from libc++)
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112__next_primeEm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_count14__release_weakEv (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_countD2Ev (from libc++)
                 (undefined) external __ZNSt3__15mutex4lockEv (from libc++)
                 (undefined) external __ZNSt3__15mutex6unlockEv (from libc++)
                 (undefined) external __ZNSt3__15mutexD1Ev (from libc++)
                 (undefined) external __ZNSt3__19to_stringEi (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) external __ZTINSt3__119__shared_weak_countE (from libc++)
000000010002de38 (__DATA_CONST,__const) weak external __ZTINSt3__120__shared_ptr_emplaceI10TCFURLInfoNS_9allocatorIS1_EEEE
                 (undefined) external __ZTISt12length_error (from libc++)
                 (undefined) external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
0000000100022dd4 (__TEXT,__const) weak external __ZTSNSt3__120__shared_ptr_emplaceI10TCFURLInfoNS_9allocatorIS1_EEEE
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __Znwm (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___CFStringIsMutable (from CoreFoundation)
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_guard_abort (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __kCFURLDeviceRefNumKey (from CoreFoundation)
                 (undefined) external __kCFURLFileAllocatedSizeOfResourceForkKey (from CoreFoundation)
                 (undefined) external __kCFURLFileFlagsKey (from CoreFoundation)
                 (undefined) external __kCFURLFileIDKey (from CoreFoundation)
                 (undefined) external __kCFURLFileSizeOfResourceForkKey (from CoreFoundation)
                 (undefined) external __kCFURLFinderInfoKey (from CoreFoundation)
                 (undefined) external __kCFURLIsCompressedKey (from CoreFoundation)
                 (undefined) external __kCFURLIsRestrictedKey (from CoreFoundation)
                 (undefined) external __kCFURLIsSystemAppendKey (from CoreFoundation)
                 (undefined) external __kCFURLIsSystemNoUnlinkKey (from CoreFoundation)
                 (undefined) external __kCFURLIsUserAppendKey (from CoreFoundation)
                 (undefined) external __kCFURLVolumeIsQuarantinedKey (from CoreFoundation)
                 (undefined) external __kCFURLVolumeRefNumKey (from CoreFoundation)
0000000100000000 (__TEXT,__text) [referenced dynamically] external __mh_execute_header
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __qtn_file_alloc (from libSystem)
                 (undefined) external __qtn_file_free (from libSystem)
                 (undefined) external __qtn_file_init_with_fd (from libSystem)
                 (undefined) external __qtn_file_to_data (from libSystem)
                 (undefined) external __set_user_dir_suffix (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _acl_free (from libSystem)
                 (undefined) external _acl_get_file (from libSystem)
                 (undefined) external _acl_init (from libSystem)
                 (undefined) external _acl_set_file (from libSystem)
                 (undefined) external _archive_entry_clear (from libarchive)
                 (undefined) external _archive_entry_copy_stat (from libarchive)
                 (undefined) external _archive_entry_filetype (from libarchive)
                 (undefined) external _archive_entry_free (from libarchive)
                 (undefined) external _archive_entry_hardlink (from libarchive)
                 (undefined) external _archive_entry_new (from libarchive)
                 (undefined) external _archive_entry_pathname (from libarchive)
                 (undefined) external _archive_entry_set_hardlink (from libarchive)
                 (undefined) external _archive_entry_set_pathname (from libarchive)
                 (undefined) external _archive_entry_set_symlink (from libarchive)
                 (undefined) external _archive_entry_size (from libarchive)
                 (undefined) external _archive_entry_size_is_set (from libarchive)
                 (undefined) external _archive_errno (from libarchive)
                 (undefined) external _archive_error_string (from libarchive)
                 (undefined) external _archive_filter_bytes (from libarchive)
                 (undefined) external _archive_format (from libarchive)
                 (undefined) external _archive_read_add_passphrase (from libarchive)
