00007ffa0401b850 (__TEXT,__text) non-external -[CUICatalog(LIRepSelection) _LI_iconImageWithName:size:scale:idiom:subtype:gamut:layoutDirection:]
00007ffa403597f8 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00007ffa403598e0 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_48_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa403598c0 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_76_e54_v48?0^{CGContext=}8{CGRect={CGPoint=dd}{CGSize=dd}}16l
00007ffa403599d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ffa40359a18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00007ffa40359a38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ffa40359a58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ffa40359818 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa403599b8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa403599f8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffa40359900 (__DATA_CONST,__const) non-external ___block_literal_global.163
00007ffa40359940 (__DATA_CONST,__const) non-external ___block_literal_global.180
00007ffa40359838 (__DATA_CONST,__const) non-external ___block_literal_global.42
00007ffa40359858 (__DATA_CONST,__const) non-external ___block_literal_global.45
00007ffa40359878 (__DATA_CONST,__const) non-external ___block_literal_global.48
00007ffa0401c4b0 (__TEXT,__text) non-external ___convertBGRA8888ToBGRA8888Grayscale
00007ffa04016a10 (__TEXT,__text) non-external ___createDocumentIconFromImage_block_invoke
                 (undefined) external ___memcpy_chk (from libSystem)
                 (undefined) external ___memset_chk (from libSystem)
00007ffa0401b1a0 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_0_0
00007ffa0401b170 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_0_1_8_0
00007ffa040158c0 (__TEXT,__text) non-external (was a private external) ___os_log_helper_16_2_2_8_32_4_0
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00007ffa0401a230 (__TEXT,__text) non-external __addContinuousCornerToPath
00007ffa0401ced0 (__TEXT,__const) non-external __addContinuousCornerToPath.arcDelta
00007ffa0401cec8 (__TEXT,__const) non-external __addContinuousCornerToPath.arcOffset
00007ffa0401cec0 (__TEXT,__const) non-external __addContinuousCornerToPath.continuousRadiusAdjust
00007ffa0401ceb8 (__TEXT,__const) non-external __addContinuousCornerToPath.percent
00007ffa0401ceb0 (__TEXT,__const) non-external __addContinuousCornerToPath.radiusFactor
00007ffa040105f0 (__TEXT,__text) non-external __bundleIsAppleInternal
00007ffa04010650 (__TEXT,__text) non-external __bundleIsRightToLeft
00007ffa04011d50 (__TEXT,__text) external __copyAppClipDefaultIconImages
00007ffa421acc18 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.__DefaultImageURLs
00007ffa421acc20 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.onceToken
00007ffa04011b70 (__TEXT,__text) non-external (was a private external) __copyDefaultIconImages
00007ffa421acbe8 (__DATA,__bss) non-external __copyDefaultIconImages.__DefaultImageURLs
00007ffa421acbf0 (__DATA,__bss) non-external __copyDefaultIconImages.onceToken
00007ffa04011790 (__TEXT,__text) non-external (was a private external) __copyDefaultIconURLs
00007ffa04011cb0 (__TEXT,__text) non-external (was a private external) __copyMessagesDefaultIconImages
00007ffa421acc08 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.__DefaultImageURLs
00007ffa421acc10 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.onceToken
00007ffa04011c10 (__TEXT,__text) non-external (was a private external) __copyNanoDefaultIconImages
00007ffa421acbf8 (__DATA,__bss) non-external __copyNanoDefaultIconImages.__DefaultImageURLs
00007ffa421acc00 (__DATA,__bss) non-external __copyNanoDefaultIconImages.onceToken
00007ffa04013700 (__TEXT,__text) non-external __createApplicationIconFromImage
00007ffa04016460 (__TEXT,__text) non-external __createCircleIconFromImage
00007ffa04016500 (__TEXT,__text) non-external __createIcon
00007ffa04011b00 (__TEXT,__text) non-external __frameworkBundle
00007ffa421acc28 (__DATA,__bss) non-external __frameworkBundle.frameworkBundle
00007ffa421acc30 (__DATA,__bss) non-external __frameworkBundle.onceToken
00007ffa0401adf0 (__TEXT,__text) non-external __interiorPointForCorner
00007ffa0400ec90 (__TEXT,__text) non-external __isDocumentVariant
                 (undefined) external __kCFBundleIconFileKey (from CoreFoundation)
00007ffa040193c0 (__TEXT,__text) non-external __legacy_bottomInsetForPrecomposedImageVariant
00007ffa04019140 (__TEXT,__text) non-external __legacy_expectedInputSizeForPrecomposedImageVariant
00007ffa04018f20 (__TEXT,__text) non-external __legacy_isPrecomposedImageForVariant
00007ffa04019330 (__TEXT,__text) non-external __legacy_sideInsetForPrecomposedImageVariant
00007ffa04019270 (__TEXT,__text) non-external __legacy_topInsetForPrecomposedImageVariant
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
00007ffa04016320 (__TEXT,__text) non-external _addURLsForCFBundleIconsEntry
00007ffa04016190 (__TEXT,__text) non-external _addURLsForIconSpecifier
00007ffa040160d0 (__TEXT,__text) non-external _addURLsForIconSpecifiers
00007ffa04015370 (__TEXT,__text) non-external _bottomInsetForVariant
                 (undefined) external _calloc (from libSystem)
00007ffa04017f60 (__TEXT,__text) non-external _canonicalizePath
00007ffa0400f270 (__TEXT,__text) non-external _composedImageBoundsForVariant
00007ffa04017a00 (__TEXT,__text) non-external _copyIconFilesForStyleDictionary
00007ffa0400f980 (__TEXT,__text) non-external _copyIconFilesForVariantInBundle
00007ffa040100f0 (__TEXT,__text) non-external _copyIconsDictionaryForBundle
00007ffa04010850 (__TEXT,__text) non-external (was a private external) _copyImagesForIconURLsFilteringForVariant
00007ffa04017ce0 (__TEXT,__text) non-external _copyPathByResolvingSymlinkAtURL
00007ffa04010330 (__TEXT,__text) non-external _copyPrimaryIconName
00007ffa04017920 (__TEXT,__text) non-external _copyStyleDictionaryForStyleAndPreferredIconName
                 (undefined) external _cos (from libSystem)
00007ffa0400f380 (__TEXT,__text) non-external _createApplicationIconFromImage
00007ffa04010b30 (__TEXT,__text) non-external _createCGImageForURL
00007ffa04016f20 (__TEXT,__text) non-external _createCGImageFromFrameworkBundleResourceNamed
00007ffa0400f570 (__TEXT,__text) non-external _createCircleIconFromImage
00007ffa040183f0 (__TEXT,__text) non-external _createDefaultAppClipIconWithOptions
00007ffa040107f0 (__TEXT,__text) non-external _createDefaultIconWithOptions
00007ffa0400f740 (__TEXT,__text) non-external _createDocumentIconFromImage
00007ffa04015fb0 (__TEXT,__text) non-external _createInfoDictionaryForBundleNotLocalizedForDevice
00007ffa0400f7d0 (__TEXT,__text) non-external _createMessagesIconFromImage
00007ffa04018170 (__TEXT,__text) non-external _createURLForFormatInBundle
00007ffa04018000 (__TEXT,__text) non-external _createURLForImageInBundleWithSizeIfExists
00007ffa040115b0 (__TEXT,__text) non-external _createURLForPrefixes
                 (undefined) external _dispatch_once (from libSystem)
00007ffa04017520 (__TEXT,__text) non-external _documentBadgeSizeForVariant
00007ffa04017300 (__TEXT,__text) non-external _documentBaseNameForVariant
00007ffa0400e0f0 (__TEXT,__text) non-external _expectedInputSizeForVariant
00007ffa04011ef0 (__TEXT,__text) non-external _frameAndImageNamesForVariant
00007ffa04011440 (__TEXT,__text) non-external _gatherURLsForBundleWithFiles
00007ffa0400fe30 (__TEXT,__text) non-external _iconOptionsForBundle
00007ffa04017b10 (__TEXT,__text) non-external _iconOptionsForBundleWithStyleDictionary
00007ffa04010840 (__TEXT,__text) non-external _isAppClipBundle
00007ffa04017ea0 (__TEXT,__text) non-external _isFilePathContainedInPath
00007ffa04010dd0 (__TEXT,__text) non-external _isProbableBadInputImage
00007ffa040177b0 (__TEXT,__text) non-external _isPropertyListBooleanTrue
00007ffa040182c0 (__TEXT,__text) non-external _isRegularFileAtURL
00007ffa040182f0 (__TEXT,__text) non-external _isRegularFileAtURLWithSize
00007ffa04017c30 (__TEXT,__text) non-external _isSystemURL
00007ffa04015f60 (__TEXT,__text) non-external _isType
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorMalloc (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleUsesMetricSystem (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLFileSizeKey (from CoreFoundation)
                 (undefined) external _kCGColorSpaceExtendedSRGB (from CoreGraphics)
                 (undefined) external _kCGImageBlockBaseAddressAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockBytesPerRowAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatBGRx8 (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockMarkAsReadOnlyRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockSingletonRequest (from CoreGraphics)
                 (undefined) external _kCGImageSourceShouldCache (from ImageIO)
                 (undefined) external _kCGImageSourceSkipMetadata (from ImageIO)
                 (undefined) external _lstat$INODE64 (from libSystem)
                 (undefined) external _madvise (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
