00000001d2835dec (__TEXT,__text) non-external -[CUICatalog(LIRepSelection) _LI_iconImageWithName:size:scale:idiom:subtype:gamut:layoutDirection:]
00000001f4b45d70 (__AUTH_CONST,__const) non-external ___block_literal_global.197
00000001f4b45d90 (__AUTH_CONST,__const) non-external ___block_literal_global.219
00000001f4b45d10 (__AUTH_CONST,__const) non-external ___block_literal_global.38
00000001f4b45d30 (__AUTH_CONST,__const) non-external ___block_literal_global.43
00000001f4b45d50 (__AUTH_CONST,__const) non-external ___block_literal_global.48
00000001d2833f84 (__TEXT,__text) non-external ___createDocumentIconFromImage_block_invoke
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00000001d28354b4 (__TEXT,__text) non-external __addContinuousCornerToPath
00000001d2831484 (__TEXT,__text) non-external __bundleIsAppleInternal
00000001d28314c4 (__TEXT,__text) non-external __bundleIsRightToLeft
00000001d2832094 (__TEXT,__text) external __copyAppClipDefaultIconImages
00000001ec1de2a8 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.__DefaultImageURLs
00000001d2836688 (__TEXT,__text) non-external __copyAppClipDefaultIconImages.cold.1
00000001ec1de2b0 (__DATA,__bss) non-external __copyAppClipDefaultIconImages.onceToken
00000001d2831f38 (__TEXT,__text) non-external (was a private external) __copyDefaultIconImages
00000001ed688888 (__DATA_DIRTY,__bss) non-external __copyDefaultIconImages.__DefaultImageURLs
00000001d283664c (__TEXT,__text) non-external __copyDefaultIconImages.cold.1
00000001ed688890 (__DATA_DIRTY,__bss) non-external __copyDefaultIconImages.onceToken
00000001d2831d2c (__TEXT,__text) non-external (was a private external) __copyDefaultIconURLs
00000001d2832020 (__TEXT,__text) non-external (was a private external) __copyMessagesDefaultIconImages
00000001ec1de298 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.__DefaultImageURLs
00000001d2836674 (__TEXT,__text) non-external __copyMessagesDefaultIconImages.cold.1
00000001ec1de2a0 (__DATA,__bss) non-external __copyMessagesDefaultIconImages.onceToken
00000001d2831fac (__TEXT,__text) non-external (was a private external) __copyNanoDefaultIconImages
00000001ec1de288 (__DATA,__bss) non-external __copyNanoDefaultIconImages.__DefaultImageURLs
00000001d2836660 (__TEXT,__text) non-external __copyNanoDefaultIconImages.cold.1
00000001ec1de290 (__DATA,__bss) non-external __copyNanoDefaultIconImages.onceToken
00000001d2833cdc (__TEXT,__text) non-external __createIcon
00000001d2831ef4 (__TEXT,__text) non-external __frameworkBundle
00000001d2836638 (__TEXT,__text) non-external __frameworkBundle.cold.1
00000001ed688898 (__DATA_DIRTY,__bss) non-external __frameworkBundle.frameworkBundle
00000001ed6888a0 (__DATA_DIRTY,__bss) non-external __frameworkBundle.onceToken
00000001d2835828 (__TEXT,__text) non-external __interiorPointForCorner
                 (undefined) external __kCFBundleIconFileKey (from CoreFoundation)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
00000001d2833be8 (__TEXT,__text) non-external _addURLsForCFBundleIconsEntry
00000001d2833ad8 (__TEXT,__text) non-external _addURLsForIconSpecifier
00000001d2833a2c (__TEXT,__text) non-external _addURLsForIconSpecifiers
                 (undefined) external _bzero (from libSystem)
00000001d283480c (__TEXT,__text) non-external _canonicalizePath
00000001d2830834 (__TEXT,__text) non-external _composedImageBoundsForVariant
00000001d2831154 (__TEXT,__text) non-external _copyIconsDictionaryForBundle
00000001d28315d8 (__TEXT,__text) non-external (was a private external) _copyImagesForIconURLsFilteringForVariant
00000001d2831330 (__TEXT,__text) non-external _copyPrimaryIconName
00000001d28318b4 (__TEXT,__text) non-external _createCGImageForURL
00000001d28342e0 (__TEXT,__text) non-external _createCGImageFromFrameworkBundleResourceNamed
00000001d2834978 (__TEXT,__text) non-external _createURLForFormatInBundle
00000001d2834870 (__TEXT,__text) non-external _createURLForImageInBundleWithSizeIfExists
00000001d2831bb8 (__TEXT,__text) non-external _createURLForPrefixes
                 (undefined) external _dispatch_once (from libSystem)
00000001d28344f8 (__TEXT,__text) non-external _documentBaseNameForVariant
00000001d283004c (__TEXT,__text) non-external _expectedInputSizeForVariant
00000001d28321ec (__TEXT,__text) non-external _frameAndImageNamesForVariant
00000001d2831a64 (__TEXT,__text) non-external _gatherURLsForBundleWithFiles
00000001d2834768 (__TEXT,__text) non-external _isFilePathContainedInPath
00000001d2834630 (__TEXT,__text) non-external _isPropertyListBooleanTrue
00000001d2834a10 (__TEXT,__text) non-external _isRegularFileAtURL
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorMalloc (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleUsesMetricSystem (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLFileSizeKey (from CoreFoundation)
                 (undefined) external _kCGColorSpaceExtendedSRGB (from CoreGraphics)
                 (undefined) external _kCGImageBlockBaseAddressAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockBytesPerRowAlignmentRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatBGRx8 (from CoreGraphics)
                 (undefined) external _kCGImageBlockFormatRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockMarkAsReadOnlyRequest (from CoreGraphics)
                 (undefined) external _kCGImageBlockSingletonRequest (from CoreGraphics)
                 (undefined) external _kCGImageSourceShouldCache (from ImageIO)
                 (undefined) external _kCGImageSourceSkipMetadata (from ImageIO)
                 (undefined) external _lstat (from libSystem)
                 (undefined) external _madvise (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
00000001d28385c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$URLForResource:withExtension:
00000001d28385e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$URLsForResourcesWithExtension:subdirectory:
00000001d2838600 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$absoluteString
00000001d2838620 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$addObject:
00000001d2838640 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$array
00000001d2838660 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$bundleWithIdentifier:
00000001d2838680 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$copy
00000001d28386a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$countByEnumeratingWithState:objects:count:
00000001d28386c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$createCGImageWithBitmapData:
00000001d28386e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$defaultManager
00000001d2838700 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$getRelationship:ofDirectoryAtURL:toItemAtURL:error:
00000001d2838720 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$hasPrefix:
00000001d2838740 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$iconImageWithName:scaleFactor:deviceIdiom:deviceSubtype:displayGamut:layoutDirection:sizeClassHorizontal:sizeClassVertical:desiredSize:
00000001d2838760 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$lastPathComponent
00000001d2838780 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$stringByAppendingString:
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_signpost_enabled (from libSystem)
                 (undefined) external _os_signpost_id_generate (from libSystem)
00000001d2832a68 (__TEXT,__text) non-external _outputSizeForVariant
00000001d28331cc (__TEXT,__text) non-external (was a private external) _outputVisibleImageBoundsForVariant
                 (undefined) external _readlink (from libSystem)
00000001d2832f48 (__TEXT,__text) non-external _scaleForVariant
00000001d2833178 (__TEXT,__text) non-external _sideInsetForVariant
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
00000001d2833ec0 (__TEXT,__text) non-external _unskewedCompositingFrameForDestinationFrame
