00007ffb05fef144 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ffb05fef274 (__TEXT,__gcc_except_tab) non-external GCC_except_table160
00007ffb05fef2b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table183
00007ffb05fef2c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table219
00007ffb05fef2d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table225
00007ffb05fef2ec (__TEXT,__gcc_except_tab) non-external GCC_except_table274
00007ffb05fef2fc (__TEXT,__gcc_except_tab) non-external GCC_except_table306
00007ffb05fef348 (__TEXT,__gcc_except_tab) non-external GCC_except_table401
00007ffb05fef35c (__TEXT,__gcc_except_tab) non-external GCC_except_table415
00007ffb05fef36c (__TEXT,__gcc_except_tab) non-external GCC_except_table416
00007ffb05fef380 (__TEXT,__gcc_except_tab) non-external GCC_except_table419
00007ffb05fef394 (__TEXT,__gcc_except_tab) non-external GCC_except_table420
00007ffb05fef3b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table421
00007ffb05fef3dc (__TEXT,__gcc_except_tab) non-external GCC_except_table478
00007ffb05fef400 (__TEXT,__gcc_except_tab) non-external GCC_except_table543
00007ffb05fef174 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00007ffb05fef1b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
00007ffb05fef1dc (__TEXT,__gcc_except_tab) non-external GCC_except_table64
00007ffb05fef1f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
00007ffb05fef204 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
00007ffb05fd8410 (__TEXT,__text) external _CCCacheDeleteDisablePurgeNotification
00007ffb05fd742f (__TEXT,__text) external _CCCacheDeleteEnablePurgeNotification
                 (undefined) external _CFPreferencesAppSynchronize (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFPreferencesFlushCaches (from CoreFoundation)
                 (undefined) external _CFPreferencesSetAppValue (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFPropertyListIsValid (from CoreFoundation)
                 (undefined) external _CFPropertyListWrite (from CoreFoundation)
                 (undefined) external _CFReadStreamClose (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFSetAddValue (from CoreFoundation)
                 (undefined) external _CFSetContainsValue (from CoreFoundation)
                 (undefined) external _CFSetCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringAppendCString (from CoreFoundation)
                 (undefined) external _CFStringAppendFormat (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFStringFindAndReplace (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetCStringPtr (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetMaximumSizeForEncoding (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFURLCreateDataAndPropertiesFromResource (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
                 (undefined) external _CFURLCreateWithString (from CoreFoundation)
                 (undefined) external _CFURLWriteDataAndPropertiesToResource (from CoreFoundation)
                 (undefined) external _CFUUIDCreate (from CoreFoundation)
                 (undefined) external _CFUUIDCreateString (from CoreFoundation)
                 (undefined) external _CFWriteStreamClose (from CoreFoundation)
                 (undefined) external _CFWriteStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFWriteStreamOpen (from CoreFoundation)
                 (undefined) weak external _CacheDeleteEnumerateRemovedFilesInDirectories (from CacheDelete)
                 (undefined) weak external _CacheDeleteInitPurgeMarker (from CacheDelete)
                 (undefined) weak external _CacheDeleteRegisterPurgeNotification (from CacheDelete)
00007ffb05feec78 (__TEXT,__const) non-external (was a private external) _CoreCaptureDaemonVersionNumber
00007ffb05feec40 (__TEXT,__const) non-external (was a private external) _CoreCaptureDaemonVersionString
00007ffb05f9ceba (__TEXT,__text) external _CoreCaptureStart
00007ffb05fbe9e0 (__TEXT,__text) external _CoreCaptureStop
                 (undefined) external _IOAllowPowerChange (from IOKit)
                 (undefined) external _IOCFUnserialize (from IOKit)
                 (undefined) external _IOConnectCallAsyncStructMethod (from IOKit)
                 (undefined) external _IOConnectCallMethod (from IOKit)
                 (undefined) external _IOConnectCallScalarMethod (from IOKit)
                 (undefined) external _IOConnectMapMemory (from IOKit)
                 (undefined) external _IOConnectSetNotificationPort (from IOKit)
                 (undefined) external _IOConnectUnmapMemory (from IOKit)
                 (undefined) external _IODeregisterForSystemPower (from IOKit)
                 (undefined) external _IOIteratorNext (from IOKit)
                 (undefined) external _IOMainPort (from IOKit)
                 (undefined) external _IONotificationPortCreate (from IOKit)
                 (undefined) external _IONotificationPortDestroy (from IOKit)
                 (undefined) external _IONotificationPortGetMachPort (from IOKit)
                 (undefined) external _IONotificationPortSetDispatchQueue (from IOKit)
                 (undefined) external _IOObjectRelease (from IOKit)
                 (undefined) external _IOObjectRetain (from IOKit)
                 (undefined) external _IORegisterForSystemPower (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IORegistryEntryGetChildIterator (from IOKit)
                 (undefined) external _IORegistryEntryGetName (from IOKit)
                 (undefined) external _IORegistryEntryGetParentEntry (from IOKit)
                 (undefined) external _IORegistryEntryIDMatching (from IOKit)
                 (undefined) external _IOReportAddChannelDescription (from libIOReport)
                 (undefined) external _IOReportCopyChannelsForDriver (from libIOReport)
                 (undefined) external _IOReportCreateAggregate (from libIOReport)
                 (undefined) external _IOReportCreateSamples (from libIOReport)
                 (undefined) external _IOReportCreateSamplesRaw (from libIOReport)
                 (undefined) external _IOReportCreateSubscription (from libIOReport)
                 (undefined) external _IOReportGetChannelCount (from libIOReport)
                 (undefined) external _IOReportMergeChannels (from libIOReport)
                 (undefined) external _IOServiceAddMatchingNotification (from IOKit)
                 (undefined) external _IOServiceClose (from IOKit)
                 (undefined) external _IOServiceGetMatchingService (from IOKit)
                 (undefined) external _IOServiceGetMatchingServices (from IOKit)
                 (undefined) external _IOServiceNameMatching (from IOKit)
                 (undefined) external _IOServiceOpen (from IOKit)
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _OBJC_CLASS_$_NSCalendarDate (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) weak external _OSAWriteLogForSubmission (from CrashReporterSupport)
                 (undefined) external _SecTaskCopyValueForEntitlement (from Security)
                 (undefined) external _SecTaskCreateWithAuditToken (from Security)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __CFCopySystemVersionDictionary (from CoreFoundation)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __Unwind_Resume (from libSystem)
00007ffb05fd6e3a (__TEXT,__text) external __Z24CCSubmitLogToCrashTracerPKci
00007ffb05fd7361 (__TEXT,__text) external __Z27CCSubmitBinaryToCrashTracerPKci
00007ffb05fe7703 (__TEXT,__text) external __Z43NSJSONSerializationCreateDataWithJSONObjectPKvjPv
00007ffb439a9708 (__DATA,__bss) non-external __ZL12gReleaseType
00007ffb05f9d32c (__TEXT,__text) non-external __ZL12getOsVersionPc
00007ffb439a9738 (__DATA,__bss) non-external __ZL13gDeviceFusing
00007ffb43236ec0 (__DATA_DIRTY,__bss) non-external __ZL13osTransaction
00007ffb05fcf312 (__TEXT,__text) non-external __ZL14getCCSessionidPKcmS0_mP11CCTimestampS0_
00007ffb05fe1346 (__TEXT,__text) non-external __ZL15add_ull_to_dictPKcyP14__CFDictionary
00007ffb439a9721 (__DATA,__bss) non-external __ZL15gBootArgsParsed.0
00007ffb05fe13c0 (__TEXT,__text) non-external __ZL16add_cstr_to_dictPKcPcP14__CFDictionary
00007ffb05feb27a (__TEXT,__text) non-external __ZL17_StringForXPCTypePK11_xpc_type_s
00007ffb05fe0bb2 (__TEXT,__text) non-external __ZL17writeMetadataFilePK14__CFDictionaryPK10__CFString
00007ffb05fe1414 (__TEXT,__text) non-external __ZL18add_cftype_to_dictPKcPKvP14__CFDictionary
00007ffb43236eb8 (__DATA_DIRTY,__bss) non-external __ZL18gPMConnectRootPort
00007ffb05fb8a9a (__TEXT,__text) non-external __ZL19_captureTapCallbackP5CCTapPv
00007ffb05fef0d6 (__TEXT,__const) non-external __ZL19kSectionHeaderBlock
00007ffb05fd7d70 (__TEXT,__text) non-external __ZL19processRemovedFilesPK9__CFArray
00007ffb439a95e8 (__DATA,__bss) non-external __ZL20monitoredDirectories
00007ffb05fa45c9 (__TEXT,__text) non-external __ZL21pruneDirectoryNDaysDoPKcill
00007ffb05fc9f69 (__TEXT,__text) non-external __ZL22sortByModificationTimePKvS0_Pv
00007ffb05fcf534 (__TEXT,__text) non-external __ZL28_logTapInterestCallback_dextPviPS_j
00007ffb05fcf4fe (__TEXT,__text) non-external __ZL28_logTapInterestCallback_kextPviPS_j
00007ffb439a95e0 (__DATA,__bss) non-external __ZL28purgeNotificationInitialized
00007ffb05fc663a (__TEXT,__text) non-external __ZL29_dataTapInterestCallback_dextPviPS_j
00007ffb05fc6604 (__TEXT,__text) non-external __ZL29_dataTapInterestCallback_kextPviPS_j
00007ffb05fcf403 (__TEXT,__text) non-external __ZL40fillCaptureDescriptionStringFromMetaDataPcS_m11CCTimestampPKc
00007ffb05fd7158 (__TEXT,__text) non-external __ZL8funcAddrPKc
00007ffb439a9600 (__DATA,__bss) non-external __ZL9gBootArgs
00007ffb05fc027e (__TEXT,__text) external __ZN10CCDataFile13sendTelemetryEv
00007ffb05fbfcce (__TEXT,__text) external __ZN10CCDataFile15openCaptureFileEPKcS1_11CCTimestamp
00007ffb05fbfb88 (__TEXT,__text) external __ZN10CCDataFile16generateFileNameEPKc
00007ffb05fc061e (__TEXT,__text) external __ZN10CCDataFile17withRegistryEntryEj
00007ffb05fbfb1e (__TEXT,__text) non-external __ZN10CCDataFile17writeCommentEntryEPK13CCLogMetadataPKcmb
00007ffb05fbfb7e (__TEXT,__text) external __ZN10CCDataFile21initWithRegistryEntryEj
00007ffb05fc06a0 (__TEXT,__text) external __ZN10CCDataFile24resetTelemetryParametersEv
00007ffb05fbf84c (__TEXT,__text) external __ZN10CCDataFile6ccfreeEv
00007ffb05fbf876 (__TEXT,__text) external __ZN10CCDataFile8openFileEPKc
00007ffb05fbfb76 (__TEXT,__text) external __ZN10CCDataFile8rollFileEv
00007ffb05fbfafa (__TEXT,__text) external __ZN10CCDataFile8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fbfb32 (__TEXT,__text) external __ZN10CCDataFile9closeFileEv
00007ffb05fbf838 (__TEXT,__text) non-external __ZN10CCDataFileD0Ev
00007ffb05fbf832 (__TEXT,__text) non-external __ZN10CCDataFileD1Ev
00007ffb05fba38c (__TEXT,__text) external __ZN11CCConfigure13notifyTimeoutEP18CCConfigureContextPKv
00007ffb05fbb59a (__TEXT,__text) external __ZN11CCConfigure13profileLoadedEv
00007ffb05fbb5a8 (__TEXT,__text) external __ZN11CCConfigure14profileRemovedEv
00007ffb05fba5ae (__TEXT,__text) external __ZN11CCConfigure14watermarkLevelEP18CCConfigureContextPKv
00007ffb05fbb03c (__TEXT,__text) external __ZN11CCConfigure15setConsoleFlagsEP18CCConfigureContextPKv
00007ffb05fbb12e (__TEXT,__text) external __ZN11CCConfigure15setConsoleLevelEP18CCConfigureContextPKv
00007ffb05fae7ba (__TEXT,__text) external __ZN11CCConfigure15withPipeMonitorEP13CCPipeMonitor
00007ffb05fb87fe (__TEXT,__text) external __ZN11CCConfigure16captureDirectoryEP18CCConfigureContextPKv
00007ffb05fb6fec (__TEXT,__text) external __ZN11CCConfigure18applyConfigurationEPK14__CFDictionaryP18CCConfigureContext
00007ffb05fba03c (__TEXT,__text) external __ZN11CCConfigure19configureLogOptionsEP18CCConfigureContextPKv
00007ffb05fb6f1a (__TEXT,__text) external __ZN11CCConfigure19initWithPipeMonitorEP13CCPipeMonitor
00007ffb05fba9f2 (__TEXT,__text) external __ZN11CCConfigure20getLogTapWithContextEP18CCConfigureContext
00007ffb05fbaa34 (__TEXT,__text) external __ZN11CCConfigure23findTapWithOwnerAndPipeEP18CCConfigureContext
00007ffb05fb8cb6 (__TEXT,__text) external __ZN11CCConfigure27pipePipeCFDictionaryApplierEPKvS1_Pv
00007ffb05fb7a02 (__TEXT,__text) external __ZN11CCConfigure28pipeOwnerCFDictionaryApplierEPKvS1_Pv
00007ffb05fbad36 (__TEXT,__text) external __ZN11CCConfigure29streamPipeCFDictionaryApplierEPKvS1_Pv
00007ffb05fb7976 (__TEXT,__text) external __ZN11CCConfigure30streamOwnerCFDictionaryApplierEPKvS1_Pv
00007ffb05fbadc2 (__TEXT,__text) external __ZN11CCConfigure31streamStreamCFDictionaryApplierEPKvS1_Pv
00007ffb05fb8ef2 (__TEXT,__text) external __ZN11CCConfigure32pipeConfigureCFDictionaryApplierEPKvS1_Pv
00007ffb05fbae36 (__TEXT,__text) external __ZN11CCConfigure34streamConfigureCFDictionaryApplierEPKvS1_Pv
00007ffb05fb7ffa (__TEXT,__text) external __ZN11CCConfigure35captureDirectoryCFDictionaryApplierEPKvS1_Pv
00007ffb05fb7c32 (__TEXT,__text) external __ZN11CCConfigure36captureDictionaryCFDictionaryApplierEPKvS1_Pv
00007ffb05fbaf8c (__TEXT,__text) external __ZN11CCConfigure41streamConfigureConsoleCFDictionaryApplierEPKvS1_Pv
00007ffb05fbaedc (__TEXT,__text) external __ZN11CCConfigure45streamConfigureCoreCaptureCFDictionaryApplierEPKvS1_Pv
00007ffb05fa5692 (__TEXT,__text) external __ZN11CCConfigure6ccfreeEv
00007ffb05fba7d0 (__TEXT,__text) external __ZN11CCConfigure6policyEP18CCConfigureContextPKv
00007ffb05fb9d9c (__TEXT,__text) external __ZN11CCConfigure7captureEP18CCConfigureContextPKv
00007ffb05fbb214 (__TEXT,__text) external __ZN11CCConfigure8setFlagsEP18CCConfigureContextPKv
00007ffb05fbb4b4 (__TEXT,__text) external __ZN11CCConfigure8setLevelEP18CCConfigureContextPKv
00007ffb05fb6f66 (__TEXT,__text) external __ZN11CCConfigure9configureEPK14__CFDictionaryPK10__CFStringS5_P11CCTimestamp
00007ffb05fb6f48 (__TEXT,__text) external __ZN11CCConfigureC1Ev
00007ffb05fb6f30 (__TEXT,__text) external __ZN11CCConfigureC2Ev
00007ffb05fa56c2 (__TEXT,__text) external __ZN11CCConfigureD0Ev
00007ffb05fb6f14 (__TEXT,__text) external __ZN11CCConfigureD1Ev
00007ffb05fb6f60 (__TEXT,__text) external __ZN11CCConfigureD2Ev
00007ffb05fcabc4 (__TEXT,__text) external __ZN11CCFormatter13freeResourcesEv
00007ffb05faab3e (__TEXT,__text) non-external __ZN11CCFormatter15writeFileFooterEv
00007ffb05faaaa6 (__TEXT,__text) non-external __ZN11CCFormatter15writeFileHeaderEv
00007ffb05fb10b2 (__TEXT,__text) external __ZN11CCFormatter17withRegistryEntryEj
00007ffb05fcab72 (__TEXT,__text) external __ZN11CCFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb05fcab86 (__TEXT,__text) external __ZN11CCFormatter21initWithRegistryEntryEj
00007ffb05fa9428 (__TEXT,__text) non-external __ZN11CCFormatter21registerWriteCallbackEP8CCObjectPFlS1_PvmE
00007ffb05faaf52 (__TEXT,__text) external __ZN11CCFormatter6ccfreeEv
00007ffb05fab7c0 (__TEXT,__text) external __ZN11CCFormatter7doWriteEPvm
00007ffb05fcab6a (__TEXT,__text) non-external __ZN11CCFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fcaba4 (__TEXT,__text) external __ZN11CCFormatterC2Ev
00007ffb05fee484 (__TEXT,__text) external __ZN11CCFormatterD0Ev
00007ffb05fee47e (__TEXT,__text) external __ZN11CCFormatterD1Ev
00007ffb05fcabbc (__TEXT,__text) external __ZN11CCFormatterD2Ev
00007ffb05fd922a (__TEXT,__text) external __ZN11CCXPCRemote12eventHandlerEP21xpc_remote_connectionPv
00007ffb05fda27e (__TEXT,__text) external __ZN11CCXPCRemote13remoteCaptureEP11CCTimestampPc
00007ffb05faf194 (__TEXT,__text) external __ZN11CCXPCRemote13withConfigureEP11CCConfigure
00007ffb05fd9f08 (__TEXT,__text) external __ZN11CCXPCRemote17connectionHandlerEPv
00007ffb05fa2cfc (__TEXT,__text) external __ZN11CCXPCRemote17initWithConfigureEP11CCConfigure
00007ffb05fa526e (__TEXT,__text) external __ZN11CCXPCRemote6ccfreeEv
00007ffb05fa3024 (__TEXT,__text) external __ZN11CCXPCRemote6listenEv
00007ffb05fd8620 (__TEXT,__text) external __ZN11CCXPCRemote7connectEv
00007ffb05fd9eea (__TEXT,__text) external __ZN11CCXPCRemoteC1Ev
00007ffb05fd9ed2 (__TEXT,__text) external __ZN11CCXPCRemoteC2Ev
00007ffb05fa52de (__TEXT,__text) external __ZN11CCXPCRemoteD0Ev
00007ffb05fd8618 (__TEXT,__text) external __ZN11CCXPCRemoteD1Ev
00007ffb05fd9f02 (__TEXT,__text) external __ZN11CCXPCRemoteD2Ev
00007ffb05fafd22 (__TEXT,__text) external __ZN12CCXPCService13freeResourcesEv
00007ffb05faef98 (__TEXT,__text) external __ZN12CCXPCService15startXPCServiceEv
00007ffb05fafdba (__TEXT,__text) external __ZN12CCXPCService21handleConnectionEventEPv
00007ffb05feb3ce (__TEXT,__text) external __ZN12CCXPCService21handleIncomingMessageEP17_xpc_connection_sPv
00007ffb05faef42 (__TEXT,__text) external __ZN12CCXPCService27withConfigureAndPipeMonitorEP11CCConfigureP13CCPipeMonitor
00007ffb05fa2b02 (__TEXT,__text) external __ZN12CCXPCService31initWithConfigureAndPipeMonitorEP11CCConfigureP13CCPipeMonitor
00007ffb05fa522c (__TEXT,__text) external __ZN12CCXPCService6ccfreeEv
00007ffb05fed32c (__TEXT,__text) external __ZN12CCXPCServiceC1Ev
00007ffb05fed314 (__TEXT,__text) external __ZN12CCXPCServiceC2Ev
00007ffb05fa5258 (__TEXT,__text) external __ZN12CCXPCServiceD0Ev
00007ffb05feb25a (__TEXT,__text) external __ZN12CCXPCServiceD1Ev
00007ffb05fed344 (__TEXT,__text) external __ZN12CCXPCServiceD2Ev
00007ffb05fd5464 (__TEXT,__text) external __ZN13CCPipeMonitor13profileLoadedEv
00007ffb05fd5c20 (__TEXT,__text) external __ZN13CCPipeMonitor14profileRemovedEv
00007ffb05fd61d0 (__TEXT,__text) external __ZN13CCPipeMonitor14quiesceAllTapsEv
00007ffb05fb0438 (__TEXT,__text) external __ZN13CCPipeMonitor15stopPipeMonitorEv
00007ffb05f9ea6e (__TEXT,__text) external __ZN13CCPipeMonitor16servicePublishedEj
00007ffb05fd3d48 (__TEXT,__text) external __ZN13CCPipeMonitor16startPipeMonitorEv
00007ffb05fd28ee (__TEXT,__text) external __ZN13CCPipeMonitor17serviceTerminatedEj
00007ffb05fd618c (__TEXT,__text) external __ZN13CCPipeMonitor17setProfileMonitorEP16CCProfileMonitor
00007ffb05fd61a2 (__TEXT,__text) external __ZN13CCPipeMonitor21releaseProfileMonitorEv
00007ffb05fd3cba (__TEXT,__text) external __ZN13CCPipeMonitor22withDictionaryAndQueueEP14__CFDictionaryP16dispatch_queue_s
00007ffb05fa380c (__TEXT,__text) external __ZN13CCPipeMonitor23cleanCaptureDirectoriesEv
00007ffb05fd4efc (__TEXT,__text) external __ZN13CCPipeMonitor23findTapWithOwnerAndPipeEPK10__CFStringS2_
00007ffb05fd4968 (__TEXT,__text) external __ZN13CCPipeMonitor23forEachTapWithDirectoryEPK10__CFStringPFvP5CCTapPvES5_
00007ffb05fd68ca (__TEXT,__text) external __ZN13CCPipeMonitor25resumeAllTapsFromQuiescedEv
00007ffb05fd3d56 (__TEXT,__text) external __ZN13CCPipeMonitor26forEachTapWithOwnerAndPipeEPK10__CFStringS2_PFvP5CCTapPvES5_
00007ffb05fd352a (__TEXT,__text) external __ZN13CCPipeMonitor26initWithDictionaryAndQueueEP14__CFDictionaryP16dispatch_queue_s
00007ffb05fa56d6 (__TEXT,__text) external __ZN13CCPipeMonitor6ccfreeEv
00007ffb05faf55a (__TEXT,__text) external __ZN13CCPipeMonitor8isActiveEd
00007ffb05fad472 (__TEXT,__text) non-external __ZN13CCPipeMonitorD0Ev
00007ffb05fd28d6 (__TEXT,__text) non-external __ZN13CCPipeMonitorD1Ev
00007ffb05fe7278 (__TEXT,__text) external __ZN14CCRawFormatter17withRegistryEntryEj
00007ffb05fe725a (__TEXT,__text) external __ZN14CCRawFormatter21initWithRegistryEntryEj
00007ffb05fe724c (__TEXT,__text) external __ZN14CCRawFormatter25getFormatterFileExtensionEv
00007ffb05fe71ec (__TEXT,__text) external __ZN14CCRawFormatter6ccfreeEv
00007ffb05fe71f6 (__TEXT,__text) external __ZN14CCRawFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fe71d8 (__TEXT,__text) non-external __ZN14CCRawFormatterD0Ev
00007ffb05fe71d2 (__TEXT,__text) non-external __ZN14CCRawFormatterD1Ev
00007ffb05fd0cf6 (__TEXT,__text) external __ZN15CCPipeInterface12waitForEventEPFvPviPS0_jES0_
00007ffb05fd22d6 (__TEXT,__text) external __ZN15CCPipeInterface13freeResourcesEv
00007ffb05fd22c6 (__TEXT,__text) non-external __ZN15CCPipeInterface14openUserClientEv
00007ffb05fd22ce (__TEXT,__text) non-external __ZN15CCPipeInterface15getUserClientIDEv
00007ffb05fd1c4e (__TEXT,__text) external __ZN15CCPipeInterface16getDispatchQueueEv
00007ffb05fd1852 (__TEXT,__text) external __ZN15CCPipeInterface16setDispatchQueueEv
00007ffb05fd269c (__TEXT,__text) external __ZN15CCPipeInterface17withRegistryEntryEjP5CCTap
00007ffb05f9fa72 (__TEXT,__text) external __ZN15CCPipeInterface19setNotificationPortEv
00007ffb05fd1c80 (__TEXT,__text) external __ZN15CCPipeInterface21initWithRegistryEntryEjP5CCTap
00007ffb05fd1848 (__TEXT,__text) external __ZN15CCPipeInterface21isNotificationPortSetEv
00007ffb05fd15d2 (__TEXT,__text) external __ZN15CCPipeInterface21wakeupTapLoopInternalEv
00007ffb05fd24e2 (__TEXT,__text) external __ZN15CCPipeInterface25cancelNotificationSourcesEv
00007ffb05fd1c6e (__TEXT,__text) external __ZN15CCPipeInterface26getBackgroundDispatchQueueEv
00007ffb05fa652c (__TEXT,__text) external __ZN15CCPipeInterface6ccfreeEv
00007ffb05fd267e (__TEXT,__text) external __ZN15CCPipeInterfaceC2Ev
00007ffb05fee492 (__TEXT,__text) external __ZN15CCPipeInterfaceD0Ev
00007ffb05fee48c (__TEXT,__text) external __ZN15CCPipeInterfaceD1Ev
00007ffb05fd2696 (__TEXT,__text) external __ZN15CCPipeInterfaceD2Ev
