00007ff80d782c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d782bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d782c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d782bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d782bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d782c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
                 (undefined) external _CFDataCreateWithBytesNoCopy (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetBytes (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDataGetMutableBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFDataSetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryApplyFunction (from CoreFoundation)
                 (undefined) external _CFDictionaryContainsKey (from CoreFoundation)
                 (undefined) external _CFDictionaryCreate (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryGetCount (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValueIfPresent (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveAllValues (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFEqual (from CoreFoundation)
                 (undefined) external _CFGetAllocator (from CoreFoundation)
                 (undefined) external _CFGetRetainCount (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFMachPortCreateRunLoopSource (from CoreFoundation)
                 (undefined) external _CFMachPortCreateWithPort (from CoreFoundation)
                 (undefined) external _CFMachPortInvalidate (from CoreFoundation)
                 (undefined) external _CFMachPortSetInvalidationCallBack (from CoreFoundation)
                 (undefined) external _CFNotificationCenterGetLocalCenter (from CoreFoundation)
                 (undefined) external _CFNotificationCenterPostNotification (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFNumberGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppIntegerValue (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFRunLoopAddSource (from CoreFoundation)
                 (undefined) external _CFRunLoopGetMain (from CoreFoundation)
                 (undefined) external _CFRunLoopRemoveSource (from CoreFoundation)
                 (undefined) external _CFSetAddValue (from CoreFoundation)
                 (undefined) external _CFSetContainsValue (from CoreFoundation)
                 (undefined) external _CFSetCreateMutable (from CoreFoundation)
                 (undefined) external _CFSetGetCount (from CoreFoundation)
                 (undefined) external _CFSetGetValues (from CoreFoundation)
                 (undefined) external _CFSetRemoveValue (from CoreFoundation)
                 (undefined) external _CFSetSetValue (from CoreFoundation)
                 (undefined) external _CFShow (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringAppendFormat (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCreateByCombiningStrings (from CoreFoundation)
                 (undefined) external _CFStringCreateCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringCreateWithBytes (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetIntValue (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFStringHasPrefix (from CoreFoundation)
                 (undefined) external _CGColorSpaceCopyPropertyList (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateICCBased (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithID (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithName (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPlatformColorSpace (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPropertyList (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetID (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetTypeID (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithData (from CoreGraphics)
                 (undefined) external _CGDataProviderRelease (from CoreGraphics)
                 (undefined) external _CGDisplayCurrentMode (from CoreGraphics)
                 (undefined) external _CGDisplayIDToOpenGLDisplayMask (from CoreGraphics)
                 (undefined) external _CGDisplayRegisterReconfigurationCallback (from CoreGraphics)
                 (undefined) external _CGDisplayRemoveReconfigurationCallback (from CoreGraphics)
                 (undefined) external _CGGetActiveDisplayList (from CoreGraphics)
                 (undefined) external _CGGetDisplaysWithOpenGLDisplayMask (from CoreGraphics)
                 (undefined) external _CGGetOnlineDisplayList (from CoreGraphics)
                 (undefined) external _CGLClearDrawable (from OpenGL)
                 (undefined) external _CGLCreateContext (from OpenGL)
                 (undefined) external _CGLCreatePBuffer (from OpenGL)
                 (undefined) external _CGLDescribePBuffer (from OpenGL)
                 (undefined) external _CGLDescribePixelFormat (from OpenGL)
                 (undefined) external _CGLDestroyContext (from OpenGL)
                 (undefined) external _CGLDestroyPBuffer (from OpenGL)
                 (undefined) external _CGLGetCurrentContext (from OpenGL)
                 (undefined) external _CGLGetPixelFormat (from OpenGL)
                 (undefined) external _CGLGetShareGroup (from OpenGL)
                 (undefined) external _CGLGetSurface (from OpenGL)
                 (undefined) external _CGLGetVirtualScreen (from OpenGL)
                 (undefined) external _CGLReleasePixelFormat (from OpenGL)
                 (undefined) external _CGLRetainPixelFormat (from OpenGL)
                 (undefined) external _CGLSetCurrentContext (from OpenGL)
                 (undefined) external _CGLSetPBuffer (from OpenGL)
                 (undefined) external _CGLSetVirtualScreen (from OpenGL)
                 (undefined) external _CGLTexImageIOSurface2D (from OpenGL)
                 (undefined) external _CGLTexImagePBuffer (from OpenGL)
                 (undefined) external _CGMainDisplayID (from CoreGraphics)
                 (undefined) external _CGPointZero (from CoreGraphics)
                 (undefined) external _CGRectGetMidX (from CoreGraphics)
                 (undefined) external _CGRectGetMidY (from CoreGraphics)
                 (undefined) external _CGSGetDisplayOpenGLDisplayAliasMask (from CoreGraphics)
                 (undefined) external _CGSServiceForDisplayAlias (from CoreGraphics)
                 (undefined) external _CGSSessionCopyAllSessionProperties (from CoreGraphics)
                 (undefined) external _CGSessionCopyCurrentDictionary (from CoreGraphics)
00007ff80d7205f4 (__TEXT,__text) non-external (was a private external) _CVAddAtomic
00007ff80d74761b (__TEXT,__text) non-external (was a private external) _CVAtomicCompareAndSwapPtrBarrier
00007ff80d7475cb (__TEXT,__text) non-external (was a private external) _CVBitAndAtomic
00007ff80d720e22 (__TEXT,__text) non-external (was a private external) _CVBitOrAtomic
00007ff80d73e91d (__TEXT,__text) external _CVBufferCopyAttachment
00007ff80d73e8ee (__TEXT,__text) external _CVBufferCopyAttachments
00007ff80d73e8ba (__TEXT,__text) external _CVBufferDumpToQTES
00007ff80d71e09a (__TEXT,__text) external _CVBufferGetAttachment
00007ff80d71e14c (__TEXT,__text) external _CVBufferGetAttachments
00007ff80d73e889 (__TEXT,__text) external _CVBufferHasAttachment
00007ff80d71e194 (__TEXT,__text) external _CVBufferPropagateAttachments
00007ff80d7260bb (__TEXT,__text) external _CVBufferRelease
00007ff80d720b06 (__TEXT,__text) external _CVBufferRemoveAllAttachments
00007ff80d71d670 (__TEXT,__text) external _CVBufferRemoveAttachment
00007ff80d72609b (__TEXT,__text) external _CVBufferRetain
00007ff80d71dd0c (__TEXT,__text) external _CVBufferSetAttachment
00007ff80d71e831 (__TEXT,__text) external _CVBufferSetAttachments
00007ff80d7400d0 (__TEXT,__text) non-external (was a private external) _CVCFDictionaryMergeDictionaryInPlace
00007ff80d71ee97 (__TEXT,__text) external _CVColorPrimariesGetIntegerCodePointForString
00007ff80d71be4e (__TEXT,__text) external _CVColorPrimariesGetStringForIntegerCodePoint
00007ff80d76818c (__TEXT,__text) non-external _CVColorPrimariesGetStringForIntegerCodePoint.cold.1
00007ff80d71f509 (__TEXT,__text) non-external (was a private external) _CVCreateMergedDictionary
00007ff80d74025b (__TEXT,__text) non-external (was a private external) _CVCreateSHA1DigestString
00007ff80d7402da (__TEXT,__text) non-external (was a private external) _CVCreateSHA1DigestStringFromData
00007ff80d741656 (__TEXT,__text) external _CVDEBUGPixelBufferGlobalCacheGetColorSpace
00007ff80d741663 (__TEXT,__text) external _CVDEBUGPixelBufferGlobalCacheGetPropertyList
00007ff80d72de1a (__TEXT,__text) external _CVDataBufferCreateWithIOSurface
00007ff80d7676ba (__TEXT,__text) external _CVDataBufferDecrementUseCountForCategory
00007ff80d72ddfa (__TEXT,__text) external _CVDataBufferGetDataFormatType
00007ff80d72ddba (__TEXT,__text) external _CVDataBufferGetDataSize
00007ff80d72dd69 (__TEXT,__text) external _CVDataBufferGetIOSurface
00007ff80d72ddda (__TEXT,__text) external _CVDataBufferGetPixelFormatType
00007ff80d720723 (__TEXT,__text) external _CVDataBufferGetTypeID
00007ff80d76766d (__TEXT,__text) non-external _CVDataBufferGetTypeID.cold.1
00007ff80d767687 (__TEXT,__text) external _CVDataBufferIncrementUseCountForCategory
00007ff80d72cd09 (__TEXT,__text) external _CVDataBufferPoolCreate
00007ff80d72ce07 (__TEXT,__text) external _CVDataBufferPoolCreateDataBuffer
00007ff80d72ce66 (__TEXT,__text) external _CVDataBufferPoolCreateDataBufferWithAuxAttributes
00007ff80d72cfe0 (__TEXT,__text) external _CVDataBufferPoolFlush
00007ff80d72cd9e (__TEXT,__text) external _CVDataBufferPoolGetAttributes
00007ff80d72cdeb (__TEXT,__text) external _CVDataBufferPoolGetDataBufferAttributes
00007ff80d72d08c (__TEXT,__text) external _CVDataBufferPoolGetMinBufferCount
00007ff80d72bc61 (__TEXT,__text) external _CVDataBufferPoolGetTypeID
00007ff80d767401 (__TEXT,__text) non-external _CVDataBufferPoolGetTypeID.cold.1
00007ff80d72cfbe (__TEXT,__text) external _CVDataBufferPoolPrefetchPages
00007ff80d72ced1 (__TEXT,__text) external _CVDataBufferPoolScanIOSurfaces
00007ff80d72cf11 (__TEXT,__text) external _CVDataBufferPoolScanIOSurfacesWithOptions
00007ff80d72d038 (__TEXT,__text) external _CVDataBufferPoolSetMinBufferCount
00007ff80d76741b (__TEXT,__text) external _CVDataBufferPoolTakeOwnershipOfIOSurface
00007ff80d7208cc (__TEXT,__text) non-external (was a private external) _CVDecrementAtomic
00007ff80d7475dd (__TEXT,__text) non-external (was a private external) _CVDecrementAtomicCounter
00007ff80d7401ce (__TEXT,__text) non-external (was a private external) _CVDictionaryCreateMutableCopy
00007ff80d726d18 (__TEXT,__text) non-external (was a private external) _CVDictionaryGetBoolValueWithDefault
00007ff80d726886 (__TEXT,__text) non-external (was a private external) _CVDictionaryGetIntInArrayWithDefault
00007ff80d71af2a (__TEXT,__text) non-external (was a private external) _CVDictionaryGetIntValueWithDefault
00007ff80d73fe99 (__TEXT,__text) non-external (was a private external) _CVDictionaryGetSizeTFromDataValueInDictionaryWithDefault
00007ff80d726d9e (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt32Array
00007ff80d7400ed (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt32Value
00007ff80d74015d (__TEXT,__text) non-external (was a private external) _CVDictionarySetSInt64Value
00007ff80d7137e8 (__TEXT,__text) external _CVDisplayLinkCreateWithActiveCGDisplays
00007ff80d7276da (__TEXT,__text) external _CVDisplayLinkCreateWithCGDisplay
00007ff80d713888 (__TEXT,__text) external _CVDisplayLinkCreateWithCGDisplays
00007ff80d74d52d (__TEXT,__text) external _CVDisplayLinkCreateWithDisplay
00007ff80d74d30e (__TEXT,__text) external _CVDisplayLinkCreateWithDisplays
00007ff80d74d25c (__TEXT,__text) external _CVDisplayLinkCreateWithOpenGLDisplayMask
00007ff80d715aa6 (__TEXT,__text) external _CVDisplayLinkGetActualOutputVideoRefreshPeriod
00007ff80d74d4a8 (__TEXT,__text) external _CVDisplayLinkGetCurrentCGDisplay
00007ff80d74d586 (__TEXT,__text) external _CVDisplayLinkGetCurrentDisplay
00007ff80d715b3c (__TEXT,__text) external _CVDisplayLinkGetCurrentTime
00007ff80d715050 (__TEXT,__text) external _CVDisplayLinkGetNominalOutputVideoRefreshPeriod
00007ff80d74d4c7 (__TEXT,__text) external _CVDisplayLinkGetOutputVideoLatency
00007ff80d713a2d (__TEXT,__text) external _CVDisplayLinkGetTypeID
00007ff80d767e43 (__TEXT,__text) non-external _CVDisplayLinkGetTypeID.cold.1
00007ff80d727ff6 (__TEXT,__text) external _CVDisplayLinkIsRunning
00007ff80d72258e (__TEXT,__text) external _CVDisplayLinkRelease
00007ff80d73644a (__TEXT,__text) external _CVDisplayLinkRetain
00007ff80d714ede (__TEXT,__text) external _CVDisplayLinkSetCurrentCGDisplay
00007ff80d74d318 (__TEXT,__text) external _CVDisplayLinkSetCurrentCGDisplayFromOpenGLContext
00007ff80d74d551 (__TEXT,__text) external _CVDisplayLinkSetCurrentDisplay
00007ff80d74d5dc (__TEXT,__text) external _CVDisplayLinkSetDisplayCallback
00007ff80d714229 (__TEXT,__text) external _CVDisplayLinkSetOutputCallback
00007ff80d7275cc (__TEXT,__text) external _CVDisplayLinkSetOutputHandler
00007ff80d727662 (__TEXT,__text) external _CVDisplayLinkSetPaused
00007ff80d74d5a5 (__TEXT,__text) external _CVDisplayLinkSetRenderCallback
00007ff80d7142d4 (__TEXT,__text) external _CVDisplayLinkStart
00007ff80d7144b0 (__TEXT,__text) external _CVDisplayLinkStop
00007ff80d74d4f3 (__TEXT,__text) external _CVDisplayLinkTranslateTime
00007ff80d7208db (__TEXT,__text) external _CVGetCurrentHostTime
00007ff80d73570d (__TEXT,__text) external _CVGetHostClockFrequency
00007ff80d73572f (__TEXT,__text) external _CVGetHostClockMinimumTimeDelta
00007ff80d740338 (__TEXT,__text) non-external (was a private external) _CVGetPermanentAllocator
00007ff80d746994 (__TEXT,__text) external _CVGetTotalPixelBufferBackingSize
00007ff80d73fe19 (__TEXT,__text) non-external (was a private external) _CVGreatestCommonDivisor
00007ff80d721222 (__TEXT,__text) external _CVImageBufferCreateColorSpaceFromAttachments
00007ff80d74082f (__TEXT,__text) external _CVImageBufferDeleteImageTexture
00007ff80d74077e (__TEXT,__text) external _CVImageBufferGetBufferBackingSize
00007ff80d7405f1 (__TEXT,__text) external _CVImageBufferGetCleanRect
00007ff80d727f14 (__TEXT,__text) external _CVImageBufferGetColorSpace
00007ff80d7405cd (__TEXT,__text) external _CVImageBufferGetDisplaySize
00007ff80d7405a8 (__TEXT,__text) external _CVImageBufferGetEncodedSize
00007ff80d7408fe (__TEXT,__text) external _CVImageBufferGetPixelFormatType
00007ff80d740954 (__TEXT,__text) external _CVImageBufferHasCleanRect
00007ff80d740929 (__TEXT,__text) external _CVImageBufferIsFlipped
00007ff80d740891 (__TEXT,__text) external _CVImageBufferProvideImageData
00007ff80d7407ae (__TEXT,__text) external _CVImageBufferProvideImageTexture
00007ff80d74067a (__TEXT,__text) external _CVImageBufferSetCleanAperture
00007ff80d74062f (__TEXT,__text) external _CVImageBufferSetColorSpace
00007ff80d740744 (__TEXT,__text) external _CVImageBufferSetDisplayDimensions
00007ff80d7406d3 (__TEXT,__text) external _CVImageBufferSetFieldCount
00007ff80d74070a (__TEXT,__text) external _CVImageBufferSetPixelAspectRatio
00007ff80d71b44c (__TEXT,__text) non-external (was a private external) _CVIncrementAtomic
00007ff80d7475fb (__TEXT,__text) non-external (was a private external) _CVIncrementAtomicCounter
00007ff80d76805f (__TEXT,__text) external _CVIsCompressedPixelFormatAvailable
00007ff80d740348 (__TEXT,__text) non-external (was a private external) _CVIsPixelFormatCompressed
00007ff80d715e42 (__TEXT,__text) external _CVKTraceInit
00007ff80d767e0f (__TEXT,__text) non-external _CVKTraceInit.cold.1
00007ff80d73fe57 (__TEXT,__text) non-external (was a private external) _CVLowestCommonMultiple
00007ff80d74d1ec (__TEXT,__text) non-external (was a private external) _CVMTLBufferCreate
00007ff80d71fe76 (__TEXT,__text) non-external (was a private external) _CVMTLTextureCreate
00007ff80d74762c (__TEXT,__text) non-external (was a private external) _CVMemoryBarrier
00007ff80d741478 (__TEXT,__text) external _CVMetalBufferCacheCreate
00007ff80d741496 (__TEXT,__text) external _CVMetalBufferCacheCreateBufferFromImage
00007ff80d741569 (__TEXT,__text) external _CVMetalBufferCacheFlush
00007ff80d7415fa (__TEXT,__text) external _CVMetalBufferCacheGetFreeBackings
00007ff80d73574f (__TEXT,__text) external _CVMetalBufferCacheGetTypeID
00007ff80d767e29 (__TEXT,__text) non-external _CVMetalBufferCacheGetTypeID.cold.1
00007ff80d74159d (__TEXT,__text) external _CVMetalBufferCacheGetUsedBackings
00007ff80d73c6eb (__TEXT,__text) external _CVMetalBufferGetBuffer
00007ff80d73e0db (__TEXT,__text) external _CVMetalBufferGetTypeID
00007ff80d76802b (__TEXT,__text) non-external _CVMetalBufferGetTypeID.cold.1
00007ff80d746aed (__TEXT,__text) non-external (was a private external) _CVMetalTextureBackingImage
00007ff80d746b0c (__TEXT,__text) non-external (was a private external) _CVMetalTextureBufferBackingImage
00007ff80d71e864 (__TEXT,__text) external _CVMetalTextureCacheCreate
00007ff80d71f3dc (__TEXT,__text) external _CVMetalTextureCacheCreateTextureFromImage
00007ff80d7362d9 (__TEXT,__text) external _CVMetalTextureCacheCreateTextureFromSliceOfImage
00007ff80d736416 (__TEXT,__text) external _CVMetalTextureCacheFlush
00007ff80d71f4eb (__TEXT,__text) external _CVMetalTextureCacheGetTypeID
00007ff80d7681c1 (__TEXT,__text) non-external _CVMetalTextureCacheGetTypeID.cold.1
00007ff80d746b2b (__TEXT,__text) non-external (was a private external) _CVMetalTextureCopyBacking
00007ff80d746a55 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetCleanRect
00007ff80d746a90 (__TEXT,__text) external _CVMetalTextureGetCleanTexCoords
00007ff80d746a10 (__TEXT,__text) non-external (was a private external) _CVMetalTextureGetSize
00007ff80d720760 (__TEXT,__text) external _CVMetalTextureGetTexture
00007ff80d7207b1 (__TEXT,__text) external _CVMetalTextureGetTypeID
00007ff80d768045 (__TEXT,__text) non-external _CVMetalTextureGetTypeID.cold.1
00007ff80d746a35 (__TEXT,__text) external _CVMetalTextureIsFlipped
00007ff80d71ad2f (__TEXT,__text) non-external (was a private external) _CVObjectGetTypeID
00007ff80d7681a7 (__TEXT,__text) non-external _CVObjectGetTypeID.cold.1
00007ff80d743c27 (__TEXT,__text) external _CVOpenGLBufferAttach
00007ff80d743cab (__TEXT,__text) external _CVOpenGLBufferCreate
00007ff80d743d83 (__TEXT,__text) external _CVOpenGLBufferGetAttributes
00007ff80d743de4 (__TEXT,__text) external _CVOpenGLBufferGetDisplayMask
00007ff80d743da3 (__TEXT,__text) external _CVOpenGLBufferGetPBuffer
00007ff80d743dc3 (__TEXT,__text) external _CVOpenGLBufferGetSurfaceID
00007ff80d7206b3 (__TEXT,__text) external _CVOpenGLBufferGetTypeID
00007ff80d767ddb (__TEXT,__text) non-external _CVOpenGLBufferGetTypeID.cold.1
00007ff80d74b7d0 (__TEXT,__text) external _CVOpenGLBufferPoolCreate
00007ff80d74b89d (__TEXT,__text) external _CVOpenGLBufferPoolCreateOpenGLBuffer
00007ff80d74b834 (__TEXT,__text) external _CVOpenGLBufferPoolGetAttributes
00007ff80d74b881 (__TEXT,__text) external _CVOpenGLBufferPoolGetOpenGLBufferAttributes
00007ff80d73dc1b (__TEXT,__text) external _CVOpenGLBufferPoolGetTypeID
00007ff80d768011 (__TEXT,__text) non-external _CVOpenGLBufferPoolGetTypeID.cold.1
00007ff80d73dc0a (__TEXT,__text) external _CVOpenGLBufferPoolRelease
00007ff80d73dbea (__TEXT,__text) external _CVOpenGLBufferPoolRetain
00007ff80d72f71c (__TEXT,__text) external _CVOpenGLBufferRelease
00007ff80d72f6fc (__TEXT,__text) external _CVOpenGLBufferRetain
00007ff80d74d7fd (__TEXT,__text) external _CVOpenGLTextureBackingImage
00007ff80d74d81c (__TEXT,__text) external _CVOpenGLTextureBufferBackingImage
00007ff80d72e106 (__TEXT,__text) external _CVOpenGLTextureCacheCreate
00007ff80d72e208 (__TEXT,__text) external _CVOpenGLTextureCacheCreateCGLS
00007ff80d72e225 (__TEXT,__text) external _CVOpenGLTextureCacheCreateTextureFromImage
00007ff80d72e2f6 (__TEXT,__text) external _CVOpenGLTextureCacheFlush
00007ff80d73ca37 (__TEXT,__text) external _CVOpenGLTextureCacheGetTypeID
00007ff80d767ff7 (__TEXT,__text) non-external _CVOpenGLTextureCacheGetTypeID.cold.1
00007ff80d73ca26 (__TEXT,__text) external _CVOpenGLTextureCacheRelease
00007ff80d73ca06 (__TEXT,__text) external _CVOpenGLTextureCacheRetain
00007ff80d747bdb (__TEXT,__text) non-external (was a private external) _CVOpenGLTextureCache_IOSurfaceNotInNativePixelFormat
00007ff80d74d85a (__TEXT,__text) external _CVOpenGLTextureCopyBacking
00007ff80d74d761 (__TEXT,__text) external _CVOpenGLTextureGetBounds
00007ff80d74d83b (__TEXT,__text) external _CVOpenGLTextureGetCGLContextObj
00007ff80d74d6c9 (__TEXT,__text) external _CVOpenGLTextureGetCleanRect
00007ff80d74d704 (__TEXT,__text) external _CVOpenGLTextureGetCleanTexCoords
00007ff80d74d664 (__TEXT,__text) external _CVOpenGLTextureGetName
00007ff80d74d684 (__TEXT,__text) external _CVOpenGLTextureGetSize
00007ff80d74d613 (__TEXT,__text) external _CVOpenGLTextureGetTarget
00007ff80d7206eb (__TEXT,__text) external _CVOpenGLTextureGetTypeID
00007ff80d767df5 (__TEXT,__text) non-external _CVOpenGLTextureGetTypeID.cold.1
00007ff80d74d6a9 (__TEXT,__text) external _CVOpenGLTextureIsFlipped
00007ff80d734aa8 (__TEXT,__text) external _CVOpenGLTextureRelease
00007ff80d734a88 (__TEXT,__text) external _CVOpenGLTextureRetain
00007ff80d74699e (__TEXT,__text) external _CVPixelBufferCalculateCompressedTileDataRegionMemoryUsedOfPlane
00007ff80d769bc6 (__TEXT,__text) external _CVPixelBufferCalculateSparseHistogramOfCompressedTileDataUsageOfPlane
00007ff80d74558b (__TEXT,__text) external _CVPixelBufferCopyCreationAttributes
00007ff80d72771e (__TEXT,__text) external _CVPixelBufferCreate
00007ff80d746666 (__TEXT,__text) external _CVPixelBufferCreateFromCVImageBufferRef
00007ff80d722800 (__TEXT,__text) external _CVPixelBufferCreateResolvedAttributesDictionary
00007ff80d768a74 (__TEXT,__text) external _CVPixelBufferCreateWithBufferBacking
00007ff80d768617 (__TEXT,__text) external _CVPixelBufferCreateWithBytes
00007ff80d715b73 (__TEXT,__text) external _CVPixelBufferCreateWithIOSurface
00007ff80d744b00 (__TEXT,__text) external _CVPixelBufferCreateWithParentIOSurface
00007ff80d744fe3 (__TEXT,__text) external _CVPixelBufferCreateWithParentPixelBuffer
00007ff80d76882b (__TEXT,__text) external _CVPixelBufferCreateWithPlanarBytes
00007ff80d769c1a (__TEXT,__text) external _CVPixelBufferDecrementUseCountForCategory
00007ff80d746897 (__TEXT,__text) external _CVPixelBufferDrawColorBars
00007ff80d74550a (__TEXT,__text) external _CVPixelBufferFillExtendedPixels
00007ff80d74556b (__TEXT,__text) external _CVPixelBufferGetAttributes
00007ff80d727eca (__TEXT,__text) external _CVPixelBufferGetBaseAddress
00007ff80d71da90 (__TEXT,__text) external _CVPixelBufferGetBaseAddressOfPlane
00007ff80d72607e (__TEXT,__text) external _CVPixelBufferGetBufferBacking
00007ff80d7276fe (__TEXT,__text) external _CVPixelBufferGetBytesPerRow
00007ff80d71db24 (__TEXT,__text) external _CVPixelBufferGetBytesPerRowOfPlane
00007ff80d7454ea (__TEXT,__text) external _CVPixelBufferGetDataSize
00007ff80d71d9ce (__TEXT,__text) external _CVPixelBufferGetExtendedPixels
00007ff80d7468ad (__TEXT,__text) external _CVPixelBufferGetFixedPointFractionalBits
00007ff80d7468ef (__TEXT,__text) external _CVPixelBufferGetFixedPointIntegerBits
00007ff80d746966 (__TEXT,__text) external _CVPixelBufferGetFixedPointPaddingBits
00007ff80d746938 (__TEXT,__text) external _CVPixelBufferGetFixedPointSignBits
00007ff80d71d962 (__TEXT,__text) external _CVPixelBufferGetHeight
