00007ffb1e64ed1a (__TEXT,__text) non-external -[HMAccessory(MatterExtensions) hdm_matterDevice]
                 (undefined) external _HMSignificantEventSunrise (from HomeKit)
                 (undefined) external _HMSignificantEventSunset (from HomeKit)
                 (undefined) external _HM_FEATURE_RVC_DEFAULTS_ENABLED (from HomeKitFeatures)
00007ffb1eaca6d8 (__TEXT,__const) non-external (was a private external) _HomeDataModelVersionNumber
00007ffb1eaca6a0 (__TEXT,__const) non-external (was a private external) _HomeDataModelVersionString
                 (undefined) external _MGGetStringAnswer (from libMobileGestalt)
                 (undefined) external _MTRArrayValueType (from Matter)
                 (undefined) external _MTRAttributeNameForID (from Matter)
                 (undefined) external _MTRAttributePathKey (from Matter)
                 (undefined) external _MTRBooleanValueType (from Matter)
                 (undefined) external _MTRContextTagKey (from Matter)
                 (undefined) external _MTRDataKey (from Matter)
                 (undefined) external _MTRErrorKey (from Matter)
                 (undefined) external _MTRSignedIntegerValueType (from Matter)
                 (undefined) external _MTRStructureValueType (from Matter)
                 (undefined) external _MTRTypeKey (from Matter)
                 (undefined) external _MTRUTF8StringValueType (from Matter)
                 (undefined) external _MTRUnsignedIntegerValueType (from Matter)
                 (undefined) external _MTRValueKey (from Matter)
                 (undefined) weak external _NSRunLoopCommonModes (from CoreFoundation)
                 (undefined) weak external _NSURLIsDirectoryKey (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_AVPlayer (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_CLCircularRegion (from CoreLocation)
                 (undefined) external _OBJC_CLASS_$_HMAccessory (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMAccessoryProfile (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMAction (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMActionSet (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMAppleMediaAccessoryPowerAction (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCalendarEvent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCameraProfile (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCameraStreamPreferences (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCameraStreamVideoPreferences (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCameraVideoResolution (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristic (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristicBatchRequest (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristicEvent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristicReadRequest (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristicResponse (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristicThresholdRangeEvent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristicWriteAction (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMCharacteristicWriteRequest (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMEvent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMEventTriggerBuilder (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMExecuteRequest (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMExecuteTurnOffRequest (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMFSoftwareVersion (from HMFoundation)
                 (undefined) external _OBJC_CLASS_$_HMHome (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMHomeManager (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMLightProfile (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMLightProfileNaturalLightingAction (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMLocationEvent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMTRAttributeDescriptor (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMatterCommand (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMatterCommandAction (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMediaPlaybackAction (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMediaProfile (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMediaSystem (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMediaSystemComponent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMMutableHomeManagerConfiguration (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMNumberRange (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMPresenceEvent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMRequestBase (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMResidentDevice (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMRestrictedGuestHomeAccessSchedule (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMRoom (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMService (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMServiceGroup (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMSignificantTimeEvent (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMSiriEndpointOnboardingSelections (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMSoftwareUpdateDocumentation (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMSoftwareUpdateProgressV2 (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMSoftwareUpdateV2 (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMSymptom (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMTelevisionProfile (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMTrigger (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMTriggerDeleteAfterExecutionPolicy (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMUser (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMUserActionPrediction (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMZone (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_MTAlarm (from MobileTimer)
                 (undefined) external _OBJC_CLASS_$_MTMutableAlarm (from MobileTimer)
                 (undefined) external _OBJC_CLASS_$_MTRAttributePath (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRAttributeReport (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRAttributeRequestPath (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRBasicInformationClusterProductAppearanceStruct (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRCluster (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterBasicInformation (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterColorControl (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterDescriptor (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterDiagnosticLogs (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterDoorLock (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterIdentify (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterLevelControl (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterOnOff (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterPowerSource (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterRVCCleanMode (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterRVCOperationalState (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterRVCRunMode (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRClusterServiceArea (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRDescriptorClusterDeviceTypeStruct (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRDevice (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRDeviceController (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRGenericCluster (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRIdentifyClusterIdentifyParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRLevelControlClusterMoveToLevelWithOnOffParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRLevelControlClusterMoveWithOnOffParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRLevelControlClusterStepWithOnOffParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRLevelControlClusterStopWithOnOffParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCCleanModeClusterChangeToModeParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCCleanModeClusterChangeToModeResponseParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCCleanModeClusterModeTagStruct (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCOperationalStateClusterErrorStateStruct (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCOperationalStateClusterOperationalCommandResponseParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCOperationalStateClusterOperationalStateStruct (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCRunModeClusterChangeToModeParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCRunModeClusterChangeToModeResponseParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRRVCRunModeClusterModeTagStruct (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRServiceAreaClusterSelectAreasParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRServiceAreaClusterSelectAreasResponseParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRServiceAreaClusterSkipAreaParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRServiceAreaClusterSkipAreaResponseParams (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTRXPCDeviceControllerParameters (from Matter)
                 (undefined) external _OBJC_CLASS_$_MTTimer (from MobileTimer)
                 (undefined) external _OBJC_CLASS_$_NAFuture (from NetAppsUtilities)
                 (undefined) weak external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSCountedSet (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSFileWrapper (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSKeyedUnarchiver (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSMapTable (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSNull (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) weak external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSThread (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSUnitTemperature (from Foundation)
                 (undefined) weak external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) weak external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) weak external _OBJC_CLASS_$_OS_dispatch_queue_serial (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_SwiftNativeNSObject (from libswiftCore)
00007ffb43cc1108 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC13HomeDataModel12CamerasModel
00007ffb43cc14e8 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel12MockObserver
00007ffb43cc0c60 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC13HomeDataModel16CameraController
00007ffb43cc0fe0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC13HomeDataModel16HomeManagerActor
00007ffb43cc08e8 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel16MockMatterDevice
00007ffb43cbf9a0 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel16MockOnOffCluster
00007ffb43cc0db8 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel18MockTriggerBuilder
00007ffb43cc04c0 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel19MockDoorLockCluster
00007ffb43cc16c0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC13HomeDataModel20MatterExecuteRequest
00007ffb43cbfac8 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel20MockBasicInfoCluster
00007ffb43cc0728 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC13HomeDataModel21CoordinationDataModel
00007ffb43cbf710 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel21MockDescriptorCluster
00007ffb43cbfd50 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel21MockRVCRunModeCluster
00007ffb43cc0390 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel22MockPowerSourceCluster
00007ffb43cc0120 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel22MockServiceAreaCluster
00007ffb43cc0278 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel23MockColorControlCluster
00007ffb43cbfc30 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel23MockLevelControlCluster
00007ffb43cbfe90 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel23MockRVCCleanModeCluster
00007ffb43cc05f8 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel24MockAppleDoorLockCluster
00007ffb43cbf888 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel25MockDiagnosticLogsCluster
00007ffb43cbffc8 (__DATA,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC13HomeDataModel30MockRVCOperationalStateCluster
00007ffb43cc13e0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC13HomeDataModel31AccessoryControlTransitionModel
00007ffb43cc09d8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC13HomeDataModel9DataModel
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$_HMRequestBase (from HomeKit)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterBasicInformation (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterColorControl (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterDescriptor (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterDiagnosticLogs (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterDoorLock (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterLevelControl (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterOnOff (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterPowerSource (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterRVCCleanMode (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterRVCOperationalState (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterRVCRunMode (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRClusterServiceArea (from Matter)
                 (undefined) external _OBJC_METACLASS_$_MTRGenericCluster (from Matter)
                 (undefined) weak external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_SwiftNativeNSObject (from libswiftCore)
00007ffb43cca680 (__DATA,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel12CamerasModel
00007ffb43ccf218 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel12MockObserver
00007ffb43cc8878 (__DATA,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel16CameraController
00007ffb43cc8f80 (__DATA,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel16HomeManagerActor
00007ffb43cc6e80 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel16MockMatterDevice
00007ffb43cc4a08 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel16MockOnOffCluster
00007ffb43cc8d60 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel18MockTriggerBuilder
00007ffb43cc4c50 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel19MockDoorLockCluster
00007ffb43cd3498 (__DATA,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel20MatterExecuteRequest
00007ffb43cc4a48 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel20MockBasicInfoCluster
00007ffb43cc5420 (__DATA,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel21CoordinationDataModel
00007ffb43cc4988 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel21MockDescriptorCluster
00007ffb43cc4ad0 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel21MockRVCRunModeCluster
00007ffb43cc4c10 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel22MockPowerSourceCluster
00007ffb43cc4b90 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel22MockServiceAreaCluster
00007ffb43cc4bd0 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel23MockColorControlCluster
00007ffb43cc4a88 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel23MockLevelControlCluster
00007ffb43cc4b10 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel23MockRVCCleanModeCluster
00007ffb43cc4c90 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel24MockAppleDoorLockCluster
00007ffb43cc49c8 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel25MockDiagnosticLogsCluster
00007ffb43cc4b50 (__DATA,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC13HomeDataModel30MockRVCOperationalStateCluster
00007ffb43cce178 (__DATA,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel31AccessoryControlTransitionModel
00007ffb43cc7090 (__DATA,__data) external _OBJC_METACLASS_$__TtC13HomeDataModel9DataModel
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_release (from libSystem)
00007ffb425e2410 (__DATA_CONST,__objc_const) non-external __CATEGORY_HMCharacteristic_$_HomeDataModel
00007ffb1eac9a48 (__TEXT,__objc_methlist) non-external __CATEGORY_INSTANCE_METHODS_HMCharacteristic_$_HomeDataModel
00007ffb425e23f8 (__DATA_CONST,__objc_const) non-external __CATEGORY_PROPERTIES_HMCharacteristic_$_HomeDataModel
00007ffb43cc15c0 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel10CacheEntry
00007ffb425e2028 (__DATA_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel11WidgetActor
00007ffb43cc10a0 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel12CamerasModel
00007ffb43cc1480 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel12MockObserver
00007ffb43cbf5c0 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel14TriggerBuilder
00007ffb425e22f8 (__DATA_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel15HomeAppSettings
00007ffb425e23b0 (__DATA_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel15WidgetDataModel
00007ffb43cc0bf8 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel16CameraController
00007ffb43cc1288 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel16CameraEventCache
00007ffb425e2f10 (__DATA_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel16HomeManagerActor
00007ffb425e5828 (__DATA_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel16MockAlarmManager
00007ffb43cc0888 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel16MockMatterDevice
00007ffb43cbf940 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel16MockOnOffCluster
00007ffb425e4e28 (__DATA_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel16MockTimerManager
00007ffb43cc1710 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel17SnapshotModerator
00007ffb43cc0d58 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel18MockTriggerBuilder
00007ffb43cc0460 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel19MockDoorLockCluster
00007ffb43cc1610 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel20CameraClipAssetCache
00007ffb43cc1660 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel20MatterExecuteRequest
00007ffb43cbfa68 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel20MockBasicInfoCluster
00007ffb43cc06c0 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel21CoordinationDataModel
00007ffb43cbf6b0 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel21MockDescriptorCluster
00007ffb43cbfcf0 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel21MockRVCRunModeCluster
00007ffb43cc0330 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel22MockPowerSourceCluster
00007ffb43cc00c0 (__DATA,__objc_data) non-external __DATA__TtC13HomeDataModel22MockServiceAreaCluster
00007ffb425e1c30 (__DATA_CONST,__objc_const) non-external __DATA__TtC13HomeDataModel23MatterSnapshotModerator
