000000022eede58c (__TEXT,__text) non-external -[NSApplication(AppIntentsSPI) _responderForKeyEvents]
000000022eede5fc (__TEXT,__text) non-external -[NSApplication(AppIntentsSPI) appintents_responderForKeyEvents]
                 (undefined) external _CGRectGetHeight (from CoreGraphics)
                 (undefined) external _CGRectGetWidth (from CoreGraphics)
                 (undefined) external _LNLogCategoryView (from LinkMetadata)
                 (undefined) external _LNLogSubsystem (from LinkMetadata)
                 (undefined) external _NSApp (from AppKit)
                 (undefined) external _OBJC_CLASS_$_LNSystemNamedColor (from LinkMetadata)
                 (undefined) external _OBJC_CLASS_$_NSApplication (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCollectionView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSControl (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSDocumentController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOutlineView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWindow (from AppKit)
0000000298990488 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__AppIntentsAppKitBridgeLoader
000000022eedc380 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000022eed36c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000022eed6494 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000022eed8eb4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000022eedc3a8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000022eedf150 (__TEXT,__objc_methlist) non-external __CATEGORY_INSTANCE_METHODS_LNSystemNamedColor_$__AppIntents_AppKit
000000029aba2a60 (__AUTH_CONST,__objc_const) non-external __CATEGORY_LNSystemNamedColor_$__AppIntents_AppKit
000000029aba2a28 (__AUTH_CONST,__objc_const) non-external __CATEGORY_PROPERTIES_LNSystemNamedColor_$__AppIntents_AppKit
0000000299736620 (__AUTH,__objc_data) non-external __DATA__AppIntentsAppKitBridgeLoader
000000029aba29e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC18_AppIntents_AppKit15AppAppKitBridge
00000002997364f8 (__AUTH,__objc_data) non-external __DATA__TtC18_AppIntents_AppKit23AppEntityViewAnnotation
000000022eedf180 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__AppIntentsAppKitBridgeLoader
000000022eedf198 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC18_AppIntents_AppKit23AppEntityViewAnnotation
000000029aba29b8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC18_AppIntents_AppKit15AppAppKitBridge
000000029aba28a8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC18_AppIntents_AppKit23AppEntityViewAnnotation
000000029aba27b0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__AppIntentsAppKitBridgeLoader
000000029aba2970 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC18_AppIntents_AppKit15AppAppKitBridge
000000029aba2860 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC18_AppIntents_AppKit23AppEntityViewAnnotation
000000022eedf1b8 (__TEXT,__objc_methlist) non-external __OBJC_$_CATEGORY_INSTANCE_METHODS_NSApplication_$_AppIntentsSPI
000000029aba2ab8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_CATEGORY_NSApplication_$_AppIntentsSPI
000000022eedf1d8 (__TEXT,__objc_methlist) non-external __OBJC_$_CLASS_METHODS__AppIntentsAppKitBridgeLoader(_AppIntents_AppKit)
000000029aba2aa0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_NSApplication_$_AppIntentsSPI
000000029aba2af8 (__AUTH_CONST,__objc_const) non-external __OBJC_CLASS_PROTOCOLS_$__AppIntentsAppKitBridgeLoader(_AppIntents_AppKit)
000000022eedf1f0 (__TEXT,__objc_methlist) non-external __PROTOCOL_CLASS_METHODS__TtP10AppIntents17_ViewBridgeLoader_
000000029aba2858 (__AUTH_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES__TtP10AppIntents17_ViewBridgeLoader_
000000029aba27f8 (__AUTH_CONST,__objc_const) non-external (was a private external) __PROTOCOL__TtP10AppIntents17_ViewBridgeLoader_
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
000000022eed62b0 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_1
000000022eed0e9c (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
000000022eee029c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000022eee02d4 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000022eedc118 (__TEXT,__text) non-external (was a private external) ___swift_deallocate_boxed_opaque_existential_1
000000022eed309c (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
000000022eed309c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000022eed30e0 (__TEXT,__text) non-external (was a private external) ___swift_getEnumTagSinglePayload
000000022eed3e18 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstractV2
000000022eed1088 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameV2
000000022eedb680 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_0
000000022eedb680 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
000000022eed0f00 (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
000000022eedf320 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
000000022eed0f80 (__TEXT,__text) non-external (was a private external) ___swift_storeEnumTagSinglePayload
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
000000028f8f2b88 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAccelerate_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
000000028f8f2b28 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
000000028f8f2b70 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreImage_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
000000028f8f2b78 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
000000028f8f2b18 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
000000028f8f2b00 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
000000028f8f2b30 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
000000028f8f2b80 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIntents_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
000000028f8f2b50 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
000000028f8f2b68 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
000000028f8f2b20 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
000000028f8f2b48 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftQuartzCore_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftSpatial (from libswiftSpatial)
000000028f8f2b60 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftSpatial_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
000000028f8f2b38 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
000000028f8f2b08 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
000000028f8f2b10 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
000000028f8f2b40 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$__AppIntents_AppKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
000000028f8f2b58 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$__AppIntents_AppKit
000000022eed3608 (__TEXT,__text) non-external __swift_stdlib_malloc_size
                 (undefined) external __swift_stdlib_reportUnimplementedInitializer (from libswiftCore)
000000022eedfce4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 012_AppIntents_A3Kit0aaC6BridgeC0aB00a4ViewD20ProvidingUndoManagerAaD0aeD0
000000022eed13f8 (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_1_conditional
                 (undefined) external _free (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
000000022eee11a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$_responderForKeyEvents
000000022eee11c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$appintents_responderForKeyEvents
000000022eee11e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$archivedDataWithRootObject:requiringSecureCoding:error:
000000022eee1200 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$blackColor
000000022eee1220 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$blueColor
000000022eee1240 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$bounds
000000022eee1260 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$brownColor
000000022eee1280 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$contentView
000000022eee12a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$convertPoint:toView:
000000022eee12c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$currentDocument
000000022eee12e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$cyanColor
000000022eee1300 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$description
000000022eee1320 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$firstResponder
000000022eee1340 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$frame
000000022eee1360 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$grayColor
000000022eee1380 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$greenColor
000000022eee13a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$init
000000022eee13c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithSystemColor:variant:
000000022eee13e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$isHiddenOrHasHiddenAncestor
000000022eee1400 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$isHighlighted
000000022eee1420 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$keyWindow
000000022eee1440 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$magentaColor
000000022eee1460 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$nextResponder
000000022eee1480 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$orangeColor
000000022eee14a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$orderedWindows
000000022eee14c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$purpleColor
000000022eee14e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$redColor
000000022eee1500 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$sendAction:to:from:
000000022eee1520 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$sharedDocumentController
000000022eee1540 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemBlueColor
000000022eee1560 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemBrownColor
000000022eee1580 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemCyanColor
000000022eee15a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemGrayColor
000000022eee15c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemGreenColor
000000022eee15e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemIndigoColor
000000022eee1600 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemMintColor
000000022eee1620 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemOrangeColor
000000022eee1640 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemPinkColor
000000022eee1660 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemPurpleColor
000000022eee1680 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemRedColor
000000022eee16a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemTealColor
000000022eee16c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$systemYellowColor
000000022eee16e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$undoManager
000000022eee1700 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$whiteColor
000000022eee1720 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$window
000000022eee1740 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$yellowColor
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_conformsToProtocol2 (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_getAssociatedTypeWitness (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
