0000000280c8cd08 (__TEXT,__text) non-external -[UIApplication(AppIntentsSPI) appintents_responderForKeyEvents]
                 (undefined) external _CGRectGetHeight (from CoreGraphics)
                 (undefined) external _CGRectGetWidth (from CoreGraphics)
                 (undefined) external _LNLogCategoryScenes (from LinkMetadata)
                 (undefined) external _LNLogCategoryView (from LinkMetadata)
                 (undefined) external _LNLogSubsystem (from LinkMetadata)
                 (undefined) external _OBJC_CLASS_$_BSActionResponder (from BaseBoard)
                 (undefined) external _OBJC_CLASS_$_LNQuickLook (from LinkServices)
                 (undefined) external _OBJC_CLASS_$_LNSymbolConfiguration (from LinkMetadata)
                 (undefined) external _OBJC_CLASS_$_LNSystemNamedColor (from LinkMetadata)
                 (undefined) external _OBJC_CLASS_$_NSCompoundPredicate (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSItemProvider (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSPredicate (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProgress (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSSecurityScopedURLWrapper (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_UIActivityItemsConfiguration (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIApplication (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIButton (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UICollectionView (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UICollectionViewCell (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIColor (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIControl (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIDocumentViewController (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIPasteboard (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIScene (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UITableView (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UITableViewCell (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIView (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIWindow (from UIKit)
                 (undefined) external _OBJC_CLASS_$_UIWindowScene (from UIKit)
00000002997d2340 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__AppIntentsUIKitBridgeLoader
0000000280c69554 (__TEXT,__text) non-external _OUTLINED_FUNCTION_13
0000000280c72a30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_13
0000000280c72a54 (__TEXT,__text) non-external _OUTLINED_FUNCTION_13
0000000280c88f20 (__TEXT,__text) non-external _OUTLINED_FUNCTION_13
0000000280c69528 (__TEXT,__text) non-external _OUTLINED_FUNCTION_14
0000000280c72a3c (__TEXT,__text) non-external _OUTLINED_FUNCTION_14
0000000280c78770 (__TEXT,__text) non-external _OUTLINED_FUNCTION_14
0000000280c86b60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_14
0000000280c8c42c (__TEXT,__text) non-external _OUTLINED_FUNCTION_14
0000000280c729ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_15
0000000280c72a60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_15
0000000280c78780 (__TEXT,__text) non-external _OUTLINED_FUNCTION_15
0000000280c88f38 (__TEXT,__text) non-external _OUTLINED_FUNCTION_15
0000000280c8c43c (__TEXT,__text) non-external _OUTLINED_FUNCTION_15
0000000280c72a78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_16
0000000280c72ad0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_16
0000000280c78790 (__TEXT,__text) non-external _OUTLINED_FUNCTION_16
0000000280c86b70 (__TEXT,__text) non-external _OUTLINED_FUNCTION_16
0000000280c8c44c (__TEXT,__text) non-external _OUTLINED_FUNCTION_16
0000000280c72a80 (__TEXT,__text) non-external _OUTLINED_FUNCTION_17
0000000280c72adc (__TEXT,__text) non-external _OUTLINED_FUNCTION_17
0000000280c787b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_17
0000000280c86aa8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_17
0000000280c86b7c (__TEXT,__text) non-external _OUTLINED_FUNCTION_17
0000000280c72a30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_18
0000000280c72a3c (__TEXT,__text) non-external _OUTLINED_FUNCTION_18
0000000280c72a54 (__TEXT,__text) non-external _OUTLINED_FUNCTION_18
0000000280c72a98 (__TEXT,__text) non-external _OUTLINED_FUNCTION_18
0000000280c8c45c (__TEXT,__text) non-external _OUTLINED_FUNCTION_18
0000000280c72ab0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_19
0000000280c787dc (__TEXT,__text) non-external _OUTLINED_FUNCTION_19
0000000280c86b88 (__TEXT,__text) non-external _OUTLINED_FUNCTION_19
0000000280c88f4c (__TEXT,__text) non-external _OUTLINED_FUNCTION_19
0000000280c686bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c69534 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c69544 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c69544 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c69564 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c6a4e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c6d2c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c6d2e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c72994 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c729dc (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c786ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c7aae4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c8ccf4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
0000000280c72abc (__TEXT,__text) non-external _OUTLINED_FUNCTION_20
0000000280c787f4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_20
0000000280c86b94 (__TEXT,__text) non-external _OUTLINED_FUNCTION_20
0000000280c72ad0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_21
0000000280c72adc (__TEXT,__text) non-external _OUTLINED_FUNCTION_21
0000000280c7880c (__TEXT,__text) non-external _OUTLINED_FUNCTION_21
0000000280c7cdec (__TEXT,__text) non-external _OUTLINED_FUNCTION_21
0000000280c72adc (__TEXT,__text) non-external _OUTLINED_FUNCTION_22
0000000280c7882c (__TEXT,__text) non-external _OUTLINED_FUNCTION_22
0000000280c86bc4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_22
0000000280c8c474 (__TEXT,__text) non-external _OUTLINED_FUNCTION_22
0000000280c72adc (__TEXT,__text) non-external _OUTLINED_FUNCTION_23
0000000280c72ae8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_23
0000000280c86bd0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_23
0000000280c72ad0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_24
0000000280c72af4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_24
0000000280c86bf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_24
0000000280c72ab0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_25
0000000280c72b08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_25
0000000280c86c00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_25
0000000280c72b14 (__TEXT,__text) non-external _OUTLINED_FUNCTION_26
0000000280c86c28 (__TEXT,__text) non-external _OUTLINED_FUNCTION_26
0000000280c8c48c (__TEXT,__text) non-external _OUTLINED_FUNCTION_26
0000000280c72b34 (__TEXT,__text) non-external _OUTLINED_FUNCTION_27
0000000280c86c34 (__TEXT,__text) non-external _OUTLINED_FUNCTION_27
0000000280c8c4ac (__TEXT,__text) non-external _OUTLINED_FUNCTION_27
0000000280c72ab0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_28
0000000280c86c4c (__TEXT,__text) non-external _OUTLINED_FUNCTION_29
0000000280c69544 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c6d2e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c6d2f8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c6d334 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c786d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c78704 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c7ab04 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c7cd9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c86a78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c88e68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
0000000280c86c64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_30
0000000280c86c7c (__TEXT,__text) non-external _OUTLINED_FUNCTION_31
0000000280c86cbc (__TEXT,__text) non-external _OUTLINED_FUNCTION_32
0000000280c86ce0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_33
0000000280c86cec (__TEXT,__text) non-external _OUTLINED_FUNCTION_34
0000000280c86d00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_35
0000000280c86d14 (__TEXT,__text) non-external _OUTLINED_FUNCTION_36
0000000280c6d2c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_37
0000000280c6951c (__TEXT,__text) non-external _OUTLINED_FUNCTION_38
0000000280c86d28 (__TEXT,__text) non-external _OUTLINED_FUNCTION_39
0000000280c69554 (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c6d2f8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c6d318 (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c729b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c786bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c7871c (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c7cdb4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c86a90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c88e8c (__TEXT,__text) non-external _OUTLINED_FUNCTION_4
0000000280c86d34 (__TEXT,__text) non-external _OUTLINED_FUNCTION_40
0000000280c86d54 (__TEXT,__text) non-external _OUTLINED_FUNCTION_41
0000000280c86d60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_42
0000000280c72a48 (__TEXT,__text) non-external _OUTLINED_FUNCTION_43
0000000280c86d6c (__TEXT,__text) non-external _OUTLINED_FUNCTION_44
0000000280c86d78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_45
0000000280c86d84 (__TEXT,__text) non-external _OUTLINED_FUNCTION_46
0000000280c86db4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_47
0000000280c86dcc (__TEXT,__text) non-external _OUTLINED_FUNCTION_48
0000000280c86de8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_49
0000000280c69554 (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c69564 (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c6d318 (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c729cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c729dc (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c786ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c7cdcc (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c86aa8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000280c86df4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_50
0000000280c86e24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_51
0000000280c72a78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_52
0000000280c86e30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_53
0000000280c86e40 (__TEXT,__text) non-external _OUTLINED_FUNCTION_54
0000000280c86e4c (__TEXT,__text) non-external _OUTLINED_FUNCTION_55
0000000280c86e64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_56
0000000280c86e7c (__TEXT,__text) non-external _OUTLINED_FUNCTION_57
0000000280c86e88 (__TEXT,__text) non-external _OUTLINED_FUNCTION_58
0000000280c86e94 (__TEXT,__text) non-external _OUTLINED_FUNCTION_59
0000000280c6d2c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000280c6d334 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000280c729dc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000280c78734 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000280c86ab8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000280c88ea0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000280c8c3fc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000280c86eb0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_60
0000000280c86ecc (__TEXT,__text) non-external _OUTLINED_FUNCTION_61
0000000280c6d334 (__TEXT,__text) non-external _OUTLINED_FUNCTION_62
0000000280c86ee4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_63
0000000280c86efc (__TEXT,__text) non-external _OUTLINED_FUNCTION_64
0000000280c86f08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_65
0000000280c86f1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_66
0000000280c86f28 (__TEXT,__text) non-external _OUTLINED_FUNCTION_67
0000000280c86f34 (__TEXT,__text) non-external _OUTLINED_FUNCTION_68
0000000280c86f48 (__TEXT,__text) non-external _OUTLINED_FUNCTION_69
0000000280c69554 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c6d34c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c729ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c7874c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c7cdec (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c86ac8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c88ec0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c8c414 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000280c86f5c (__TEXT,__text) non-external _OUTLINED_FUNCTION_70
0000000280c86f68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_71
0000000280c86f74 (__TEXT,__text) non-external _OUTLINED_FUNCTION_72
0000000280c86f80 (__TEXT,__text) non-external _OUTLINED_FUNCTION_73
0000000280c86f94 (__TEXT,__text) non-external _OUTLINED_FUNCTION_74
0000000280c86fac (__TEXT,__text) non-external _OUTLINED_FUNCTION_75
0000000280c86fcc (__TEXT,__text) non-external _OUTLINED_FUNCTION_76
0000000280c86fec (__TEXT,__text) non-external _OUTLINED_FUNCTION_77
0000000280c87004 (__TEXT,__text) non-external _OUTLINED_FUNCTION_78
0000000280c87018 (__TEXT,__text) non-external _OUTLINED_FUNCTION_79
0000000280c69544 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000280c6d34c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000280c729fc (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000280c72a30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000280c7ce04 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000280c86ae8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000280c88eec (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000280c6a4e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000280c72a30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000280c72af4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000280c7ce18 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000280c86aa8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000280c86af8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
                 (undefined) external _UISceneWillConnectNotification (from UIKit)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
0000000280c8e500 (__TEXT,__objc_methlist) non-external __CATEGORY_INSTANCE_METHODS_LNSystemNamedColor_$__AppIntents_UIKit
000000029f287820 (__AUTH_CONST,__objc_const) non-external __CATEGORY_LNSystemNamedColor_$__AppIntents_UIKit
000000029f2877e8 (__AUTH_CONST,__objc_const) non-external __CATEGORY_PROPERTIES_LNSystemNamedColor_$__AppIntents_UIKit
000000029a3d8ec8 (__AUTH,__objc_data) non-external __DATA__AppIntentsUIKitBridgeLoader
000000029a3d8f10 (__AUTH,__objc_data) non-external __DATA__TtC17_AppIntents_UIKit13SiriTipUIView
000000029f287bd8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17_AppIntents_UIKit14AppUIKitBridge
000000029a3d8df0 (__AUTH,__objc_data) non-external __DATA__TtC17_AppIntents_UIKit17ShortcutsUIButton
000000029a3d9008 (__AUTH,__objc_data) non-external __DATA__TtC17_AppIntents_UIKit22UIAppEntityInteraction
00000002997d2390 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC17_AppIntents_UIKit22UIAppIntentInteraction
00000002997d2200 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC17_AppIntents_UIKit23AppEntityViewAnnotation
0000000280c8e530 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__AppIntentsUIKitBridgeLoader
0000000280c8e548 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC17_AppIntents_UIKit13SiriTipUIView
0000000280c8e5b0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC17_AppIntents_UIKit17ShortcutsUIButton
0000000280c8e5f8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC17_AppIntents_UIKit22UIAppEntityInteraction
0000000280c8e658 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC17_AppIntents_UIKit22UIAppIntentInteraction
0000000280c8e6b8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC17_AppIntents_UIKit23AppEntityViewAnnotation
000000029f2878a8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17_AppIntents_UIKit13SiriTipUIView
000000029f287b90 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17_AppIntents_UIKit14AppUIKitBridge
000000029f287630 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17_AppIntents_UIKit17ShortcutsUIButton
000000029f287a20 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17_AppIntents_UIKit22UIAppEntityInteraction
000000029f287c88 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17_AppIntents_UIKit22UIAppIntentInteraction
000000029f287520 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17_AppIntents_UIKit23AppEntityViewAnnotation
000000029f287738 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__AppIntentsUIKitBridgeLoader
000000029f287860 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17_AppIntents_UIKit13SiriTipUIView
000000029f287b48 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17_AppIntents_UIKit14AppUIKitBridge
000000029f2875e8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17_AppIntents_UIKit17ShortcutsUIButton
000000029f2879c8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17_AppIntents_UIKit22UIAppEntityInteraction
000000029f287c30 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17_AppIntents_UIKit22UIAppIntentInteraction
000000029f2874d8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17_AppIntents_UIKit23AppEntityViewAnnotation
