
/Volumes/Macintosh HD 1/System/Library/Frameworks/ApplicationServices.framework/Frameworks/ImageIO.framework/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService (for architecture x86_64):
0000000100229ce6 (__TEXT,__const) external $ld$install_name$os10.4$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100229ce7 (__TEXT,__const) external $ld$install_name$os10.5$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100229ce8 (__TEXT,__const) external $ld$install_name$os10.6$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100229ce9 (__TEXT,__const) external $ld$install_name$os10.7$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100053665 (__TEXT,__text) external _AddMWGRegionsFromExifAuxRegions
                 (undefined) external _CFAttributedStringCreate (from CoreFoundation)
                 (undefined) external _CFAttributedStringCreateWithSubstring (from CoreFoundation)
                 (undefined) external _CFAttributedStringGetLength (from CoreFoundation)
                 (undefined) external _CFAutorelease (from CoreFoundation)
                 (undefined) external _CFBagAddValue (from CoreFoundation)
                 (undefined) external _CFBagCreateMutable (from CoreFoundation)
                 (undefined) external _CFBagGetCount (from CoreFoundation)
                 (undefined) external _CFBagGetTypeID (from CoreFoundation)
                 (undefined) external _CFBagGetValues (from CoreFoundation)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFBundleCopyBundleURL (from CoreFoundation)
                 (undefined) external _CFBundleGetBundleWithIdentifier (from CoreFoundation)
                 (undefined) external _CFBundleGetIdentifier (from CoreFoundation)
                 (undefined) external _CFBundleGetInfoDictionary (from CoreFoundation)
                 (undefined) external _CFBundleGetMainBundle (from CoreFoundation)
                 (undefined) external _CFCopyDescription (from CoreFoundation)
                 (undefined) external _CFCopyTypeIDDescription (from CoreFoundation)
                 (undefined) external _CFDataAppendBytes (from CoreFoundation)
                 (undefined) external _CFDataCreate (from CoreFoundation)
                 (undefined) external _CFDataCreateCopy (from CoreFoundation)
                 (undefined) external _CFDataCreateMutable (from CoreFoundation)
                 (undefined) external _CFDataCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFDataCreateWithBytesNoCopy (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetBytes (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDataGetMutableBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFDataIncreaseLength (from CoreFoundation)
                 (undefined) external _CFDataReplaceBytes (from CoreFoundation)
                 (undefined) external _CFDataSetLength (from CoreFoundation)
                 (undefined) external _CFDateFormatterCreate (from CoreFoundation)
                 (undefined) external _CFDateFormatterCreateStringWithDate (from CoreFoundation)
                 (undefined) external _CFDateFormatterSetFormat (from CoreFoundation)
                 (undefined) external _CFDateGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryApplyFunction (from CoreFoundation)
                 (undefined) external _CFDictionaryContainsKey (from CoreFoundation)
                 (undefined) external _CFDictionaryContainsValue (from CoreFoundation)
                 (undefined) external _CFDictionaryCreate (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryGetCount (from CoreFoundation)
                 (undefined) external _CFDictionaryGetKeysAndValues (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValueIfPresent (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveAllValues (from CoreFoundation)
                 (undefined) external _CFDictionaryRemoveValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFEqual (from CoreFoundation)
                 (undefined) external _CFErrorCopyFailureReason (from CoreFoundation)
                 (undefined) external _CFErrorCreate (from CoreFoundation)
                 (undefined) external _CFErrorCreateWithUserInfoKeysAndValues (from CoreFoundation)
                 (undefined) external _CFGetAllocator (from CoreFoundation)
                 (undefined) external _CFGetRetainCount (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFHash (from CoreFoundation)
                 (undefined) external _CFLocaleCopyCurrent (from CoreFoundation)
                 (undefined) external _CFLog (from CoreFoundation)
                 (undefined) external _CFNullGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFNumberGetType (from CoreFoundation)
                 (undefined) external _CFNumberGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFNumberIsFloatType (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyValue (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateDeepCopy (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithData (from CoreFoundation)
                 (undefined) external _CFPropertyListIsValid (from CoreFoundation)
                 (undefined) external _CFPropertyListWrite (from CoreFoundation)
                 (undefined) external _CFReadStreamClose (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithBytesNoCopy (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFReadStreamRead (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFSetAddValue (from CoreFoundation)
                 (undefined) external _CFSetApplyFunction (from CoreFoundation)
                 (undefined) external _CFSetContainsValue (from CoreFoundation)
                 (undefined) external _CFSetCreateMutable (from CoreFoundation)
                 (undefined) external _CFSetGetCount (from CoreFoundation)
                 (undefined) external _CFSetGetTypeID (from CoreFoundation)
                 (undefined) external _CFSetGetValues (from CoreFoundation)
                 (undefined) external _CFSetRemoveValue (from CoreFoundation)
                 (undefined) external _CFShow (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringAppendFormat (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCreateArrayBySeparatingStrings (from CoreFoundation)
                 (undefined) external _CFStringCreateByCombiningStrings (from CoreFoundation)
                 (undefined) external _CFStringCreateCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateFromExternalRepresentation (from CoreFoundation)
                 (undefined) external _CFStringCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateWithBytes (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormatAndArguments (from CoreFoundation)
                 (undefined) external _CFStringCreateWithPascalString (from CoreFoundation)
                 (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
                 (undefined) external _CFStringFindAndReplace (from CoreFoundation)
                 (undefined) external _CFStringFindWithOptions (from CoreFoundation)
                 (undefined) external _CFStringGetBytes (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetCStringPtr (from CoreFoundation)
                 (undefined) external _CFStringGetCharacterAtIndex (from CoreFoundation)
                 (undefined) external _CFStringGetDoubleValue (from CoreFoundation)
                 (undefined) external _CFStringGetFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CFStringGetIntValue (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetMaximumSizeForEncoding (from CoreFoundation)
                 (undefined) external _CFStringGetMaximumSizeOfFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CFStringGetSystemEncoding (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFStringHasPrefix (from CoreFoundation)
                 (undefined) external _CFStringHasSuffix (from CoreFoundation)
                 (undefined) external _CFStringInsert (from CoreFoundation)
                 (undefined) external _CFStringReplaceAll (from CoreFoundation)
                 (undefined) external _CFTimeZoneCopyDefault (from CoreFoundation)
                 (undefined) external _CFURLCopyAbsoluteURL (from CoreFoundation)
                 (undefined) external _CFURLCopyFileSystemPath (from CoreFoundation)
                 (undefined) external _CFURLCopyPathExtension (from CoreFoundation)
                 (undefined) external _CFURLCopyResourcePropertyForKey (from CoreFoundation)
                 (undefined) external _CFURLCopyScheme (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
                 (undefined) external _CFURLGetFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CFURLGetTypeID (from CoreFoundation)
                 (undefined) external _CFWriteStreamClose (from CoreFoundation)
                 (undefined) external _CFWriteStreamCopyError (from CoreFoundation)
                 (undefined) external _CFWriteStreamCopyProperty (from CoreFoundation)
                 (undefined) external _CFWriteStreamCreateWithAllocatedBuffers (from CoreFoundation)
                 (undefined) external _CFWriteStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFWriteStreamOpen (from CoreFoundation)
                 (undefined) external _CFWriteStreamWrite (from CoreFoundation)
                 (undefined) external _CGAccessSessionCreate (from CoreGraphics)
                 (undefined) external _CGAccessSessionGetBytePointer (from CoreGraphics)
                 (undefined) external _CGAccessSessionGetBytes (from CoreGraphics)
                 (undefined) external _CGAccessSessionRelease (from CoreGraphics)
                 (undefined) external _CGAccessSessionRewind (from CoreGraphics)
                 (undefined) external _CGAccessSessionSkipForward (from CoreGraphics)
                 (undefined) external _CGAffineTransformConcat (from CoreGraphics)
                 (undefined) external _CGAffineTransformIdentity (from CoreGraphics)
                 (undefined) external _CGAffineTransformMakeScale (from CoreGraphics)
                 (undefined) external _CGAffineTransformMakeTranslation (from CoreGraphics)
00000001000e2fb0 (__TEXT,__text) external _CGAnimateImageAtURLWithBlock
00000001000e324a (__TEXT,__text) external _CGAnimateImageDataWithBlock
                 (undefined) external _CGApplyGainMapHeadRoom (from CoreGraphics)
                 (undefined) external _CGBitmapContextCreate (from CoreGraphics)
                 (undefined) external _CGBitmapContextCreateImage (from CoreGraphics)
                 (undefined) external _CGBitmapContextCreateWithAlpha (from CoreGraphics)
                 (undefined) external _CGBitmapContextCreateWithDictionary (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetData (from CoreGraphics)
                 (undefined) external _CGColorConversionInfoCreate (from CoreGraphics)
                 (undefined) external _CGColorCreate (from CoreGraphics)
                 (undefined) external _CGColorGetAlpha (from CoreGraphics)
                 (undefined) external _CGColorGetColorSpace (from CoreGraphics)
                 (undefined) external _CGColorGetComponents (from CoreGraphics)
                 (undefined) external _CGColorGetTypeID (from CoreGraphics)
                 (undefined) external _CGColorRelease (from CoreGraphics)
                 (undefined) external _CGColorRetain (from CoreGraphics)
00000001000b0f86 (__TEXT,__text) external _CGColorSpaceCopyData
                 (undefined) external _CGColorSpaceCopyICCData (from CoreGraphics)
                 (undefined) external _CGColorSpaceCopyICCProfileDescription (from CoreGraphics)
                 (undefined) external _CGColorSpaceCopyName (from CoreGraphics)
                 (undefined) external _CGColorSpaceCopyPropertyList (from CoreGraphics)
00000001000b1801 (__TEXT,__text) external _CGColorSpaceCreateCalGray
00000001000b10bf (__TEXT,__text) external _CGColorSpaceCreateCalRGB
                 (undefined) external _CGColorSpaceCreateDeviceCMYK (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateDeviceGray (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateDeviceRGB (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateDisplayRGBWithID (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateExtended (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateIndexed (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateLab (from CoreGraphics)
00000001000b1076 (__TEXT,__text) external _CGColorSpaceCreateWithCopyOfData
                 (undefined) external _CGColorSpaceCreateWithICCData (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithName (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPlatformColorSpace (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateWithPropertyList (from CoreGraphics)
                 (undefined) external _CGColorSpaceEqualToColorSpace (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetBaseColorSpace (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetColorTable (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetColorTableCount (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetModel (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetName (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetNumberOfComponents (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetRenderingIntent (from CoreGraphics)
                 (undefined) external _CGColorSpaceGetType (from CoreGraphics)
                 (undefined) external _CGColorSpaceIsWideGamutRGB (from CoreGraphics)
                 (undefined) external _CGColorSpaceRelease (from CoreGraphics)
                 (undefined) external _CGColorSpaceRetain (from CoreGraphics)
                 (undefined) external _CGColorSpaceUsesExtendedRange (from CoreGraphics)
                 (undefined) external _CGColorTransformConvertColorComponents (from CoreGraphics)
                 (undefined) external _CGColorTransformCreate (from CoreGraphics)
                 (undefined) external _CGContextAddArc (from CoreGraphics)
                 (undefined) external _CGContextAddCurveToPoint (from CoreGraphics)
                 (undefined) external _CGContextAddLineToPoint (from CoreGraphics)
                 (undefined) external _CGContextAddPath (from CoreGraphics)
                 (undefined) external _CGContextAddQuadCurveToPoint (from CoreGraphics)
                 (undefined) external _CGContextBeginPage (from CoreGraphics)
                 (undefined) external _CGContextBeginPath (from CoreGraphics)
                 (undefined) external _CGContextClear (from CoreGraphics)
                 (undefined) external _CGContextClearRect (from CoreGraphics)
                 (undefined) external _CGContextClosePath (from CoreGraphics)
                 (undefined) external _CGContextConcatCTM (from CoreGraphics)
                 (undefined) external _CGContextDrawImage (from CoreGraphics)
                 (undefined) external _CGContextDrawImageWithOptions (from CoreGraphics)
                 (undefined) external _CGContextDrawPDFPage (from CoreGraphics)
                 (undefined) external _CGContextDrawPDFPageWithAnnotations (from CoreGraphics)
                 (undefined) external _CGContextEndPage (from CoreGraphics)
                 (undefined) external _CGContextErase (from CoreGraphics)
                 (undefined) external _CGContextFillEllipseInRect (from CoreGraphics)
                 (undefined) external _CGContextFillPath (from CoreGraphics)
                 (undefined) external _CGContextFillRect (from CoreGraphics)
                 (undefined) external _CGContextFlush (from CoreGraphics)
                 (undefined) external _CGContextMoveToPoint (from CoreGraphics)
                 (undefined) external _CGContextRelease (from CoreGraphics)
                 (undefined) external _CGContextRestoreGState (from CoreGraphics)
                 (undefined) external _CGContextSaveGState (from CoreGraphics)
                 (undefined) external _CGContextScaleCTM (from CoreGraphics)
                 (undefined) external _CGContextSelectFont (from CoreGraphics)
                 (undefined) external _CGContextSetBlendMode (from CoreGraphics)
                 (undefined) external _CGContextSetCharacterSpacing (from CoreGraphics)
                 (undefined) external _CGContextSetFillColorWithColor (from CoreGraphics)
                 (undefined) external _CGContextSetGrayFillColor (from CoreGraphics)
                 (undefined) external _CGContextSetInterpolationQuality (from CoreGraphics)
                 (undefined) external _CGContextSetInterpolationQualityRange (from CoreGraphics)
                 (undefined) external _CGContextSetLineWidth (from CoreGraphics)
                 (undefined) external _CGContextSetRGBFillColor (from CoreGraphics)
                 (undefined) external _CGContextSetRGBStrokeColor (from CoreGraphics)
                 (undefined) external _CGContextSetShouldSmoothFonts (from CoreGraphics)
                 (undefined) external _CGContextSetTextDrawingMode (from CoreGraphics)
                 (undefined) external _CGContextSetTextGreekingThreshold (from CoreGraphics)
                 (undefined) external _CGContextSetTextMatrix (from CoreGraphics)
                 (undefined) external _CGContextSetTextPosition (from CoreGraphics)
                 (undefined) external _CGContextShowTextAtPoint (from CoreGraphics)
                 (undefined) external _CGContextStrokeEllipseInRect (from CoreGraphics)
                 (undefined) external _CGContextStrokePath (from CoreGraphics)
                 (undefined) external _CGContextStrokeRect (from CoreGraphics)
                 (undefined) external _CGContextTranslateCTM (from CoreGraphics)
0000000100068f05 (__TEXT,__text) external _CGCopyBasicPropertiesOfImageAtPath
                 (undefined) external _CGDataConsumerCreate (from CoreGraphics)
                 (undefined) external _CGDataConsumerCreateWithCFData (from CoreGraphics)
                 (undefined) external _CGDataConsumerCreateWithURL (from CoreGraphics)
                 (undefined) external _CGDataConsumerGetTypeID (from CoreGraphics)
                 (undefined) external _CGDataConsumerPutBytes (from CoreGraphics)
                 (undefined) external _CGDataProviderCopyData (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateDirect (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateSequential (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithCFData (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithData (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithURL (from CoreGraphics)
                 (undefined) external _CGDataProviderGetBytesAtPosition (from CoreGraphics)
                 (undefined) external _CGDataProviderGetSizeOfData (from CoreGraphics)
                 (undefined) external _CGDataProviderGetTypeID (from CoreGraphics)
                 (undefined) external _CGDataProviderRelease (from CoreGraphics)
                 (undefined) external _CGDataProviderReleaseBytePtr (from CoreGraphics)
                 (undefined) external _CGDataProviderRetain (from CoreGraphics)
                 (undefined) external _CGDataProviderRetainBytePtr (from CoreGraphics)
                 (undefined) external _CGDigesterAddBytes (from CoreGraphics)
                 (undefined) external _CGDigesterCreateMD5 (from CoreGraphics)
                 (undefined) external _CGDigesterGetDigest (from CoreGraphics)
                 (undefined) external _CGDigesterRelease (from CoreGraphics)
                 (undefined) external _CGIOSurfaceContextCreate (from CoreGraphics)
                 (undefined) external _CGImageBlockCreate (from CoreGraphics)
                 (undefined) external _CGImageBlockGetBytesPerRow (from CoreGraphics)
                 (undefined) external _CGImageBlockGetData (from CoreGraphics)
                 (undefined) external _CGImageBlockGetRect (from CoreGraphics)
                 (undefined) external _CGImageBlockRelease (from CoreGraphics)
                 (undefined) external _CGImageBlockSetCreate (from CoreGraphics)
                 (undefined) external _CGImageBlockSetCreateWithType (from CoreGraphics)
                 (undefined) external _CGImageBlockSetGetComponentType (from CoreGraphics)
                 (undefined) external _CGImageBlockSetGetCount (from CoreGraphics)
                 (undefined) external _CGImageBlockSetGetImageBlock (from CoreGraphics)
                 (undefined) external _CGImageBlockSetGetPixelSize (from CoreGraphics)
                 (undefined) external _CGImageBlockSetGetRect (from CoreGraphics)
                 (undefined) external _CGImageBlockSetRelease (from CoreGraphics)
0000000100066695 (__TEXT,__text) external _CGImageCopyFileWithParameters
000000010002e5b1 (__TEXT,__text) external _CGImageCopyFileWithParametersOLD
00000001000eca8c (__TEXT,__text) external _CGImageCopyJPEGData
00000001000ecbf9 (__TEXT,__text) external _CGImageCopyJPEGDataAndColorSpace
00000001000ec9cd (__TEXT,__text) external _CGImageCopySourceData
                 (undefined) external _CGImageCreate (from CoreGraphics)
00000001000eb1f7 (__TEXT,__text) external _CGImageCreateByMatchingToColorSpace
00000001000eb44c (__TEXT,__text) external _CGImageCreateByMatchingToDisplay
00000001000ea919 (__TEXT,__text) external _CGImageCreateByScaling
000000010008467d (__TEXT,__text) external _CGImageCreateColorSpaceFromDataArray
0000000100084593 (__TEXT,__text) external _CGImageCreateColorSpaceFromExifOrData
00000001000ec577 (__TEXT,__text) external _CGImageCreateCopyWithAlphaInfo
                 (undefined) external _CGImageCreateCopyWithClipPath (from CoreGraphics)
                 (undefined) external _CGImageCreateCopyWithColorSpace (from CoreGraphics)
00000001000e9d40 (__TEXT,__text) external _CGImageCreateCopyWithParameters
00000001000a3a5d (__TEXT,__text) external _CGImageCreateDataFromMetadata
0000000100069052 (__TEXT,__text) external _CGImageCreateEXIFDataFromProperties
0000000100066370 (__TEXT,__text) external _CGImageCreateEXIFJPEGData
0000000100039ac6 (__TEXT,__text) external _CGImageCreateFromIOSurface
00000001000a4049 (__TEXT,__text) external _CGImageCreateMetadataFromData
00000001000a4c0e (__TEXT,__text) external _CGImageCreateMetadataFromDataArray
00000001000e9e6f (__TEXT,__text) external _CGImageCreateThumb
                 (undefined) external _CGImageCreateWithImageProvider (from CoreGraphics)
00000001000f0ce4 (__TEXT,__text) external _CGImageCreateWithWBMPData
000000010002792c (__TEXT,__text) external _CGImageDestinationAddAuxiliaryDataInfo
0000000100026fd9 (__TEXT,__text) external _CGImageDestinationAddImage
00000001000274de (__TEXT,__text) external _CGImageDestinationAddImageAndMetadata
00000001000272aa (__TEXT,__text) external _CGImageDestinationAddImageFromSource
0000000100027d09 (__TEXT,__text) external _CGImageDestinationAddImageFromSourceWithMetadata
0000000100027bfa (__TEXT,__text) external _CGImageDestinationAddImageWithMetadata
00000001000265ca (__TEXT,__text) external _CGImageDestinationCopyImageFormats
00000001000276bd (__TEXT,__text) external _CGImageDestinationCopyImageSource
0000000100026568 (__TEXT,__text) external _CGImageDestinationCopyTypeIdentifiers
000000010002693e (__TEXT,__text) external _CGImageDestinationCreateWithData
0000000100026639 (__TEXT,__text) external _CGImageDestinationCreateWithDataConsumer
0000000100026bde (__TEXT,__text) external _CGImageDestinationCreateWithURL
0000000100027b07 (__TEXT,__text) external _CGImageDestinationFinalize
000000010002646a (__TEXT,__text) external _CGImageDestinationGetDestination
000000010002647c (__TEXT,__text) external _CGImageDestinationGetTypeID
0000000100026e9a (__TEXT,__text) external _CGImageDestinationSetProperties
                 (undefined) external _CGImageDumpToFile (from CoreGraphics)
                 (undefined) external _CGImageGetAlphaInfo (from CoreGraphics)
                 (undefined) external _CGImageGetBitmapInfo (from CoreGraphics)
                 (undefined) external _CGImageGetBitsPerComponent (from CoreGraphics)
                 (undefined) external _CGImageGetBitsPerPixel (from CoreGraphics)
                 (undefined) external _CGImageGetBytesPerRow (from CoreGraphics)
                 (undefined) external _CGImageGetClipPath (from CoreGraphics)
                 (undefined) external _CGImageGetColorSpace (from CoreGraphics)
                 (undefined) external _CGImageGetData (from CoreGraphics)
                 (undefined) external _CGImageGetDataProvider (from CoreGraphics)
                 (undefined) external _CGImageGetDecode (from CoreGraphics)
0000000100010c6a (__TEXT,__text) external _CGImageGetHash
                 (undefined) external _CGImageGetHeight (from CoreGraphics)
                 (undefined) external _CGImageGetImageProvider (from CoreGraphics)
0000000100010b30 (__TEXT,__text) external _CGImageGetImageSource
                 (undefined) external _CGImageGetMask (from CoreGraphics)
                 (undefined) external _CGImageGetMaskingColors (from CoreGraphics)
                 (undefined) external _CGImageGetProperty (from CoreGraphics)
                 (undefined) external _CGImageGetRenderingIntent (from CoreGraphics)
                 (undefined) external _CGImageGetShouldInterpolate (from CoreGraphics)
                 (undefined) external _CGImageGetTypeID (from CoreGraphics)
                 (undefined) external _CGImageGetWidth (from CoreGraphics)
                 (undefined) external _CGImageHasAlpha (from CoreGraphics)
000000010001df20 (__TEXT,__text) external _CGImageIIMDigestsMatchOrMissing
00000001000ec674 (__TEXT,__text) external _CGImageIOCreateXMPDataFromMetaData
                 (undefined) external _CGImageIOSurfaceSetCreate (from CoreGraphics)
000000010001091b (__TEXT,__text) external _CGImageIsDecodable
00000001000ed80d (__TEXT,__text) external _CGImageIsInsideSRGB
                 (undefined) external _CGImageIsMask (from CoreGraphics)
                 (undefined) external _CGImageIsOptimizedForSharing (from CoreGraphics)
0000000100051343 (__TEXT,__text) external _CGImageMetadataAddTag
000000010005970f (__TEXT,__text) external _CGImageMetadataAddTagWithKey
000000010007adc1 (__TEXT,__text) external _CGImageMetadataCopyStringValueWithPath
000000010007ca76 (__TEXT,__text) external _CGImageMetadataCopyTagMatchingImageProperty
000000010007a30b (__TEXT,__text) external _CGImageMetadataCopyTagWithPath
000000010007a1a6 (__TEXT,__text) external _CGImageMetadataCopyTags
0000000100058070 (__TEXT,__text) external _CGImageMetadataCreateAndLogError
0000000100057fb8 (__TEXT,__text) external _CGImageMetadataCreateAndLogUTF8Error
0000000100056ce9 (__TEXT,__text) external _CGImageMetadataCreateEXIFData
00000001000571ed (__TEXT,__text) external _CGImageMetadataCreateExtendedXMPWithEXIFFiltered
000000010008375f (__TEXT,__text) external _CGImageMetadataCreateFromData
0000000100051528 (__TEXT,__text) external _CGImageMetadataCreateFromLegacyProps
0000000100083518 (__TEXT,__text) external _CGImageMetadataCreateFromMetadataProperties
000000010007d6d1 (__TEXT,__text) external _CGImageMetadataCreateFromXMPData
0000000100079fca (__TEXT,__text) external _CGImageMetadataCreateImmutableCopy
00000001000837ee (__TEXT,__text) external _CGImageMetadataCreateMetadataProperties
0000000100079eb7 (__TEXT,__text) external _CGImageMetadataCreateMutable
000000010007818d (__TEXT,__text) external _CGImageMetadataCreateMutableCopy
0000000100083487 (__TEXT,__text) external _CGImageMetadataCreateSerializedData
000000010005723d (__TEXT,__text) external _CGImageMetadataCreateSerializedDataAndExtendedData
0000000100084456 (__TEXT,__text) external _CGImageMetadataCreateSidecar
0000000100051ee0 (__TEXT,__text) external _CGImageMetadataCreateSimpleStringFromCFValue
000000010007d7ed (__TEXT,__text) external _CGImageMetadataCreateXMPData
0000000100056da0 (__TEXT,__text) external _CGImageMetadataCreateXMPWithEXIFFiltered
000000010005734b (__TEXT,__text) external _CGImageMetadataCreateXMPWithOrientationFiltered
0000000100052641 (__TEXT,__text) external _CGImageMetadataDefaultPrefixForNamespace
