00007ff81be59efc (__TEXT,__text) external _ACBSConfigCopy
00007ff81be59f95 (__TEXT,__text) external _ACBSConfigCopySymbologiesEnabled
00007ff81be59e9b (__TEXT,__text) external _ACBSConfigCreate
00007ff81be59ed7 (__TEXT,__text) external _ACBSConfigFree
00007ff81be59fc3 (__TEXT,__text) external _ACBSConfigSetDebuggingEnabled
00007ff81be59fcc (__TEXT,__text) external _ACBSConfigSetFailedLocationsEnabled
00007ff81be59f39 (__TEXT,__text) external _ACBSConfigSetLocateMode
00007ff81be59f4b (__TEXT,__text) external _ACBSConfigSetMaxLinearDecodeScanlines
00007ff81be59f54 (__TEXT,__text) external _ACBSConfigSetMaxLinearDecodeTime
00007ff81be59f27 (__TEXT,__text) external _ACBSConfigSetMaxQRModuleSamples
00007ff81be59f30 (__TEXT,__text) external _ACBSConfigSetMaxQRPatternSets
00007ff81be59fd6 (__TEXT,__text) external _ACBSConfigSetStopsAtFirstPyramidWith2DCode
00007ff81be59f5f (__TEXT,__text) external _ACBSConfigSetSymbologiesEnabled
00007ff81be59f42 (__TEXT,__text) external _ACBSConfigSetWantedLinearDecodeScanlines
00007ff81bde47c0 (__TEXT,__text) external _ACBSCopyAllSupportedBarcodeTypes
00007ff81be59fe0 (__TEXT,__text) external _ACBSCreateFrameInfoBySearchingForBarcodesInCGImage
00007ff81be5a3ce (__TEXT,__text) external _ACBSCreateFrameInfoBySearchingForBarcodesInCVPixelBuffer
00007ff81be5aca7 (__TEXT,__text) external _ACBSCreateSymbolDescriptorFromBasicDescriptor
00007ff81be5ab24 (__TEXT,__text) external _ACBSCreateSymbolDescriptorFromBasicDescriptorWithDefaultPayloadEncoding
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFHash (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFNumberGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFSetContainsValue (from CoreFoundation)
                 (undefined) external _CFSetCreate (from CoreFoundation)
                 (undefined) external _CFSetCreateCopy (from CoreFoundation)
                 (undefined) external _CFSetCreateMutable (from CoreFoundation)
                 (undefined) external _CFSetGetCount (from CoreFoundation)
                 (undefined) external _CFSetGetTypeID (from CoreFoundation)
                 (undefined) external _CFSetGetValues (from CoreFoundation)
                 (undefined) external _CFSetSetValue (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringAppendFormat (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCreateArrayBySeparatingStrings (from CoreFoundation)
                 (undefined) external _CFStringCreateByCombiningStrings (from CoreFoundation)
                 (undefined) external _CFStringCreateCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateExternalRepresentation (from CoreFoundation)
                 (undefined) external _CFStringCreateFromExternalRepresentation (from CoreFoundation)
                 (undefined) external _CFStringCreateMutable (from CoreFoundation)
                 (undefined) external _CFStringCreateWithBytes (from CoreFoundation)
                 (undefined) external _CFStringCreateWithBytesNoCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCStringNoCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetCStringPtr (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetMaximumSizeForEncoding (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFURLCopyPath (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
                 (undefined) external _CFURLGetFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CGAffineTransformConcat (from CoreGraphics)
                 (undefined) external _CGAffineTransformEqualToTransform (from CoreGraphics)
                 (undefined) external _CGAffineTransformIdentity (from CoreGraphics)
                 (undefined) external _CGAffineTransformInvert (from CoreGraphics)
                 (undefined) external _CGAffineTransformMakeScale (from CoreGraphics)
                 (undefined) external _CGAffineTransformMakeTranslation (from CoreGraphics)
                 (undefined) external _CGAffineTransformScale (from CoreGraphics)
                 (undefined) external _CGAffineTransformTranslate (from CoreGraphics)
                 (undefined) external _CGBitmapContextCreate (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetBytesPerRow (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetData (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetHeight (from CoreGraphics)
                 (undefined) external _CGBitmapContextGetWidth (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateDeviceGray (from CoreGraphics)
                 (undefined) external _CGColorSpaceCreateDeviceRGB (from CoreGraphics)
                 (undefined) external _CGColorSpaceRelease (from CoreGraphics)
                 (undefined) external _CGContextDrawImage (from CoreGraphics)
                 (undefined) external _CGContextRelease (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithCFData (from CoreGraphics)
                 (undefined) external _CGDataProviderCreateWithData (from CoreGraphics)
                 (undefined) external _CGDataProviderRelease (from CoreGraphics)
                 (undefined) external _CGImageCreate (from CoreGraphics)
                 (undefined) external _CGImageCreateWithImageInRect (from CoreGraphics)
                 (undefined) external _CGImageDestinationAddImage (from ImageIO)
                 (undefined) external _CGImageDestinationCreateWithData (from ImageIO)
                 (undefined) external _CGImageDestinationCreateWithURL (from ImageIO)
                 (undefined) external _CGImageDestinationFinalize (from ImageIO)
                 (undefined) external _CGImageGetHeight (from CoreGraphics)
                 (undefined) external _CGImageGetWidth (from CoreGraphics)
                 (undefined) external _CGImageRelease (from CoreGraphics)
                 (undefined) external _CGPointCreateDictionaryRepresentation (from CoreGraphics)
                 (undefined) external _CGPointMakeWithDictionaryRepresentation (from CoreGraphics)
                 (undefined) external _CGPointZero (from CoreGraphics)
                 (undefined) external _CGRectApplyAffineTransform (from CoreGraphics)
                 (undefined) external _CGRectCreateDictionaryRepresentation (from CoreGraphics)
                 (undefined) external _CGRectGetHeight (from CoreGraphics)
                 (undefined) external _CGRectGetMaxX (from CoreGraphics)
                 (undefined) external _CGRectGetMaxY (from CoreGraphics)
                 (undefined) external _CGRectGetMinX (from CoreGraphics)
                 (undefined) external _CGRectGetMinY (from CoreGraphics)
                 (undefined) external _CGRectGetWidth (from CoreGraphics)
                 (undefined) external _CGRectInfinite (from CoreGraphics)
                 (undefined) external _CGRectInset (from CoreGraphics)
                 (undefined) external _CGRectIntegral (from CoreGraphics)
                 (undefined) external _CGRectIntersection (from CoreGraphics)
                 (undefined) external _CGRectIsEmpty (from CoreGraphics)
                 (undefined) external _CGRectIsInfinite (from CoreGraphics)
                 (undefined) external _CGRectIsNull (from CoreGraphics)
                 (undefined) external _CGRectMakeWithDictionaryRepresentation (from CoreGraphics)
                 (undefined) external _CGRectNull (from CoreGraphics)
                 (undefined) external _CGRectZero (from CoreGraphics)
                 (undefined) external _CMGetAttachment (from CoreMedia)
                 (undefined) external _CVBufferCopyAttachment (from CoreVideo)
                 (undefined) external _CVPixelBufferCreate (from CoreVideo)
                 (undefined) external _CVPixelBufferCreateWithBytes (from CoreVideo)
                 (undefined) external _CVPixelBufferGetBaseAddress (from CoreVideo)
                 (undefined) external _CVPixelBufferGetBaseAddressOfPlane (from CoreVideo)
                 (undefined) external _CVPixelBufferGetBytesPerRow (from CoreVideo)
                 (undefined) external _CVPixelBufferGetBytesPerRowOfPlane (from CoreVideo)
                 (undefined) external _CVPixelBufferGetHeight (from CoreVideo)
                 (undefined) external _CVPixelBufferGetHeightOfPlane (from CoreVideo)
                 (undefined) external _CVPixelBufferGetIOSurface (from CoreVideo)
                 (undefined) external _CVPixelBufferGetPixelFormatType (from CoreVideo)
                 (undefined) external _CVPixelBufferGetTypeID (from CoreVideo)
                 (undefined) external _CVPixelBufferGetWidth (from CoreVideo)
                 (undefined) external _CVPixelBufferGetWidthOfPlane (from CoreVideo)
                 (undefined) external _CVPixelBufferIsPlanar (from CoreVideo)
                 (undefined) external _CVPixelBufferLockBaseAddress (from CoreVideo)
                 (undefined) external _CVPixelBufferRelease (from CoreVideo)
                 (undefined) external _CVPixelBufferRetain (from CoreVideo)
                 (undefined) external _CVPixelBufferUnlockBaseAddress (from CoreVideo)
00007ff81be50e9e (__TEXT,__text) external _MRCContextCreate
00007ff81be50e70 (__TEXT,__text) external _MRCContextGetTypeID
00007ff81be50fb6 (__TEXT,__text) external _MRCContextPerform
00007ff81be5112b (__TEXT,__text) external _MRCContextPerformAsync
00007ff81be50ec4 (__TEXT,__text) external _MRCContextPurge
00007ff81be0d04e (__TEXT,__text) external _MRCDecoderCreateWithOptions
00007ff81be0d0a9 (__TEXT,__text) external _MRCDecoderDecodeSample
00007ff81be0d0b8 (__TEXT,__text) external _MRCDecoderDecodeSampleWithRegions
00007ff81be0ecf6 (__TEXT,__text) external _MRCDecoderDecodeSampleWithSegmentationMask
00007ff81be0d020 (__TEXT,__text) external _MRCDecoderGetTypeID
00007ff841a15d18 (__DATA_CONST,__const) external _MRCDecoderOptionAccuracy
00007ff841a15d58 (__DATA_CONST,__const) external _MRCDecoderOptionAlgorithmVersion
00007ff841a15d00 (__DATA_CONST,__const) external _MRCDecoderOptionContext
00007ff841a15d10 (__DATA_CONST,__const) external _MRCDecoderOptionLocatingMode
00007ff841a15d38 (__DATA_CONST,__const) external _MRCDecoderOptionMaximum1DSymbologyDecodingScanlineCount
00007ff841a15d30 (__DATA_CONST,__const) external _MRCDecoderOptionMaximum1DSymbologyDecodingTime
00007ff841a15d28 (__DATA_CONST,__const) external _MRCDecoderOptionMaximumQRFinderPatternTripletCount
00007ff841a15d20 (__DATA_CONST,__const) external _MRCDecoderOptionMaximumQRModuleSamplingCount
00007ff841a15d40 (__DATA_CONST,__const) external _MRCDecoderOptionMinimum1DSymbologyDecodingScanlineCount
00007ff841a15d50 (__DATA_CONST,__const) external _MRCDecoderOptionNeededResultAttributes
00007ff841a15d48 (__DATA_CONST,__const) external _MRCDecoderOptionShouldStopAtFirstPyramidWith2DSymbologies
00007ff841a15d08 (__DATA_CONST,__const) external _MRCDecoderOptionSymbologies
00007ff841a16680 (__DATA_CONST,__const) external _MRCDecoderResultAttributeDebugInfo
00007ff841a16670 (__DATA_CONST,__const) external _MRCDecoderResultAttributeFocusSharpness
00007ff841a16668 (__DATA_CONST,__const) external _MRCDecoderResultAttributeUnmatchedFinderPatternPoints
00007ff841a16678 (__DATA_CONST,__const) external _MRCDecoderResultAttributeUnrecognizedCornerPointQuadruplets
00007ff81be294d1 (__TEXT,__text) external _MRCDecoderResultCopyAttribute
00007ff81be2942f (__TEXT,__text) external _MRCDecoderResultCopyAttributes
00007ff81be293b4 (__TEXT,__text) external _MRCDecoderResultGetDescriptorAtIndex
00007ff81be2935e (__TEXT,__text) external _MRCDecoderResultGetDescriptorCount
00007ff81be29330 (__TEXT,__text) external _MRCDecoderResultGetTypeID
00007ff841a16e20 (__DATA_CONST,__const) external _MRCDescriptorAttributeAppClipCodeDataVersion
00007ff841a16e18 (__DATA_CONST,__const) external _MRCDescriptorAttributeAppClipCodeMetadata
00007ff841a16dd0 (__DATA_CONST,__const) external _MRCDescriptorAttributeAztecDataCodewordCount
00007ff841a16dc0 (__DATA_CONST,__const) external _MRCDescriptorAttributeAztecIsCompact
00007ff841a16dc8 (__DATA_CONST,__const) external _MRCDescriptorAttributeAztecLayerCount
00007ff841a16e10 (__DATA_CONST,__const) external _MRCDescriptorAttributeCompositeFlag
00007ff841a16d90 (__DATA_CONST,__const) external _MRCDescriptorAttributeConfidence
00007ff841a16d98 (__DATA_CONST,__const) external _MRCDescriptorAttributeCornerPoints
00007ff841a16de0 (__DATA_CONST,__const) external _MRCDescriptorAttributeDataMatrixColumnCount
00007ff841a16de8 (__DATA_CONST,__const) external _MRCDescriptorAttributeDataMatrixECCVersion
00007ff841a16dd8 (__DATA_CONST,__const) external _MRCDescriptorAttributeDataMatrixRowCount
00007ff841a16d88 (__DATA_CONST,__const) external _MRCDescriptorAttributeErrorCorrectedPayload
00007ff841a16da0 (__DATA_CONST,__const) external _MRCDescriptorAttributeFinderPatternPoints
00007ff841a16e08 (__DATA_CONST,__const) external _MRCDescriptorAttributeIsGS1DataCarrier
00007ff841a16e00 (__DATA_CONST,__const) external _MRCDescriptorAttributePDF417ColumnCount
00007ff841a16df0 (__DATA_CONST,__const) external _MRCDescriptorAttributePDF417IsCompact
00007ff841a16df8 (__DATA_CONST,__const) external _MRCDescriptorAttributePDF417RowCount
00007ff841a16db8 (__DATA_CONST,__const) external _MRCDescriptorAttributeQRErrorCorrectionLevel
00007ff841a16db0 (__DATA_CONST,__const) external _MRCDescriptorAttributeQRMaskPattern
00007ff841a16da8 (__DATA_CONST,__const) external _MRCDescriptorAttributeQRSymbolVersion
00007ff841a16d80 (__DATA_CONST,__const) external _MRCDescriptorAttributeSymbology
00007ff81be52321 (__TEXT,__text) external _MRCDescriptorCopyAttribute
00007ff81be5218d (__TEXT,__text) external _MRCDescriptorCopyAttributes
00007ff81be520be (__TEXT,__text) external _MRCDescriptorCreateWithAttributes
00007ff81be523f5 (__TEXT,__text) external _MRCDescriptorDecodePayload
00007ff81be52404 (__TEXT,__text) external _MRCDescriptorDecodePayloadWithOptions
00007ff81be52090 (__TEXT,__text) external _MRCDescriptorGetTypeID
00007ff841a16e28 (__DATA_CONST,__const) external _MRCDescriptorPayloadDecodingOptionDefaultEncoding
00007ff841a16e30 (__DATA_CONST,__const) external _MRCDescriptorPayloadDecodingOptionShouldForceInProcessDecoding
00007ff841a162f8 (__DATA_CONST,__const) external _MRCErrorACBSReturnCodeKey
00007ff841a162f0 (__DATA_CONST,__const) external _MRCErrorDomain
00007ff81bde377e (__TEXT,__text) external _MRCRegionCreate
00007ff81bde39ac (__TEXT,__text) external _MRCRegionGetConfidence
00007ff81bde37f3 (__TEXT,__text) external _MRCRegionGetCornerPoints
00007ff81bde3909 (__TEXT,__text) external _MRCRegionGetOrientation
00007ff81bde395b (__TEXT,__text) external _MRCRegionGetSymbology
00007ff81bde388a (__TEXT,__text) external _MRCRegionGetTransform
00007ff81bde3750 (__TEXT,__text) external _MRCRegionGetTypeID
00007ff841a161e0 (__DATA_CONST,__const) external _MRCSampleAttributeCameraIntrinsicMatrix
00007ff841a161d8 (__DATA_CONST,__const) external _MRCSampleAttributePresentationTimeStamp
00007ff841a161d0 (__DATA_CONST,__const) external _MRCSampleAttributePyramid
00007ff841a161c8 (__DATA_CONST,__const) external _MRCSampleAttributeRegionOfInterest
00007ff81be189a1 (__TEXT,__text) external _MRCSampleCopyAttribute
00007ff81be18a9e (__TEXT,__text) external _MRCSampleCopyAttributes
00007ff81be18bc7 (__TEXT,__text) external _MRCSampleCreateByGeneratingPyramid
00007ff81be1876e (__TEXT,__text) external _MRCSampleCreateWithCVPixelBuffer
00007ff81be1884f (__TEXT,__text) external _MRCSampleCreateWithCVPixelBufferAndAttributes
00007ff81be1877a (__TEXT,__text) external _MRCSampleCreateWithCVPixelBufferAndPyramid
00007ff81be18b69 (__TEXT,__text) external _MRCSampleGeneratePyramidIfNotPresent
00007ff81be1888c (__TEXT,__text) external _MRCSampleGetCVPixelBuffer
00007ff81be18953 (__TEXT,__text) external _MRCSampleGetPyramid
00007ff81be188dd (__TEXT,__text) external _MRCSampleGetRegionOfInterest
00007ff81be18740 (__TEXT,__text) external _MRCSampleGetTypeID
00007ff81bded21e (__TEXT,__text) external _MRCSegmentationMaskCreate
00007ff81bdde850 (__TEXT,__text) external _MRCSegmentationMaskCreateForSampleUsingNeuralNetwork
00007ff81bdfc8d1 (__TEXT,__text) external _MRCSegmentationMaskCreateJetColorMapImage
00007ff81bded3e4 (__TEXT,__text) external _MRCSegmentationMaskGetBytesPerRow
00007ff81bded2ac (__TEXT,__text) external _MRCSegmentationMaskGetData
00007ff81bded2fa (__TEXT,__text) external _MRCSegmentationMaskGetDataType
00007ff81bdfc430 (__TEXT,__text) external _MRCSegmentationMaskGetEstimatedRegionOfInterest
00007ff81bded396 (__TEXT,__text) external _MRCSegmentationMaskGetHeight
00007ff81bded432 (__TEXT,__text) external _MRCSegmentationMaskGetScalingMode
00007ff81bded480 (__TEXT,__text) external _MRCSegmentationMaskGetSymbologies
00007ff81bded1f0 (__TEXT,__text) external _MRCSegmentationMaskGetTypeID
00007ff81bded348 (__TEXT,__text) external _MRCSegmentationMaskGetWidth
00007ff81bdfc4b1 (__TEXT,__text) external _MRCSegmentationMaskWritePGMToFile
00007ff841a13df0 (__DATA_CONST,__const) external _MRCSegmentationNeuralNetworkBuiltinQR
00007ff841a14198 (__DATA_CONST,__const) external _MRCSymbologyAppClipCode
00007ff841a140e0 (__DATA_CONST,__const) external _MRCSymbologyAztec
00007ff841a14168 (__DATA_CONST,__const) external _MRCSymbologyCodabar
00007ff841a14118 (__DATA_CONST,__const) external _MRCSymbologyCode128
00007ff841a140e8 (__DATA_CONST,__const) external _MRCSymbologyCode39
00007ff841a140f0 (__DATA_CONST,__const) external _MRCSymbologyCode39Checksum
00007ff841a140f8 (__DATA_CONST,__const) external _MRCSymbologyCode39FullASCII
00007ff841a14100 (__DATA_CONST,__const) external _MRCSymbologyCode39FullASCIIChecksum
00007ff841a14108 (__DATA_CONST,__const) external _MRCSymbologyCode93
00007ff841a14110 (__DATA_CONST,__const) external _MRCSymbologyCode93i
00007ff81bde4817 (__TEXT,__text) external _MRCSymbologyCopySupported1DSymbologies
00007ff81bde4b97 (__TEXT,__text) external _MRCSymbologyCopySupported2DSymbologies
00007ff81bde47c0 (__TEXT,__text) external _MRCSymbologyCopySupportedSymbologies
00007ff841a14120 (__DATA_CONST,__const) external _MRCSymbologyDataMatrix
00007ff841a14130 (__DATA_CONST,__const) external _MRCSymbologyEAN13
00007ff841a14128 (__DATA_CONST,__const) external _MRCSymbologyEAN8
00007ff841a14170 (__DATA_CONST,__const) external _MRCSymbologyGS1DataBar
00007ff841a14178 (__DATA_CONST,__const) external _MRCSymbologyGS1DataBarExpanded
00007ff841a14180 (__DATA_CONST,__const) external _MRCSymbologyGS1DataBarLimited
00007ff841a14138 (__DATA_CONST,__const) external _MRCSymbologyI2of5
00007ff841a14140 (__DATA_CONST,__const) external _MRCSymbologyI2of5Checksum
00007ff841a14148 (__DATA_CONST,__const) external _MRCSymbologyITF14
00007ff841a14190 (__DATA_CONST,__const) external _MRCSymbologyMicroPDF417
00007ff841a14188 (__DATA_CONST,__const) external _MRCSymbologyMicroQR
00007ff841a14150 (__DATA_CONST,__const) external _MRCSymbologyPDF417
00007ff841a141a0 (__DATA_CONST,__const) external _MRCSymbologyPseudo1D
00007ff841a141a8 (__DATA_CONST,__const) external _MRCSymbologyPseudo2D
00007ff841a141b8 (__DATA_CONST,__const) external _MRCSymbologyPseudoExternal
00007ff841a141b0 (__DATA_CONST,__const) external _MRCSymbologyPseudoPDF417
00007ff841a14158 (__DATA_CONST,__const) external _MRCSymbologyQR
00007ff841a14160 (__DATA_CONST,__const) external _MRCSymbologyUPCE
                 (undefined) external _MTLCreateSystemDefaultDevice (from Metal)
                 (undefined) external _NSStringFromClass (from Foundation)
                 (undefined) external _OBJC_CLASS_$_MTLTextureDescriptor (from Metal)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
00007ff81be13dc8 (__TEXT,__text) external _Quagga_framework_build_date
00007ff81be13dd5 (__TEXT,__text) external _Quagga_version
                 (undefined) external _VTCreateCGImageFromCVPixelBuffer (from VideoToolbox)
                 (undefined) external _VTPixelTransferSessionCreate (from VideoToolbox)
                 (undefined) external _VTPixelTransferSessionInvalidate (from VideoToolbox)
                 (undefined) external _VTPixelTransferSessionTransferImage (from VideoToolbox)
                 (undefined) external _VTSessionSetProperty (from VideoToolbox)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
                 (undefined) external __CFURLComponentsCopyPath (from CoreFoundation)
                 (undefined) external __CFURLComponentsCopyQueryItems (from CoreFoundation)
                 (undefined) external __CFURLComponentsCopyScheme (from CoreFoundation)
                 (undefined) external __CFURLComponentsCreateWithString (from CoreFoundation)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __Unwind_Resume (from libSystem)
                 (undefined) external __ZNKSt3__110error_code7messageEv (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7compareEmmPKcm (from libc++)
                 (undefined) external __ZNKSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strEv (from libc++)
                 (undefined) external __ZNKSt3__119__shared_weak_count13__get_deleterERKSt9type_info (from libc++)
                 (undefined) external __ZNKSt3__120__vector_base_commonILb1EE20__throw_length_errorEv (from libc++)
                 (undefined) external __ZNKSt3__120__vector_base_commonILb1EE20__throw_out_of_rangeEv (from libc++)
                 (undefined) external __ZNKSt3__121__basic_string_commonILb1EE20__throw_length_errorEv (from libc++)
                 (undefined) external __ZNKSt3__14__fs10filesystem4path10__filenameEv (from libc++)
                 (undefined) external __ZNKSt3__14__fs10filesystem4path16__root_directoryEv (from libc++)
                 (undefined) external __ZNKSt3__16locale9use_facetERNS0_2idE (from libc++)
                 (undefined) external __ZNKSt3__18ios_base6getlocEv (from libc++)
                 (undefined) external __ZNKSt9exception4whatEv (from libc++)
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt13runtime_errorC1EPKc (from libc++)
                 (undefined) external __ZNSt13runtime_errorD1Ev (from libc++)
                 (undefined) external __ZNSt16invalid_argumentD1Ev (from libc++)
                 (undefined) external __ZNSt19bad_optional_accessD1Ev (from libc++)
                 (undefined) external __ZNSt3__110to_wstringEi (from libc++)
                 (undefined) external __ZNSt3__111__call_onceERVmPvPFvS2_E (from libc++)
                 (undefined) external __ZNSt3__112__next_primeEm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
