0000000245d569bc (__TEXT,__text) non-external +[CSSearchableIndex(PSUAdditions) psu_criticalIndexWithName:protectionClass:bundleIdentifier:]
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserActivity (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
000000027863e648 (__AUTH,__objc_data) external _OBJC_CLASS_$_PSUCurrentActivityManager
000000027863e620 (__AUTH,__objc_data) external _OBJC_CLASS_$_PSUIntentMessageHistorySearcher
000000027863e698 (__AUTH,__objc_data) external _OBJC_CLASS_$_PSUModeConfigurationService
000000027863e530 (__AUTH,__objc_data) external _OBJC_CLASS_$_PSUSummarizationAnalytics
000000027863e4c0 (__AUTH,__objc_data) external _OBJC_CLASS_$_PSUSummarizationPipeline
000000027863e388 (__AUTH,__objc_data) external _OBJC_CLASS_$_PSUSummarizationXPCServer
000000027863e5d0 (__AUTH,__objc_data) external _OBJC_CLASS_$_PSUVIPManager
                 (undefined) external _OBJC_CLASS_$_TCInputContextHistory (from TextComposer)
                 (undefined) external _OBJC_CLASS_$_TCSmartRepliesResponse (from TextComposer)
                 (undefined) external _OBJC_CLASS_$_TCSmartReply (from TextComposer)
                 (undefined) external _OBJC_CLASS_$_TCTextCompositionAssistant (from TextComposer)
                 (undefined) external _OBJC_CLASS_$_TIInputContextHistory (from TextInput)
                 (undefined) external _OBJC_CLASS_$_TIMutableInputContextEntry (from TextInput)
                 (undefined) external _OBJC_CLASS_$_TIPreferencesController (from TextInput)
                 (undefined) external _OBJC_CLASS_$_TRIClient (from Trial)
                 (undefined) external _OBJC_CLASS_$_TRINamespace (from TrialProto)
                 (undefined) external _OBJC_CLASS_$__PASDatabaseMigrator (from ProactiveSupport)
                 (undefined) external _OBJC_CLASS_$__PASDeviceInfo (from ProactiveSupport)
                 (undefined) external _OBJC_CLASS_$__PASDeviceState (from ProactiveSupport)
                 (undefined) external _OBJC_CLASS_$__PASDispatch (from ProactiveSupport)
                 (undefined) external _OBJC_CLASS_$__PASLazyPurgeableResult (from ProactiveSupport)
                 (undefined) external _OBJC_CLASS_$__PASSimpleCoalescingTimer (from ProactiveSupport)
                 (undefined) external _OBJC_CLASS_$__PASSqliteDatabase (from ProactiveSupport)
000000027863e410 (__AUTH,__objc_data) non-external (was a private external) _OBJC_CLASS_$__TtC22ProactiveSummarization29SummarizationPipelineDatabase
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
00000002766598c8 (__DATA,__objc_ivar) non-external _OBJC_IVAR_$_PSUModeConfigurationService._didCompleteOneSuccessfulModeConfigurationFetch
00000002766598c4 (__DATA,__objc_ivar) non-external _OBJC_IVAR_$_PSUModeConfigurationService._modeService
00000002766598c0 (__DATA,__objc_ivar) non-external _OBJC_IVAR_$_PSUModeConfigurationService._modesWithIntelligentBreakthroughEnabled
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
000000027863e670 (__AUTH,__objc_data) external _OBJC_METACLASS_$_PSUCurrentActivityManager
000000027863e5f8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_PSUIntentMessageHistorySearcher
000000027863e6c0 (__AUTH,__objc_data) external _OBJC_METACLASS_$_PSUModeConfigurationService
000000027863f8e8 (__AUTH,__data) external _OBJC_METACLASS_$_PSUSummarizationAnalytics
000000027863f488 (__AUTH,__data) external _OBJC_METACLASS_$_PSUSummarizationPipeline
000000027863eb18 (__AUTH,__data) external _OBJC_METACLASS_$_PSUSummarizationXPCServer
000000027863e5a8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_PSUVIPManager
000000027863ef38 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtC22ProactiveSummarization29SummarizationPipelineDatabase
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cf84 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3eba8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c400ac (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c48480 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c5679c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c56f58 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c56f58 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c57790 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c6d1d8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c7b700 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c7d674 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c7dec0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c7dec0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c8ec00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c90ce4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c93d40 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c93d40 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245ca5d7c (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245cac538 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245cb48d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245cb8084 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245cc7d20 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245cc88a8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245cfb7a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245d34510 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245d3e2bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245d52904 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3cf84 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c3e028 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c400b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c46e48 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c46f08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c47ea8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c48498 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c56164 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c569a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c569a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c569a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c577cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c5b61c (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c5b634 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c63928 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c65d6c (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c7d694 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c7dec0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c7ded8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c81cdc (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c81cdc (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c885ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c8e930 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c93d64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c93d64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c95438 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245c95d50 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245caa7bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245cac54c (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245cb48e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245cb8798 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245cba374 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245cc88c8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
0000000245cfb7b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
